"ITEM_ID","ITEM_ACTION_ID","TRIALID","TREATMENTORTESTTYPE","STARTDATE","DURATION","TREATMENTANDTESTNOTES","CONDITIONDESCRIPTION","TREATMENTMEASUREMENT1","TREATMENTUNITOFMEASUREMENT1","TREATMENTMEASUREMENT2","TREATMENTUNITOFMEASUREMENT2"
1450726,1462939,3684,"Test",28-FEB-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",22,"seeds",,""
1450729,1462946,3685,"Propagation",22-NOV-12,"","AGAR base. ","Substrate",,"",,""
1450730,1463017,3685,"Test",28-FEB-13,"","Number of seeds found full at the time of a cut test. ","Cut test",17,"seeds",,""
1466864,1512099,,"Seed Sample",27-NOV-13,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",3.06,"gm",,""
1466883,1512152,,"Seed Sample",27-NOV-13,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",7313,"gm",,""
1467205,1513077,,"Seed Sample",02-DEC-13,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",1.1266,"gm",,""
1467587,1515670,,"Seed Sample",11-DEC-13,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",0.353,"gm",,""
1463738,1516074,3789,"Propagation",20-JAN-12,"","AGAR base. ","Substrate",,"",,""
1464755,1516157,3798,"Propagation",01-FEB-12,"","AGAR base. ","Substrate",,"",,""
1456970,1478212,,"Seed Sample",18-JUL-13,"","Thousand seed weight calculated from one sample. ","TSW",10.9,"gm",,""
1456978,1478259,,"Seed Sample",18-JUL-13,"","Thousand seed weight calculated from one sample. ","TSW",0.978,"gm",,""
1453967,1469916,3694,"Propagation",15-MAR-13,"","Immersed in hot/boiling water at a temperature for a period. ""off the boil"" for 3 mins","Heat",90,"deg",3,"min"
1455072,1473298,3698,"Propagation",12-JAN-12,"","AGAR base. ","Substrate",,"",,""
1459980,1490571,3755,"Test",01-MAR-12,"","Number of seeds found full at the time of a cut test. ","Cut test",2,"seeds",,""
1460342,1491876,,"Seed Sample",04-SEP-13,"","Thousand seed weight calculated from one sample. ","TSW",2.5473,"gm",,""
1457367,1479800,3728,"Propagation",22-JUL-13,"","Immersed in hot/boiling water at a temperature for a period. ","Heat",90,"deg",5,"min"
1457367,1479801,3728,"Propagation",22-JUL-13,"","Soak the seed for a time period. ","Imbibation",,"",0.5,"hours"
1457368,1479804,3728,"Propagation",22-JUL-13,"","Immersed in hot/boiling water at a temperature for a period. ","Heat",90,"deg",5,"min"
1457370,1479813,3729,"Propagation",23-JUL-13,"","Soak the seed for a time period. ","Imbibation",,"",0.5,"hours"
1457372,1479821,3730,"Propagation",23-JUL-13,"","Soak the seed for a time period. ","Imbibation",,"",0.5,"hours"
1457374,1479828,3731,"Propagation",23-JUL-13,"","Soak the seed for a time period. ","Imbibation",,"",0.5,"hours"
1457379,1479848,3733,"Propagation",25-JUL-13,"","Soak the seed for a time period. ","Imbibation",,"",0.5,"hours"
1466881,1565760,,"Seed Sample",10-SEP-14,"","% Purity. ","Purity",100,"%",,""
1458115,1481700,,"Seed Sample",07-AUG-13,"","Thousand seed weight calculated from one sample. ","TSW",13.6902,"gm",,""
1458121,1481711,,"Seed Sample",07-AUG-13,"","Thousand seed weight calculated from one sample. ","TSW",7.6333,"gm",,""
1458227,1481910,,"Seed Sample",08-AUG-13,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",3.76,"gm",,""
1458566,1485979,3739,"Propagation",24-JUL-13,"","AGAR base. ","Substrate",,"",,""
1458566,1485982,3739,"Propagation",24-JUL-13,"","Soak the seed for a time period. ","Imbibation",,"",0.5,"hours"
1458255,1486043,3734,"Test",28-JUN-13,"","Number of seeds found empty at the time of a cut test. ","Cut test",10,"seeds",,""
1457368,1520927,3728,"Test",31-OCT-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",1,"seeds",,""
1469606,1521004,3866,"Propagation",24-JUL-13,"","Immersed in hot/boiling water at a temperature for a period. ","Heat",90,"deg",5,"min"
1469608,1521025,3867,"Test",14-NOV-13,"","Number of seeds found full at the time of a cut test. ","Cut test",5,"seeds",,""
1469610,1521035,3868,"Propagation",24-JUL-13,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1469611,1521044,3868,"Test",07-NOV-13,"","Number of seeds found full at the time of a cut test. ","Cut test",18,"seeds",,""
1454871,1473094,3705,"Test",18-APR-13,"","Number of seeds found full at the time of a cut test. ","Cut test",13,"seeds",,""
1454948,1473113,3721,"Propagation",18-NOV-11,"","AGAR base. ","Substrate",,"",,""
1454948,1473117,3721,"Test",02-FEB-12,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",4,"seeds",,""
1454948,1473118,3721,"Test",02-FEB-12,"","Number of seeds found empty at the time of a cut test. ","Cut test",3,"seeds",,""
1460278,1491821,,"Seed Sample",04-SEP-13,"","Thousand seed weight calculated from one sample. ","TSW",8.1919,"gm",,""
1460514,1492192,3758,"Test",01-MAR-12,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",10,"seeds",,""
1460588,1492340,3760,"Propagation",27-JUN-13,"","AGAR base. ","Substrate",,"",,""
1459206,1487864,3747,"Propagation",19-JAN-12,"","Plant preservation mixture at 100%. Contamination, soaked seeds in 50:50 PPM for 10 min and changed agar","Decontaminate",100,"%",,""
1462954,1498796,3776,"Test",01-MAR-12,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",2,"seeds",,""
1469612,1521053,3869,"Test",07-NOV-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",4,"seeds",,""
1469613,1521058,3869,"Test",07-NOV-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",4,"seeds",,""
1459606,1521063,3750,"Test",07-NOV-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",1,"seeds",,""
1459603,1521070,3749,"Test",31-OCT-13,"","Number of seeds found full at the time of a cut test. ","Cut test",14,"seeds",,""
1469638,1521240,3871,"Test",05-FEB-14,"","Number of seeds found full at the time of a cut test. ","Cut test",2,"seeds",,""
1469640,1521251,3871,"Propagation",23-OCT-13,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1458864,1512254,3740,"Test",30-AUG-13,"","Number of seeds found empty at the time of a cut test. ","Cut test",1,"seeds",,""
1465536,1512391,3814,"Propagation",15-MAR-12,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1467019,1512537,3819,"Propagation",22-MAR-12,"","AGAR base. ","Substrate",,"",,""
1462982,1498828,3779,"Test",01-MAR-12,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",15,"seeds",,""
1462988,1498839,3780,"Test",01-MAR-12,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",2,"seeds",,""
1462994,1498861,3782,"Test",01-MAR-12,"","Number of seeds found full at the time of a cut test. ","Cut test",14,"seeds",,""
1464298,1503519,3791,"Propagation",24-JAN-12,"","Incubator settings - summer - 25/15 deg C for 12/12 day/night. ","Incubation",,"",,""
1461107,1493380,,"Seed Sample",12-SEP-13,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",2.68,"gm",,""
1459977,1493405,3754,"Test",16-FEB-12,"","Number of seeds found full at the time of a cut test. ","Cut test",11,"seeds",,""
1469640,1521265,3871,"Test",05-FEB-14,"","Number of seeds found empty at the time of a cut test. ","Cut test",2,"seeds",,""
1471116,1524647,3892,"Propagation",24-FEB-14,"","Incubator settings - summer - 25/15 deg C for 12/12 day/night. ","Incubation",,"",,""
1471119,1524658,3892,"Propagation",24-FEB-14,"","Immersed in hot/boiling water at a temperature for a period. ","Heat",95,"deg",5,"min"
1471126,1524674,3893,"Propagation",24-FEB-14,"","Soak the seed for a time period. ","Imbibation",,"",0.5,"hours"
1457011,1478467,,"Seed Sample",18-JUL-13,"","Thousand seed weight calculated from one sample. ","TSW",5.728,"gm",,""
1465462,1506412,3809,"Propagation",24-FEB-12,"","AGAR base. ","Substrate",,"",,""
1465463,1506414,3809,"Propagation",24-FEB-12,"","AGAR base. ","Substrate",,"",,""
1465463,1506419,3809,"Propagation",24-FEB-12,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1453967,1518247,3694,"Test",30-AUG-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",13,"seeds",,""
1469084,1518301,3838,"Test",16-AUG-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",25,"seeds",,""
1469088,1518323,3839,"Test",23-AUG-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",20,"seeds",,""
1471854,1527083,3900,"Propagation",07-NOV-12,"","Immersed in hot/boiling water at a temperature for a period. (estd temp for water off the boil)","Heat",90,"deg",30,"min"
1471859,1527173,3901,"Test",30-JAN-14,"","Number of seeds found full at the time of a cut test. ","Cut test",1,"seeds",,""
1471860,1527179,3901,"Propagation",21-OCT-13,"","Soak the seed for a time period. Distilled water","Imbibation",,"",0.5,"hours"
1471930,1527392,3905,"Propagation",07-NOV-12,"","AGAR base. ","Substrate",,"",,""
1471935,1527450,3906,"Propagation",23-OCT-13,"","Soak the seed for a time period. Distilled water","Imbibation",,"",0.5,"hours"
1463723,1516068,3787,"Propagation",20-JAN-12,"","AGAR base. ","Substrate",,"",,""
1463729,1516071,3788,"Propagation",20-JAN-12,"","AGAR base. ","Substrate",,"",,""
1464298,1516081,3791,"Propagation",24-JAN-12,"","AGAR base. ","Substrate",,"",,""
1464761,1516158,3799,"Propagation",08-FEB-12,"","AGAR base. ","Substrate",,"",,""
1454122,1517806,3695,"Test",19-JUN-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",15,"seeds",,""
1467235,1517811,3822,"Test",07-NOV-13,"","Number of seeds found full at the time of a cut test. ","Cut test",9,"seeds",,""
1467235,1517812,3822,"Test",07-NOV-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",5,"seeds",,""
1467237,1517814,3822,"Test",07-NOV-13,"","Number of seeds found full at the time of a cut test. ","Cut test",15,"seeds",,""
1467237,1517815,3822,"Test",07-NOV-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",3,"seeds",,""
1467238,1517818,3822,"Test",07-NOV-13,"","Number of seeds found empty at the time of a cut test. ","Cut test",1,"seeds",,""
1465525,1506761,3813,"Propagation",14-MAR-12,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1469312,1519425,,"Seed Sample",31-JAN-14,"","Thousand seed weight calculated from one sample. ","TSW",0.4326,"gm",,""
1454933,1473064,3718,"Test",22-MAY-12,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",20,"seeds",,""
1454935,1473077,3719,"Test",11-MAY-12,"","Number of seeds found empty at the time of a cut test. ","Cut test",15,"seeds",,""
1454872,1473088,3705,"Test",18-APR-13,"","Number of seeds found full at the time of a cut test. ","Cut test",20,"seeds",,""
1472005,1527842,3910,"Test",28-FEB-13,"","Number of seeds found full at the time of a cut test. ","Cut test",5,"seeds",,""
1472074,1527973,3912,"Test",30-JAN-14,"","Number of seeds found empty at the time of a cut test. ","Cut test",4,"seeds",,""
1472088,1528016,3913,"Propagation",23-OCT-13,"","Soak the seed for a time period. ","Imbibation",,"",0.5,"hours"
1472090,1528026,3913,"Propagation",23-OCT-13,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1472219,1528469,3918,"Propagation",12-NOV-13,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1472229,1528502,3919,"Propagation",12-NOV-13,"","AGAR base. ","Substrate",,"",,""
1472229,1528503,3919,"Propagation",12-NOV-13,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1461682,1494036,3766,"Propagation",19-JAN-12,""," wiped lid to remove condensation","General",,"",,""
1461691,1494129,3768,"Test",01-MAR-12,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",4,"seeds",,""
1469327,1519479,3854,"Test",26-JUL-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",20,"seeds",,""
1469373,1519569,3860,"Propagation",27-JUN-13,"","Chip seed. ","Scarify",,"",,""
1469514,1520028,3863,"Propagation",10-JUL-13,"","AGAR base with gibberellic acid added. ","Substrate",200,"ppm",,""
1469519,1520038,3864,"Propagation",17-JUL-13,"","Soak the seed for a time period. ","Imbibation",,"",1,"hours"
1469521,1520056,3864,"Propagation",17-JUL-13,"","Soak the seed for a time period. ","Imbibation",,"",1,"hours"
1462817,1520063,3774,"Test",20-SEP-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",8,"seeds",,""
1459052,1487520,3743,"Propagation",22-FEB-13,"","Filter paper. stored on very damp filter paper for 3 days.  The outer seed casing was then removed.","Substrate",,"",,""
1459050,1487523,3743,"Test",23-MAY-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",11,"seeds",,""
1459058,1487543,3744,"Propagation",25-FEB-13,"","Soak the seed for a time period. ","Imbibation",,"",24,"hours"
1459062,1487558,3745,"Test",23-MAY-13,"","Number of seeds found empty at the time of a cut test. ","Cut test",1,"seeds",,""
1472242,1528615,3922,"Propagation",10-DEC-13,"","Soak the seed for a time period. Distilled water","Imbibation",,"",0.5,"hours"
1472250,1528653,3923,"Test",27-FEB-14,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",6,"seeds",,""
1472261,1528685,3924,"Test",27-FEB-14,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",1,"seeds",,""
1472263,1528688,3924,"Test",27-FEB-14,"","Number of seeds found empty at the time of a cut test. ","Cut test",5,"seeds",,""
1469974,1522310,3879,"Propagation",11-FEB-14,"","AGAR base. ","Substrate",,"",,""
1469974,1522311,3879,"Propagation",11-FEB-14,"","Incubator settings - summer - 25/15 deg C for 12/12 day/night. ","Incubation",,"",,""
1470142,1522766,,"Propagation",23-OCT-12,""," 9 germinants to nursery","General",,"",,""
1470152,1522792,3882,"Propagation",12-OCT-12,"","Incubator settings - summer - 25/15 deg C for 12/12 day/night. ","Incubation",,"",,""
1470162,1522939,3884,"Propagation",12-OCT-12,"","Incubator settings - summer - 25/15 deg C for 12/12 day/night. ","Incubation",,"",,""
1470162,1522963,3884,"Propagation",12-NOV-12,"","Mouldy all germinants mouldy","Contamination",,"",,""
1472523,1529324,3928,"Propagation",25-JUL-13,"","AGAR base. ","Substrate",,"",,""
1472523,1529341,3928,"Test",07-NOV-13,"","Number of seeds found full at the time of a cut test. ","Cut test",1,"seeds",,""
1472523,1529343,3928,"Test",07-NOV-13,"","Number of seeds found empty at the time of a cut test. ","Cut test",5,"seeds",,""
1472529,1529353,3929,"Propagation",28-AUG-13,"","Immersed in hot/boiling water at a temperature for a period. ","Heat",95,"deg",5,"min"
1472565,1529402,3926,"Propagation",04-MAR-14,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1472571,1529415,3935,"Propagation",04-MAR-14,"","Immersed in hot/boiling water at a temperature for a period. ","Heat",95,"deg",5,"min"
1472574,1529428,3935,"Propagation",04-MAR-14,"","Immersed in hot/boiling water at a temperature for a period. ","Heat",95,"deg",5,"min"
1472575,1529438,3934,"Propagation",04-MAR-14,"","Incubator settings - summer - 25/15 deg C for 12/12 day/night. ","Incubation",,"",,""
1472577,1529447,3934,"Propagation",04-MAR-14,"","Immersed in hot/boiling water at a temperature for a period. ","Heat",95,"deg",5,"min"
1472586,1529488,3932,"Propagation",04-MAR-14,"","AGAR base. ","Substrate",,"",,""
1457361,1479778,3726,"Propagation",22-JUL-13,"","Soak the seed for a time period. ","Imbibation",,"",0.5,"hours"
1470694,1524118,3885,"Test",19-NOV-12,"","Number of seeds found full at the time of a cut test. ","Cut test",4,"seeds",,""
1454768,1487347,3696,"Test",26-JUL-13,"","Number of seeds found empty at the time of a cut test. ","Cut test",1,"seeds",,""
1461568,1493823,,"Seed Sample",18-SEP-13,"","Thousand seed weight calculated from one sample. ","TSW",0.3,"gm",,""
1406493,1493886,,"Seed Sample",21-DEC-11,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",0.1296,"gm",,""
1406548,1493891,,"Seed Sample",21-DEC-11,"","Thousand seed weight calculated from an average of 5 samples. ","TSW",0.2064,"gm",,""
1472671,1529988,,"Seed Sample",05-MAR-14,"","% Purity. ","Purity",1.9,"%",,""
1472694,1530034,3939,"Propagation",11-SEP-13,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1472694,1530045,3939,"Test",27-NOV-13,"","Number of seeds found full at the time of a cut test. ","Cut test",6,"seeds",,""
1472715,1530098,3941,"Propagation",22-OCT-13,"","Chip seed. ","Scarify",,"",,""
1472717,1530113,3941,"Propagation",22-OCT-13,"","Soak the seed for a time period. ","Imbibation",,"",1,"hours"
1472715,1530118,3941,"Test",14-NOV-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",25,"seeds",,""
1472789,1530413,3947,"Propagation",19-NOV-12,"","AGAR base. ","Substrate",,"",,""
1472793,1530418,3947,"Propagation",19-NOV-12,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1472806,1530480,3948,"Propagation",19-NOV-12,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
