genus_root,taxon_name,text,life_history_a,life_history_f,parasitic_a,parasitic_f,plant_growth_form_a,plant_growth_form_f,plant_growth_substrate_a,plant_growth_substrate_f,sex_type_a,sex_type_f,stem_growth_habit_a,stem_growth_habit_f,woodiness_a,woodiness_f
Rosa,Rosa rubiginosa," prickly shrub, pleasantly aromatic; ",annual,inferred_from_family,,,shrub,shrub,,,,,,,woody,
Rosa,Rosa gallica,  ,annual,inferred_from_family,,,shrub,inferred_from_genus,,,,,,,woody,
Rosaceae,Rosaceae, annual herbs to woody shrubs or trees with alternate simple or compound stipulate leaves; ,annual,annual,,,herb shrub tree,herbs shrubs trees,,,,,,,woody herbaceous,
Rosmarinus,Rosmarinus," perennial shrubs with quadrangular branches becoming terete and woodybase, ",perennial,perennial,,,shrub,shrubs,,,,,,,woody_base woody,woodybase
Rosmarinus,Rosmarinus officinalis," perennial shrubs sometimes taller than 1 m, muchbranched. ",perennial,perennial,,,shrub,shrubs,,,,,,,woody,
Rostellularia,Rostellularia, ascending herbs or woody subshrubs; ,,,,,herb subshrub,herbs subshrubs,,,,,decumbent,ascending,herbaceous,
Rostellularia,Rostellularia adscendens, ascending herbs or small subshrubs; ,,,,,herb subshrub,herbs subshrubs,,,,,decumbent,ascending,herbaceous,
Rostellularia,Rostellularia adscendens clementii," erect or decumbent herb to 40 cm tall, ",,,,,herb,herb,,,,,erect decumbent,erect decumbent,herbaceous,
Rubiaceae,Rubiaceae," herbs, shrubs or rarely trees, often with angular stems; ",,,,,herb shrub tree,herbs shrubs trees,,,,,,,woody herbaceous,
Rubus,Rubus parvifolius,  ,annual,inferred_from_family,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Rubus,Rubus laciniatus,  ,annual,inferred_from_family,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Rubus,Rubus ulmifolius,  ,annual,inferred_from_family,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Rubus,Rubus loganobaccus,  ,annual,inferred_from_family,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Rubus,Rubus moluccanus,  ,annual,inferred_from_family,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Rubus,Rubus koehleri,  ,annual,inferred_from_family,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Rubus,Rubus,  ,annual,inferred_from_family,,,herb,inferred_from_life_history,,,,,,,herbaceous,
Rulingia,Rulingia loxophylla," shrub with spreading or semiprostrate branches, ",,,,,shrub,shrub,,,,,spreading,spreading,woody,
Rulingia,Rulingia craurophylla," shrubs to 2 m high but usually under 1 m, often broader than high; ",,,,,shrub,shrubs,,,,,,,woody,
Rulingia,Rulingia magniflora, shrubs 1-2 m high; ,,,,,shrub,shrubs,,,,,,,woody,
Rumex,Rumex crispus,  ,,,,,herb,inferred_from_genus,,,,,,,herbaceous,
Rumex,Rumex tenax," perennial with erect divaricately branched stems, 15-50 cm high; ",perennial,perennial,,,herb,inferred_from_genus,,,,,erect,erect,herbaceous,
Rumex,Rumex," perennial herbs, rarely annuals; ",annual perennial,annuals perennial,,,herb,herbs,,,,,,,herbaceous,
Rumex,Rumex acetosella," erect slender perennial herb to circa 60 cm high, acid in taste, dioecious; ",perennial,perennial,,,herb,herb,,,dioecious,dioecious,erect,erect,herbaceous,
Rumex,Rumex bidens, perennials growing in water. ,perennial,perennials,,,herb,inferred_from_genus,,,,,,,herbaceous,
Rumex,Rumex conglomeratus, erect perennial to circa 1 m high. ,perennial,perennial,,,herb,inferred_from_genus,,,,,erect,erect,herbaceous,
Rumex,Rumex dumosus, erect perennial to circa 90 cm high; ,perennial,perennial,,,herb,inferred_from_genus,,,,,erect,erect,herbaceous,
Rumex,Rumex obtusifolius,  ,,,,,herb,inferred_from_genus,,,,,,,herbaceous,
Rumex,Rumex crystallinus, erect (in the north of its range) but a rather tall branching annual to circa 55 cm high along the murray; ,annual,annual,,,herb,inferred_from_genus,,,,,erect,erect,herbaceous,
Rumex,Rumex dumosus dumosiformis, at least the anterior valves bearing a callosity. ,,,,,herb,inferred_from_genus,,,,,,,herbaceous,
Rumex,Rumex alcockii, ascending or erect few-branched perennial herb 30-60 cm high; ,perennial,perennial,,,herb,herb,,,,,erect decumbent,erect ascending,herbaceous,
Rumex,Rumex sagittatus, glabrous perennial herb; ,perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Rumex,Rumex brownii, few-branched erect perennial to circa 1 m high; ,perennial,perennial,,,herb,inferred_from_genus,,,,,erect,erect,herbaceous,
Rumex,Rumex vesicarius, annual with stout hollow striate erect branched stems to circa 60 cm high; ,annual,annual,,,herb,inferred_from_genus,,,,,erect,erect,herbaceous,
Rumex,Rumex pulcher pulcher,  ,,,,,herb,inferred_from_genus,,,,,,,herbaceous,
Rumex,Rumex pulcher divaricatus,  ,,,,,herb,inferred_from_genus,,,,,,,herbaceous,
Rumex,Rumex pulcher,  ,,,,,herb,inferred_from_genus,,,,,,,herbaceous,
Ruppia,Ruppia maritima, rhizomatous perennial with erect stems to 5 cm long; ,perennial,perennial,,,herb,inferred_from_life_history,,,,,erect rhizomatous,erect rhizomatous,herbaceous,
Ruppia,Ruppia polycarpa, rhizomatous annual or perennial; turions formed in some ephemeral habitats. ,ephemeral annual perennial,ephemeral annual perennial,,,herb,inferred_from_life_history,,,,,rhizomatous,rhizomatous,herbaceous,
Ruschia,Ruschia, erect to prostrate shrubby perennials with opposite often shortly connate fleshy trigonous smooth sessile exstipulate leaves. ,perennial,perennials,,,herb,inferred_from_life_history,,,,,erect prostrate,erect prostrate,herbaceous,
Ruschia,Ruschia tumidula, small glabrous undershrub to circa 40 cm high; ,perennial,inferred_from_genus,,,subshrub,undershrub,,,,,,,,
Rutaceae,Rutaceae," trees, shrubs, or more rarely perennial herbs; ",perennial,perennial,,,herb shrub tree,herbs shrubs trees,,,,,,,woody herbaceous,
Rutidosis,Rutidosis, annual or perennial herbs; ,annual perennial,annual perennial,,,herb,herbs,,,,,,,herbaceous,
Rutidosis,Rutidosis helichrysoides," erect branched perennial herb with woody lower branches, ",perennial,perennial,,,herb,herb,,,,,erect,erect,herbaceous,
Rutidosis,Rutidosis multiflora, small slender annual herb 1.5-5 cm tall; ,annual,annual,,,herb,herb,,,,,,,herbaceous,
Sagina,Sagina," small annual or perennial herb, usually with slender erect ascending or procumbent stems; ",annual perennial,annual perennial,,,herb,herb,,,,,erect decumbent prostrate,erect ascending procumbent,herbaceous,
Sagina,Sagina procumbens, small usually glabrous mat-forming perennial herb to circa 6 cm high. ,perennial,perennial,,,herb,herb,,,,,mat-forming,matforming,herbaceous,
Sagina,Sagina maritima," annual, stems circa 10 cm high, usually glabrous, varying from procumbent to erect, ",annual,annual,,,herb,inferred_from_genus,,,,,erect prostrate,erect procumbent,herbaceous,
Sagina,Sagina apetala," annual with slender erect or ascending stems, circa 10 cm high. ",annual,annual,,,herb,inferred_from_genus,,,,,erect decumbent,erect ascending,herbaceous,
Sagittaria,Sagittaria, aquatic plants; ,,,,,herb,inferred_from_family_life_history,aquatic,aquatic,,,,,herbaceous,
Sagittaria,Sagittaria graminea, base perennial. ,perennial,perennial,,,herb,inferred_from_family_life_history,aquatic,inferred_from_genus,,,,,herbaceous,
Salicaceae,Salicaceae, dioecious shrubs or trees with alternate simple deciduous leaves; ,,,,,shrub tree,shrubs trees,,,dioecious,dioecious,,,woody,
Salix,Salix, trees or shrubs; ,,,,,shrub tree,shrubs trees,,,dioecious,inferred_from_family,,,woody,
Salix,Salix babylonica, trees to 20 m; ,,,,,tree,trees,,,dioecious,inferred_from_family,,,woody,
Salix,Salix cinerea,  ,,,,,,,,,dioecious,inferred_from_family,,,,
Salpichroa,Salpichroa, scrambling or climbing soft-wooded perennials; ,perennial,perennials,,,herb,inferred_from_life_history,,,,,climbing,climbing,herbaceous,
Salpichroa,Salpichroa origanifolia, scrambling perennial to several metres long. ,perennial,perennial,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Salsola,Salsola, herbs or shrubs; ,,,,,herb shrub,herbs shrubs,,,,,,,woody herbaceous,
Salsola,Salsola kali," erect rounded annual circa 60 cm high, succulent when fresh, glabrous or hispid, often verrucose, sometimes woolly in the axils; ",annual,annual,,,herb,inferred_from_life_history,,,,,erect,erect,herbaceous,
Salvia,Salvia," annual to perennial herbs, rarely woody shrubs. ",annual perennial,annual perennial,,,herb shrub,herbs shrubs,,,,,,,woody herbaceous,
Salvia,Salvia aethiopis," biennial or perennial herbs to 60 cm high, usually muchbranched. ",biennial perennial,biennial perennial,,,herb,herbs,,,,,,,herbaceous,
Salvia,Salvia aurea," shrubs to 1.5 m high, muchbranched. ",,,,,shrub,shrubs,,,,,,,woody,
Salvia,Salvia reflexa," annual shrublets to 60 cm high, muchbranched. ",annual,annual,,,shrub,shrublets,,,,,,,woody,
Salvia,Salvia verbenaca, perennial herbs with a tough rootstock. ,perennial,perennial,,,herb,herbs,,,,,,,herbaceous,
Sambucus,Sambucus, shrubs or trees with many branches from the base; ,,,,,shrub tree,shrubs trees,,,,,,,woody,
Sambucus,Sambucus gaudichaudiana, shrubs with herbaceous branches rarely longer than 1.5 m and soft-wooded towards the base. ,,,,,shrub,shrubs,,,,,,,woody,
Sambucus,Sambucus nigra," deciduous shrubs or small trees rarely exceeding 3 m tall, muchbranched, woody, usually glabrous; ",,,,,shrub tree,shrubs trees,,,,,,,woody,
Samolus,Samolus," perennial herbs, rarely with a slightly woodybase, ",perennial,perennial,,,herb,herbs,,,,,,,woody_base herbaceous,woodybase
Samolus,Samolus repens, perennials often forming dense tufts of erect little-branched stems to 60 cm high but some branches decumbent and rooting ru; ,perennial,perennials,,,herb,inferred_from_genus,,,,,erect tufted decumbent dense,erect tufts decumbent dense,herbaceous,
Samolus,Samolus eremaeus," perennials with erect branches to 50 cm long, ",perennial,perennials,,,herb,inferred_from_genus,,,,,erect,erect,herbaceous,
Sanguisorba,Sanguisorba minor, with erect or ascending s; ,perennial,inferred_from_genus,,,herb,inferred_from_genus,,,,,erect decumbent,erect ascending,herbaceous,
Sanguisorba,Sanguisorba, perennial herbs with erect or ascending stems and basal or alternate pinnate leaves; ,perennial,perennial,,,herb,herbs,,,,,erect decumbent,erect ascending,herbaceous,
Santalaceae,Santalaceae," shrubs or trees, glabrous, usually parasitic on the roots of other plants; ",,,parasitic,parasitic,shrub tree,shrubs trees,,,,,,,woody,
Santalum,Santalum acuminatum, shrub or small tree usually under 5 m high; ,,,parasitic,inferred_from_family,shrub tree,shrub tree,,,,,,,woody,
Santalum,Santalum lanceolatum, shrub or small tree usually under 4m high; ,,,parasitic,inferred_from_family,shrub tree,shrub tree,,,,,,,woody,
Santalum,Santalum, glabrous shrubs or trees; ,,,parasitic,inferred_from_family,shrub tree,shrubs trees,,,,,,,woody,
Santalum,Santalum murrayanum, shrub or small tree usually under 4 m high; ,,,parasitic,inferred_from_family,shrub tree,shrub tree,,,,,,,woody,
Santalum,Santalum spicatum, shrub or tree 3-8 m high; ,,,parasitic,inferred_from_family,shrub tree,shrub tree,,,,,,,woody,
Sapindaceae,Sapindaceae," polygamous, polygamo-dioecious or dioecious perennial shrubs or trees; ",perennial,perennial,,,shrub tree,shrubs trees,,,dioecious polygamous,dioecious polygamous,,,woody,
Sarcocornia,Sarcocornia blackiana," erect or decumbent perennial to 0.8 m high, ",perennial,perennial,,,herb,inferred_from_life_history,,,,,erect decumbent,erect decumbent,herbaceous,
Sarcocornia,Sarcocornia quinqueflora," erect and caespitose or decumbent perennial, ",perennial,perennial,,,herb,inferred_from_life_history,,,,,erect caespitose decumbent,erect caespitose decumbent,herbaceous,
Sarcozona,Sarcozona, partly succulent  shrubs with branches erect or the lower ones prostrate and rarely rooting at the nodes. ,,,,,shrub,shrubs,,,,,erect prostrate,erect prostrate,woody,
Sarcozona,Sarcozona praecox,  ,,,,,shrub,inferred_from_genus,,,,,,,woody,
Sarcozona,Sarcozona bicarinata, plant to circa 10 cm high; ,,,,,shrub,inferred_from_genus,,,,,,,woody,
Sauropus,Sauropus rigens," rigid twiggy shrublet, stems terete, rigid, to 100 rarely 150 cm long, the branchlets often ending in a spine, minutely hispidulous; ",,,,,shrub,shrublet,,,,,,,woody,
Sauropus,Sauropus ramosissimus," slender glabrous muchbranched undershrub, stems erect, to 30 cm or more high, virgate, angled, leafless or almost so; ",,,,,subshrub,undershrub,,,,,erect,erect,,
Sauropus,Sauropus trachyspermus," small glaucous low subshrub from a woodytaproot, occasionally annual. ",annual,annual,,,subshrub,subshrub,,,,,,,woody_root,woodytaproot
Scabiosa,Scabiosa," biennial or perennial herbs with leaves petiolate to sessile, entire or serrate to pinnately lobed, exstipulate, connected across the node by a ridge. ",biennial perennial,biennial perennial,,,herb,herbs,,,,,,,herbaceous,
Scabiosa,Scabiosa atropurpurea," usually perennial herbs forming untidily branched shrublets to 0.5 m diam., ",perennial,perennial,,,herb shrub,herbs shrublets,,,,,,,woody herbaceous,
Scaevola,Scaevola aemula, perennial herb to 50 cm high; ,perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Scaevola,Scaevola albida, undershrub 5-50 cm high; ,,,,,subshrub,undershrub,,,,,,,,
Scaevola,Scaevola glabrata, shrub to 50 cm high; ,,,,,shrub,shrub,,,,,,,woody,
Scaevola,Scaevola humilis, perennial herb to 50 cm high; ,perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Scaevola,Scaevola linearis, shrub to 60 cm high; ,,,,,shrub,shrub,,,,,,,woody,
Scaevola,Scaevola linearis confertifolia,  ,,,,,,,,,,,,,,
Scaevola,Scaevola linearis linearis,  ,,,,,,,,,,,,,,
Scaevola,Scaevola myrtifolia," shrub to 1.5 m high, ",,,,,shrub,shrub,,,,,,,woody,
Scaevola,Scaevola parvibarbata, annual or perennial undershrub to 50 cm high; ,annual perennial,annual perennial,,,subshrub,undershrub,,,,,,,,
Scaevola,Scaevola parvifolia, undershrub to 60 cm high; ,,,,,subshrub,undershrub,,,,,,,,
Scaevola,Scaevola spinescens, shrub to 2 m high. ,,,,,shrub,shrub,,,,,,,woody,
Scaevola,Scaevola bursariifolia, shrub to 90 cm high. ,,,,,shrub,shrub,,,,,,,woody,
Scaevola,Scaevola angustata, shrub to 1 m high; ,,,,,shrub,shrub,,,,,,,woody,
Scaevola,Scaevola basedowii, undershrub to 60 cm high; ,,,,,subshrub,undershrub,,,,,,,,
Scaevola,Scaevola collaris, undershrub to 50 cm high; ,,,,,subshrub,undershrub,,,,,,,,
Scaevola,Scaevola,  ,,,,,,,,,,,,,,
Scaevola,Scaevola albida pallida," undershrub 5-20 cm high, usually prostrate; ",,,,,subshrub,undershrub,,,,,prostrate,prostrate,,
Scaevola,Scaevola calendulacea, prostrate spreading semi-succulent shrub or undershrub to 40 cm high; ,,,,,subshrub shrub,undershrub shrub,,,,,prostrate spreading,prostrate spreading,woody,
Scaevola,Scaevola collina, shrub to 70 cm high; ,,,,,shrub,shrub,,,,,,,woody,
Scaevola,Scaevola crassifolia, spreading shrub to 1.5 m high and circa 3 m wide; ,,,,,shrub,shrub,,,,,spreading,spreading,woody,
Scaevola,Scaevola depauperata, undershrub to 1 m high; ,,,,,subshrub,undershrub,,,,,,,,
Scambopus,Scambopus, annual herbs. ,annual,annual,,,herb,herbs,,,,,,,herbaceous,
Scambopus,Scambopus curvipes," annual herbs, many-stemmed, to 50 cm tall, ",annual,annual,,,herb,herbs,,,,,,,herbaceous,
Scandix,Scandix, slender erect annual herbs with slender tap-roots; ,annual,annual,,,herb,herbs,,,,,erect,erect,herbaceous,
Scandix,Scandix pecten-veneris," nearly glabrous annual, 15-50 cm high; ",annual,annual,,,herb,inferred_from_genus,,,,,,,herbaceous,
Schinus,Schinus, evergreen trees; ,,,,,tree,trees,,,,,,,woody,
Schinus,Schinus areira, an evergreen aromatic tree to 10 m or more high. ,,,,,tree,tree,,,,,,,woody,
Schismus,Schismus," annual grasses. spikelets several-flowered, pedicellate, compressed laterally; ",annual,annual,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Schismus,Schismus barbatus, tufted annual. ,annual,annual,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Schismus,Schismus arabicus, tufted annual. ,annual,annual,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Schizaea,Schizaea bifida,  ,,,,,,,,,,,,,,
Schizaea,Schizaea fistulosa,  ,,,,,,,,,,,,,,
Schizaeaceae,Schizaeaceae,  ,,,,,,,,,,,,,,
Schoenoplectus,Schoenoplectus dissachanthus," annual, to 30 cm high; ",annual,annual,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Schoenoplectus,Schoenoplectus pungens,  ,,,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Schoenoplectus,Schoenoplectus validus,  ,,,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Schoenoplectus,Schoenoplectus, annual or perennial herbs; ,annual perennial,annual perennial,,,herb graminoid,herbs,,,,,,,herbaceous,
Schoenoplectus,Schoenoplectus litoralis, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Schoenus,Schoenus carsei,  ,,,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Schoenus,Schoenus maschalinus," weak slender plant, sometimes shortly creeping; ",,,,,herb graminoid,inferred_from_genus_life_history,,,,,creeping,creeping,herbaceous,
Schoenus,Schoenus tesquorum,  ,,,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Schoenus,Schoenus nanus," small tufted annual, 2-5 cm high; ",annual,annual,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Schoenus,Schoenus breviculmis, dwarf densely matted rhizomatous perennial; ,perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,rhizomatous,rhizomatous,herbaceous,
Schoenus,Schoenus fluitans, plant floating; ,,,,,herb graminoid,inferred_from_genus_life_history,,,,,floating,floating,herbaceous,
Schoenus,Schoenus brachyphyllus,  ,,,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Schoenus,Schoenus nitens," perennial, 3-25 cm high; ",perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Schoenus,Schoenus deformis," small densely tufted perennial, 4-10 cm high. ",perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Schoenus,Schoenus latelaminatus," pale-green lax annual, 10-25 cm high; ",annual,annual,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Schoenus,Schoenus tenuissimus,  ,,,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Schoenus,Schoenus racemosus,  ,,,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Schoenus,Schoenus, tufted annuals or more often perennials with woody usually creeping rhizomes; ,annual perennial,annuals perennials,,,herb graminoid,inferred_from_life_history,,,,,creeping rhizomatous,creeping rhizomes,herbaceous,
Schoenus,Schoenus sculptus," small annual, 3-20 cm high. ",annual,annual,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Schoenus,Schoenus apogon, tufted slender perennial. mostly 5-25 cm high; ,perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Schoenus,Schoenus subaphyllus, a densely tufted perennial. mostly 15-45 cm high. ,perennial,perennial,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
