taxon_name,trait_name,value_type,value,unit,observation_id,original_name,authors
Senecio vulgaris,leaf_length,maximum,60,mm,2604,Senecio vulgaris,"Citation: L., Sp. Pl. 2:867 (1753)."
Senecio vulgaris,leaf_width,minimum,15,mm,2604,Senecio vulgaris,"Citation: L., Sp. Pl. 2:867 (1753)."
Senecio vulgaris,leaf_width,maximum,25,mm,2604,Senecio vulgaris,"Citation: L., Sp. Pl. 2:867 (1753)."
Setaria viridis,leaf_length,maximum,10,mm,2611,Setaria viridis,"Citation: P. Beauv., Agrost. 51 (1812)."
Sherardia arvensis,leaf_length,minimum,5,mm,2612,Sherardia arvensis,"Citation: L., Sp. Pl. 102 (1753)."
Sherardia arvensis,leaf_length,maximum,16,mm,2612,Sherardia arvensis,"Citation: L., Sp. Pl. 102 (1753)."
Sherardia arvensis,leaf_width,minimum,2,mm,2612,Sherardia arvensis,"Citation: L., Sp. Pl. 102 (1753)."
Sherardia arvensis,leaf_width,maximum,4,mm,2612,Sherardia arvensis,"Citation: L., Sp. Pl. 102 (1753)."
Sida intricata,leaf_length,minimum,1,mm,2621,Sida intricata,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:19 (1854)."
Sida intricata,leaf_length,maximum,10,mm,2621,Sida intricata,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:19 (1854)."
Sida intricata,leaf_width,minimum,0.75,mm,2621,Sida intricata,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:19 (1854)."
Sida intricata,leaf_width,maximum,7,mm,2621,Sida intricata,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:19 (1854)."
Sida intricata,plant_height,maximum,0.75,m,2621,Sida intricata,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:19 (1854)."
Silene apetala,plant_height,maximum,0.45,m,2627,Silene apetala,"Citation: Willd., Sp. Pl. 2:703 (1799)."
Silene conica,plant_height,maximum,0.25,m,2628,Silene conica,"Citation: L., Sp. Pl. 418 (1753)."
Silene dioica,plant_height,maximum,0.8,m,2630,Silene dioica,"Citation: Clairv., Man. Herb. 145 (1811)."
Sisyrinchium micranthum,plant_height,maximum,0.6,m,2641,Sisyrinchium iridifolium,NA
Solanum capsiciforme,leaf_length,minimum,50,mm,2643,Solanum capsiciforme,"Citation: Baylis, Aust. J. Bot. 11:168 (1963)."
Solanum capsiciforme,leaf_length,maximum,100,mm,2643,Solanum capsiciforme,"Citation: Baylis, Aust. J. Bot. 11:168 (1963)."
Solanum capsiciforme,leaf_width,minimum,5,mm,2643,Solanum capsiciforme,"Citation: Baylis, Aust. J. Bot. 11:168 (1963)."
Solanum capsiciforme,leaf_width,maximum,10,mm,2643,Solanum capsiciforme,"Citation: Baylis, Aust. J. Bot. 11:168 (1963)."
Solanum centrale,leaf_length,minimum,15,mm,2644,Solanum centrale,"Citation: J. Black, Trans. R. Soc. S. Aust. 58:180 (1934)."
Solanum centrale,leaf_length,maximum,60,mm,2644,Solanum centrale,"Citation: J. Black, Trans. R. Soc. S. Aust. 58:180 (1934)."
Solanum centrale,leaf_width,minimum,10,mm,2644,Solanum centrale,"Citation: J. Black, Trans. R. Soc. S. Aust. 58:180 (1934)."
Solanum centrale,leaf_width,maximum,20,mm,2644,Solanum centrale,"Citation: J. Black, Trans. R. Soc. S. Aust. 58:180 (1934)."
Solanum chenopodinum,leaf_length,minimum,30,mm,2645,Solanum chenopodinum,"Citation: F. Muell., Fragm. Phyt. Aust. 2:165 (1861)."
Solanum chenopodinum,leaf_length,maximum,90,mm,2645,Solanum chenopodinum,"Citation: F. Muell., Fragm. Phyt. Aust. 2:165 (1861)."
Solanum chenopodinum,leaf_width,minimum,15,mm,2645,Solanum chenopodinum,"Citation: F. Muell., Fragm. Phyt. Aust. 2:165 (1861)."
Solanum chenopodinum,leaf_width,maximum,60,mm,2645,Solanum chenopodinum,"Citation: F. Muell., Fragm. Phyt. Aust. 2:165 (1861)."
Solanum cleistogamum,leaf_length,minimum,30,mm,2647,Solanum cleistogamum,"Citation: Symon, Trans. R.Soc. S. Aust. 95:227 (1971)."
Solanum cleistogamum,leaf_length,maximum,80,mm,2647,Solanum cleistogamum,"Citation: Symon, Trans. R.Soc. S. Aust. 95:227 (1971)."
Solanum cleistogamum,leaf_width,maximum,25,mm,2647,Solanum cleistogamum,"Citation: Symon, Trans. R.Soc. S. Aust. 95:227 (1971)."
Solanum eremophilum,leaf_length,minimum,30,mm,2651,Solanum eremophilum,"Citation: F. Muell., Linnaea 25:432 (1853)."
Solanum eremophilum,leaf_length,maximum,45,mm,2651,Solanum eremophilum,"Citation: F. Muell., Linnaea 25:432 (1853)."
Solanum eremophilum,leaf_width,minimum,15,mm,2651,Solanum eremophilum,"Citation: F. Muell., Linnaea 25:432 (1853)."
Solanum eremophilum,leaf_width,maximum,35,mm,2651,Solanum eremophilum,"Citation: F. Muell., Linnaea 25:432 (1853)."
Solanum ferocissimum,leaf_length,minimum,30,mm,2653,Solanum ferocissimum,"Citation: Lindley in T.L. Mitchell, Three Exped. Int. eastern Austral. 2:58 (1838)."
Solanum ferocissimum,leaf_length,maximum,100,mm,2653,Solanum ferocissimum,"Citation: Lindley in T.L. Mitchell, Three Exped. Int. eastern Austral. 2:58 (1838)."
Solanum ferocissimum,leaf_width,minimum,2,mm,2653,Solanum ferocissimum,"Citation: Lindley in T.L. Mitchell, Three Exped. Int. eastern Austral. 2:58 (1838)."
Solanum ferocissimum,leaf_width,maximum,7,mm,2653,Solanum ferocissimum,"Citation: Lindley in T.L. Mitchell, Three Exped. Int. eastern Austral. 2:58 (1838)."
Solanum hystrix,leaf_length,minimum,30,mm,2655,Solanum hystrix,"Citation: R. Br., Prod. Fl. Nov. Holl. 446 (1810)."
Solanum hystrix,leaf_length,maximum,70,mm,2655,Solanum hystrix,"Citation: R. Br., Prod. Fl. Nov. Holl. 446 (1810)."
Solanum hystrix,leaf_width,minimum,10,mm,2655,Solanum hystrix,"Citation: R. Br., Prod. Fl. Nov. Holl. 446 (1810)."
Solanum hystrix,leaf_width,maximum,20,mm,2655,Solanum hystrix,"Citation: R. Br., Prod. Fl. Nov. Holl. 446 (1810)."
Solanum lasiophyllum,leaf_length,minimum,25,mm,2658,Solanum lasiophyllum,"Citation: Dunal ex Poiret, Encyc. Meth. Bot. Suppl. 3:764 ( 1814)."
Solanum lasiophyllum,leaf_length,maximum,80,mm,2658,Solanum lasiophyllum,"Citation: Dunal ex Poiret, Encyc. Meth. Bot. Suppl. 3:764 ( 1814)."
Solanum lasiophyllum,leaf_width,minimum,15,mm,2658,Solanum lasiophyllum,"Citation: Dunal ex Poiret, Encyc. Meth. Bot. Suppl. 3:764 ( 1814)."
Solanum lasiophyllum,leaf_width,maximum,70,mm,2658,Solanum lasiophyllum,"Citation: Dunal ex Poiret, Encyc. Meth. Bot. Suppl. 3:764 ( 1814)."
Solanum mauritianum,leaf_length,minimum,100,mm,2660,Solanum mauritianum,"Citation: Scop., Delic. Fl. Insubr. 3:16, t. 8 (1788)."
Solanum mauritianum,leaf_length,maximum,300,mm,2660,Solanum mauritianum,"Citation: Scop., Delic. Fl. Insubr. 3:16, t. 8 (1788)."
Solanum mauritianum,leaf_width,minimum,40,mm,2660,Solanum mauritianum,"Citation: Scop., Delic. Fl. Insubr. 3:16, t. 8 (1788)."
Solanum mauritianum,leaf_width,maximum,120,mm,2660,Solanum mauritianum,"Citation: Scop., Delic. Fl. Insubr. 3:16, t. 8 (1788)."
Solanum mauritianum,plant_height,maximum,4,m,2660,Solanum mauritianum,"Citation: Scop., Delic. Fl. Insubr. 3:16, t. 8 (1788)."
Solanum oligacanthum,leaf_length,minimum,10,mm,2662,Solanum oligacanthum,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:18 (1854)."
Solanum oligacanthum,leaf_length,maximum,30,mm,2662,Solanum oligacanthum,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:18 (1854)."
Solanum oligacanthum,leaf_width,minimum,10,mm,2662,Solanum oligacanthum,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:18 (1854)."
Solanum oligacanthum,leaf_width,maximum,30,mm,2662,Solanum oligacanthum,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:18 (1854)."
Solanum petrophilum,leaf_length,minimum,10,mm,2664,Solanum petrophilum,"Citation: F. Muell., Linnaea 25:432(1852)."
Solanum petrophilum,leaf_length,maximum,70,mm,2664,Solanum petrophilum,"Citation: F. Muell., Linnaea 25:432(1852)."
Solanum petrophilum,leaf_width,minimum,15,mm,2664,Solanum petrophilum,"Citation: F. Muell., Linnaea 25:432(1852)."
Solanum petrophilum,leaf_width,maximum,20,mm,2664,Solanum petrophilum,"Citation: F. Muell., Linnaea 25:432(1852)."
Solanum pseudocapsicum,leaf_length,minimum,50,mm,2665,Solanum pseudocapsicum,"Citation: L., Sp. Pl. 184 (1753)."
Solanum pseudocapsicum,leaf_length,maximum,80,mm,2665,Solanum pseudocapsicum,"Citation: L., Sp. Pl. 184 (1753)."
Solanum pseudocapsicum,leaf_width,minimum,10,mm,2665,Solanum pseudocapsicum,"Citation: L., Sp. Pl. 184 (1753)."
Solanum pseudocapsicum,leaf_width,maximum,15,mm,2665,Solanum pseudocapsicum,"Citation: L., Sp. Pl. 184 (1753)."
Solanum quadriloculatum,leaf_length,minimum,40,mm,2666,Solanum quadriloculatum,"Citation: F. Muell., Fragm. Phyt. A ust. 2:161 ( 1861 )."
Solanum quadriloculatum,leaf_length,maximum,120,mm,2666,Solanum quadriloculatum,"Citation: F. Muell., Fragm. Phyt. A ust. 2:161 ( 1861 )."
Solanum quadriloculatum,leaf_width,minimum,20,mm,2666,Solanum quadriloculatum,"Citation: F. Muell., Fragm. Phyt. A ust. 2:161 ( 1861 )."
Solanum quadriloculatum,leaf_width,maximum,70,mm,2666,Solanum quadriloculatum,"Citation: F. Muell., Fragm. Phyt. A ust. 2:161 ( 1861 )."
Solanum quadriloculatum,plant_height,maximum,0.5,m,2666,Solanum quadriloculatum,"Citation: F. Muell., Fragm. Phyt. A ust. 2:161 ( 1861 )."
Solanum rostratum,leaf_length,minimum,20,mm,2667,Solanum rostratum,"Citation: Dunal, Hist. nat. Solanum 234, t. 24 (1813)."
Solanum rostratum,leaf_length,maximum,100,mm,2667,Solanum rostratum,"Citation: Dunal, Hist. nat. Solanum 234, t. 24 (1813)."
Solanum rostratum,leaf_width,minimum,10,mm,2667,Solanum rostratum,"Citation: Dunal, Hist. nat. Solanum 234, t. 24 (1813)."
Solanum rostratum,leaf_width,maximum,80,mm,2667,Solanum rostratum,"Citation: Dunal, Hist. nat. Solanum 234, t. 24 (1813)."
Solanum rostratum,plant_height,maximum,1,m,2667,Solanum rostratum,"Citation: Dunal, Hist. nat. Solanum 234, t. 24 (1813)."
Solanum sturtianum,leaf_length,minimum,30,mm,2670,Solanum sturtianum,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:18 (1854)."
Solanum sturtianum,leaf_length,maximum,60,mm,2670,Solanum sturtianum,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:18 (1854)."
Solanum sturtianum,leaf_width,minimum,5,mm,2670,Solanum sturtianum,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:18 (1854)."
Solanum sturtianum,leaf_width,maximum,13,mm,2670,Solanum sturtianum,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:18 (1854)."
Spartium junceum,plant_height,maximum,3,m,2686,Spartium junceum,"Citation: L., Sp. Pl. 708 (1753)."
Spergularia diandra,plant_height,maximum,0.2,m,2689,Spergularia diandra,"Citation: Boiss., Fl. Orient. 1:733 (1867)."
Spergularia marina,plant_height,maximum,0.35,m,2690,Spergularia marina,"Citation: Griseb., Spic. Fl. Rumel. 1:515 (1843)."
Spergularia media,plant_height,maximum,0.4,m,2691,Spergularia media,"Citation: C. Presl, Fl. Sicula 161 (1826)."
Spergularia rubra,plant_height,maximum,0.2,m,2692,Spergularia rubra,"Citation: J.S. & C. Presl, Fl. Czech. 94 (1819)."
Spiranthes sinensis,plant_height,maximum,0.45,m,2695,Spiranthes sinensis,"Citation:  Ames, Orchidaceae 2:53 (1908) subsp. australis (R. Br.) Kitamura, Acta Phytotax. geobot. 21 (1-2):23 (1964)."
Sporobolus actinocladus,plant_height,maximum,0.3,m,2696,Sporobolus actinocladus,"Citation:  F. Muell., Fragm. Phyt. Aust. 8:140 (1874)."
Sprengelia incarnata,leaf_length,minimum,3,mm,2699,Sprengelia incarnata,"Citation: Smith, Vet. Acad. Handl. Stockh. 260:t. 8 (1794)."
Sprengelia incarnata,leaf_length,maximum,10,mm,2699,Sprengelia incarnata,"Citation: Smith, Vet. Acad. Handl. Stockh. 260:t. 8 (1794)."
Sprengelia incarnata,leaf_width,minimum,2,mm,2699,Sprengelia incarnata,"Citation: Smith, Vet. Acad. Handl. Stockh. 260:t. 8 (1794)."
Sprengelia incarnata,leaf_width,maximum,6,mm,2699,Sprengelia incarnata,"Citation: Smith, Vet. Acad. Handl. Stockh. 260:t. 8 (1794)."
Spyridium bifidum subsp. wanillae,leaf_width,minimum,1,mm,2702,Spyridium bifidum var. integrifolium,NA
Spyridium scabridum,leaf_width,maximum,2,mm,2708,Spyridium halmaturinum var. scabridum,NA
Stachys arvensis,leaf_length,minimum,10,mm,2721,Stachys arvensis,"Citation: L., Sp. Pl. edn 2:814 (1763)."
Stachys arvensis,leaf_length,maximum,40,mm,2721,Stachys arvensis,"Citation: L., Sp. Pl. edn 2:814 (1763)."
Stachys arvensis,leaf_width,minimum,8,mm,2721,Stachys arvensis,"Citation: L., Sp. Pl. edn 2:814 (1763)."
Stachys arvensis,leaf_width,maximum,32,mm,2721,Stachys arvensis,"Citation: L., Sp. Pl. edn 2:814 (1763)."
Stachys byzantina,leaf_length,minimum,50,mm,2722,Stachys byzantina,"Citation: C. Koch, Linnaea 21:686 (1848)."
Stachys byzantina,leaf_length,maximum,80,mm,2722,Stachys byzantina,"Citation: C. Koch, Linnaea 21:686 (1848)."
Stachys byzantina,leaf_width,minimum,15,mm,2722,Stachys byzantina,"Citation: C. Koch, Linnaea 21:686 (1848)."
Stachys byzantina,leaf_width,maximum,35,mm,2722,Stachys byzantina,"Citation: C. Koch, Linnaea 21:686 (1848)."
Stachys byzantina,plant_height,maximum,0.8,m,2722,Stachys byzantina,"Citation: C. Koch, Linnaea 21:686 (1848)."
Orbea variegata,plant_height,maximum,0.15,m,2729,Stapelia variegata,NA
Stellaria angustifolia,plant_height,maximum,0.25,m,2730,Stellaria caespitosa,NA
Stellaria filiformis,plant_height,maximum,0.17,m,2731,Stellaria filiformis,"Citation: Mattf., Reprium nov. Spec. Regni veg. Beih. 100:148 (1938)."
Stellaria media,plant_height,maximum,0.4,m,2732,Stellaria media,"Citation: Villars, Hist. Pl. Dauph. 3:615 (1789)."
Stemodia viscosa,plant_height,maximum,0.8,m,2740,Stemodia viscosa,"Citation: Roxb., Pl. Coromandel 2:33, t. 163 (1802)."
Stenopetalum sphaerocarpum,leaf_length,maximum,50,mm,2744,Stenopetalum sphaerocarpum,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:35 (1855)."
Sternbergia lutea,plant_height,maximum,0.1,m,2746,Sternbergia lutea,"Citation:  Kew Gawler ex Sprengel, Syst. Veg. 2:57 (1825) subsp. lutea."
Austrostipa acrociliata,plant_height,maximum,1.5,m,2747,Stipa acrociliata,NA
Austrostipa blackii,plant_height,maximum,1,m,2748,Stipa blackii,NA
Austrostipa breviglumis,plant_height,maximum,1.5,m,2749,Stipa breviglumis,NA
Austrostipa curticoma,plant_height,maximum,1.2,m,2750,Stipa curticoma,NA
Austrostipa densiflora,plant_height,maximum,1.5,m,2751,Stipa densiflora,NA
Austrostipa drummondii,plant_height,maximum,1,m,2752,Stipa drummondii,NA
Austrostipa echinata,plant_height,maximum,0.5,m,2753,Stipa echinata,NA
Austrostipa eremophila,plant_height,maximum,0.85,m,2755,Stipa eremophila,NA
Austrostipa exilis,plant_height,maximum,0.6,m,2756,Stipa exilis,NA
Austrostipa flavescens,plant_height,maximum,1.2,m,2757,Stipa flavescens,NA
Austrostipa hemipogon,plant_height,maximum,1,m,2758,Stipa hemipogon,NA
Austrostipa lanata,plant_height,maximum,0.45,m,2759,Stipa lanata,NA
Austrostipa macalpinei,leaf_length,minimum,50,mm,2760,Stipa macalpinei,NA
Austrostipa macalpinei,plant_height,maximum,0.9,m,2760,Stipa macalpinei,NA
Austrostipa mollis,plant_height,maximum,1,m,2761,Stipa mollis,NA
Austrostipa multispiculis,plant_height,maximum,1,m,2762,Stipa multispiculis,NA
Austrostipa mundula,plant_height,maximum,0.6,m,2763,Stipa mundula,NA
Austrostipa nitida,plant_height,maximum,0.75,m,2764,Stipa nitida,NA
Austrostipa nodosa,plant_height,maximum,1,m,2765,Stipa nodosa,NA
Stylidium beaugleholei,leaf_length,minimum,3,mm,2771,Stylidium beaugleholei,"Citation: J.H. Willis, Muelleria 1:153 (1767)."
Stylidium beaugleholei,leaf_length,maximum,5,mm,2771,Stylidium beaugleholei,"Citation: J.H. Willis, Muelleria 1:153 (1767)."
Stylidium beaugleholei,leaf_width,maximum,0.7,mm,2771,Stylidium beaugleholei,"Citation: J.H. Willis, Muelleria 1:153 (1767)."
Stylidium calcaratum,leaf_length,minimum,2,mm,2772,Stylidium calcaratum,"Citation: R. Br., Prod. Fl. Nov. Holl. 571 (1810)."
Stylidium calcaratum,leaf_length,maximum,6,mm,2772,Stylidium calcaratum,"Citation: R. Br., Prod. Fl. Nov. Holl. 571 (1810)."
Stylidium calcaratum,leaf_width,minimum,0.5,mm,2772,Stylidium calcaratum,"Citation: R. Br., Prod. Fl. Nov. Holl. 571 (1810)."
Stylidium calcaratum,leaf_width,maximum,3,mm,2772,Stylidium calcaratum,"Citation: R. Br., Prod. Fl. Nov. Holl. 571 (1810)."
Stylidium graminifolium,leaf_length,minimum,50,mm,2774,Stylidium graminifolium,"Citation: Sw. in Willd., Sp. Pl. 4:146 (1805)."
Stylidium graminifolium,leaf_length,maximum,300,mm,2774,Stylidium graminifolium,"Citation: Sw. in Willd., Sp. Pl. 4:146 (1805)."
Stylidium graminifolium,leaf_width,minimum,1,mm,2774,Stylidium graminifolium,"Citation: Sw. in Willd., Sp. Pl. 4:146 (1805)."
Stylidium graminifolium,leaf_width,maximum,6,mm,2774,Stylidium graminifolium,"Citation: Sw. in Willd., Sp. Pl. 4:146 (1805)."
Stylidium inundatum,leaf_length,minimum,2,mm,2775,Stylidium inundatum,"Citation: R. Br., Prod. Fl. Nov. Holl. 571 (1810)."
Stylidium inundatum,leaf_length,maximum,5,mm,2775,Stylidium inundatum,"Citation: R. Br., Prod. Fl. Nov. Holl. 571 (1810)."
Stylidium inundatum,leaf_width,minimum,1.5,mm,2775,Stylidium inundatum,"Citation: R. Br., Prod. Fl. Nov. Holl. 571 (1810)."
Stylidium inundatum,leaf_width,maximum,3,mm,2775,Stylidium inundatum,"Citation: R. Br., Prod. Fl. Nov. Holl. 571 (1810)."
Stypandra glauca,leaf_length,minimum,100,mm,2777,Stypandra glauca,"Citation: R. Br., Prod. Fl. Nov. Holl. 279 (1810)."
Stypandra glauca,leaf_length,maximum,200,mm,2777,Stypandra glauca,"Citation: R. Br., Prod. Fl. Nov. Holl. 279 (1810)."
Stypandra glauca,plant_height,maximum,1,m,2777,Stypandra glauca,"Citation: R. Br., Prod. Fl. Nov. Holl. 279 (1810)."
Swainsona colutoides,plant_height,maximum,1,m,2788,Swainsona colutoides,"Citation: F. Muell., Fragm. Phyt. Aust. 10:6 (1876)."
Swainsona greyana,plant_height,maximum,2,m,2792,Swainsona greyana,"Citation: Lindley, Edwards' Bot. Reg. 32:t. 66 (1846) subsp. greyana."
Swainsona laxa,plant_height,maximum,1,m,2810,Swainsona rigida,"Citation: R. Br. in Sturt, Exped. Centr. Aust., Bot.App. 18 (1849) var. laxa."
Tanacetum vulgare,plant_height,maximum,1,m,2820,Tanacetum boreale,"Citation: L., Sp. Pl. 844 (1753)."
Tetrarrhena distichophylla,plant_height,maximum,0.6,m,2836,Tetrarrhena distichophylla,"Citation: R. Br., Prod. Fl. Nov. Holl. 210 ( 1810)."
Teucrium albicaule,leaf_length,minimum,2,mm,2841,Teucrium albicaule,"Citation: Toelken, J. Adelaide Bot. Gard. 7:296 (1985)."
Teucrium albicaule,leaf_length,maximum,10,mm,2841,Teucrium albicaule,"Citation: Toelken, J. Adelaide Bot. Gard. 7:296 (1985)."
Teucrium albicaule,leaf_width,minimum,1,mm,2841,Teucrium albicaule,"Citation: Toelken, J. Adelaide Bot. Gard. 7:296 (1985)."
Teucrium albicaule,leaf_width,maximum,2,mm,2841,Teucrium albicaule,"Citation: Toelken, J. Adelaide Bot. Gard. 7:296 (1985)."
Teucrium albicaule,plant_height,maximum,0.2,m,2841,Teucrium albicaule,"Citation: Toelken, J. Adelaide Bot. Gard. 7:296 (1985)."
Teucrium corymbosum,leaf_length,minimum,20,mm,2842,Teucrium corymbosum,"Citation: R. Br., Prod. Fl. Nov. Holl. 504 (1810)."
Teucrium corymbosum,leaf_length,maximum,110,mm,2842,Teucrium corymbosum,"Citation: R. Br., Prod. Fl. Nov. Holl. 504 (1810)."
Teucrium corymbosum,leaf_width,minimum,6,mm,2842,Teucrium corymbosum,"Citation: R. Br., Prod. Fl. Nov. Holl. 504 (1810)."
Teucrium corymbosum,leaf_width,maximum,40,mm,2842,Teucrium corymbosum,"Citation: R. Br., Prod. Fl. Nov. Holl. 504 (1810)."
Teucrium grandiusculum,leaf_length,minimum,8,mm,2843,Teucrium grandiusculum,"Citation: F. Muell. & Tale, Trans. R. Soc. S. Aust. 13:108 (1890)."
Teucrium grandiusculum,leaf_length,maximum,30,mm,2843,Teucrium grandiusculum,"Citation: F. Muell. & Tale, Trans. R. Soc. S. Aust. 13:108 (1890)."
Teucrium grandiusculum,leaf_width,minimum,6,mm,2843,Teucrium grandiusculum,"Citation: F. Muell. & Tale, Trans. R. Soc. S. Aust. 13:108 (1890)."
Teucrium grandiusculum,leaf_width,maximum,20,mm,2843,Teucrium grandiusculum,"Citation: F. Muell. & Tale, Trans. R. Soc. S. Aust. 13:108 (1890)."
Teucrium grandiusculum subsp. grandiusculum,leaf_length,minimum,8,mm,2844,Teucrium grandiusculum ssp. grandiusculum,NA
Teucrium grandiusculum subsp. grandiusculum,leaf_length,maximum,30,mm,2844,Teucrium grandiusculum ssp. grandiusculum,NA
Teucrium grandiusculum subsp. grandiusculum,leaf_width,minimum,6,mm,2844,Teucrium grandiusculum ssp. grandiusculum,NA
Teucrium grandiusculum subsp. grandiusculum,leaf_width,maximum,20,mm,2844,Teucrium grandiusculum ssp. grandiusculum,NA
Teucrium grandiusculum subsp. pilosum,leaf_length,minimum,8,mm,2845,Teucrium grandiusculum ssp. pilosum,NA
Teucrium grandiusculum subsp. pilosum,leaf_length,maximum,15,mm,2845,Teucrium grandiusculum ssp. pilosum,NA
Teucrium grandiusculum subsp. pilosum,leaf_width,minimum,4,mm,2845,Teucrium grandiusculum ssp. pilosum,NA
Teucrium grandiusculum subsp. pilosum,leaf_width,maximum,12,mm,2845,Teucrium grandiusculum ssp. pilosum,NA
Teucrium racemosum,leaf_length,minimum,10,mm,2846,Teucrium racemosum,"Citation: R. Br., Prod. Fl. Nov. Holl. 504 (1810)."
Teucrium racemosum,leaf_length,maximum,50,mm,2846,Teucrium racemosum,"Citation: R. Br., Prod. Fl. Nov. Holl. 504 (1810)."
Teucrium racemosum,leaf_width,minimum,3,mm,2846,Teucrium racemosum,"Citation: R. Br., Prod. Fl. Nov. Holl. 504 (1810)."
Teucrium racemosum,leaf_width,maximum,12,mm,2846,Teucrium racemosum,"Citation: R. Br., Prod. Fl. Nov. Holl. 504 (1810)."
Teucrium sessiliflorum,leaf_length,minimum,5,mm,2847,Teucrium sessiliflorum,"Citation: Benth. in A. DC., Prod. 12:580 (1848)."
Teucrium sessiliflorum,leaf_length,maximum,20,mm,2847,Teucrium sessiliflorum,"Citation: Benth. in A. DC., Prod. 12:580 (1848)."
Teucrium sessiliflorum,leaf_width,minimum,3,mm,2847,Teucrium sessiliflorum,"Citation: Benth. in A. DC., Prod. 12:580 (1848)."
Teucrium sessiliflorum,leaf_width,maximum,10,mm,2847,Teucrium sessiliflorum,"Citation: Benth. in A. DC., Prod. 12:580 (1848)."
Thelymitra aristata,leaf_length,minimum,50,mm,2849,Thelymitra aristata,"Citation: Lindley, Gen. & Sp. Orchid. Pl. 521 (1840)."
