region ,Family,Species,Dormancy,threatened
WA,Proteaceae,Synaphea media,pd,no
WA,Proteaceae,Synaphea nexosa,pd,no
WA,Proteaceae,Synaphea obtusata,pd,no
WA,Proteaceae,Synaphea odocoileops,pd,no
WA,Proteaceae,Synaphea otiostigma,pd,no
WA,Proteaceae,Synaphea pandurata,pd,no
WA,Proteaceae,Synaphea panhesya,pd,no
WA,Proteaceae,Synaphea petiolaris,pd,no
WA,Proteaceae,Synaphea pinnata,pd,no
WA,Proteaceae,Synaphea platyphylla,pd,no
WA,Proteaceae,Synaphea polymorpha,pd,no
WA,Proteaceae,Synaphea polypodioides,pd,no
WA,Proteaceae,Synaphea preissii,pd,no
WA,Proteaceae,Synaphea quartzitica,pd,yes
WA,Proteaceae,Synaphea rangiferops,pd,no
WA,Proteaceae,Synaphea reticulata,pd,no
WA,Proteaceae,Synaphea sparsiflora,pd,no
WA,Proteaceae,Synaphea spinulosa,pd,no
WA,Proteaceae,Synaphea stenoloba,pd,yes
WA,Proteaceae,Synaphea tamminensis,pd,no
WA,Proteaceae,Synaphea trinacriformis,pd,no
WA,Proteaceae,Synaphea tripartita,pd,no
WA,Proteaceae,Synaphea whicherensis,pd,no
TAS,Winteraceae,Tasmannia lanceolata,mpd,no
WA,Myrtaceae,Taxandria angustifolia,pd,no
WA,Myrtaceae,Taxandria conspicua,pd,no
WA,Myrtaceae,Taxandria floribunda,pd,no
WA,Myrtaceae,Taxandria fragrans,pd,no
WA,Myrtaceae,Taxandria inundata,pd,no
WA,Myrtaceae,Taxandria juniperina,pd,no
WA,Myrtaceae,Taxandria linearifolia,pd,no
WA,Myrtaceae,Taxandria marginata,pd,no
WA,Myrtaceae,Taxandria parviceps,pd,no
WA,Myrtaceae,Taxandria spathulata,pd,no
WA,Amaranthaceae,Tecticornia annelida,nd,no
WA,Amaranthaceae,Tecticornia arbuscula,nd,no
WA,Amaranthaceae,Tecticornia bulbosa,nd,yes
WA,Amaranthaceae,Tecticornia disarticulata,nd,no
WA,Amaranthaceae,Tecticornia doliiformis,nd,no
WA,Amaranthaceae,Tecticornia fimbriata,nd,no
WA,Amaranthaceae,Tecticornia halocnemoides,nd,no
WA,Amaranthaceae,Tecticornia indica,nd,no
WA,Amaranthaceae,Tecticornia lepidosperma,nd,no
WA,Amaranthaceae,Tecticornia leptoclada,nd,no
WA,Amaranthaceae,Tecticornia loriae,nd,no
WA,Amaranthaceae,Tecticornia lylei,nd,no
WA,Amaranthaceae,Tecticornia moniliformis,nd,no
WA,Amaranthaceae,Tecticornia peltata,nd,no
WA,Amaranthaceae,Tecticornia pergranulata,nd,no
WA,Amaranthaceae,Tecticornia pruinosa,nd,no
WA,Amaranthaceae,Tecticornia pterygosperma,nd,no
WA,Amaranthaceae,Tecticornia sparagosa,nd,no
WA,Amaranthaceae,Tecticornia syncarpa,nd,no
WA,Amaranthaceae,Tecticornia tenuis,nd,no
WA,Amaranthaceae,Tecticornia undulata,nd,no
WA,Amaranthaceae,Tecticornia uniflora,nd,no
WA,Amaranthaceae,Tecticornia verrucosa,nd,no
TAS,Proteaceae,Telopea truncata,nd,no
NSW,Proteaceae,Telopea speciosissima,nd,no
WA,Fabaceae,Templetonia aculeata,py,no
WA,Fabaceae,Templetonia ceracea,py,no
WA,Fabaceae,Templetonia drummondii,py,no
WA,Fabaceae,Templetonia smithiana,py,no
WA,Fabaceae,Templetonia sulcata,py,no
SA,Fabaceae,Templetonia egena,py,no
SA,Fabaceae,Templetonia retusa,py,no
SA,Fabaceae,Templetonia rossii,py,no
WA,Combretaceae,Terminalia volucris,pd,no
WA,Gyrostemonaceae,Tersonia cyathiflora,pd,no
WA,Myrtaceae,Tetrapora floribunda,pd,no
WA,Myrtaceae,Tetrapora glomerata,pd,no
WA,Myrtaceae,Tetrapora tenuiramea,pd,no
WA,Myrtaceae,Tetrapora verrucosa,pd,no
NSW,Elaeocarpaceae,Tetratheca ericifolia,pd,no
NSW,Elaeocarpaceae,Tetratheca juncea,pd,yes
NSW,Elaeocarpaceae,Tetratheca neglecta,pd,no
NSW,Elaeocarpaceae,Tetratheca rubioides,pd,no
NSW,Elaeocarpaceae,Tetratheca rupicola,pd,no
NSW,Elaeocarpaceae,Tetratheca thymifolia,pd,no
NSW,Elaeocarpaceae,Tetratheca decora,pd,no
NSW,Elaeocarpaceae,Tetratheca glandulosa,pd,yes
NSW,Elaeocarpaceae,Tetratheca shiressii,pd,no
WA,Lamiaceae,Teucrium eremaeum,pd,no
WA,Lamiaceae,Teucrium fililobum,pd,no
SA,Lamiaceae,Teucrium racemosum,pd,no
SA,Lamiaceae,Teucrium sessiliflorum,pd,no
WA,Malvaceae,Thomasia angustifolia,py,no
WA,Malvaceae,Thomasia brachystachys,py,no
WA,Malvaceae,Thomasia cognata,py,no
WA,Malvaceae,Thomasia dielsii,py,no
WA,Malvaceae,Thomasia discolor,py,no
WA,Malvaceae,Thomasia foliosa,py,no
WA,Malvaceae,Thomasia glabripetala,py,yes
WA,Malvaceae,Thomasia glutinosa,py,no
WA,Malvaceae,Thomasia grandiflora,py,no
WA,Malvaceae,Thomasia laxiflora,py,no
WA,Malvaceae,Thomasia macrocalyx,py,no
WA,Malvaceae,Thomasia macrocarpa,py,no
WA,Malvaceae,Thomasia montana,py,yes
WA,Malvaceae,Thomasia multiflora,py,no
WA,Malvaceae,Thomasia paniculata,py,no
WA,Malvaceae,Thomasia pauciflora,py,no
WA,Malvaceae,Thomasia purpurea,py,no
WA,Malvaceae,Thomasia pygmaea,py,no
WA,Malvaceae,Thomasia quercifolia,py,no
WA,Malvaceae,Thomasia rhynchocarpa,py,no
WA,Malvaceae,Thomasia rugosa,py,no
WA,Malvaceae,Thomasia rulingioides,py,no
WA,Malvaceae,Thomasia sarotes,py,no
WA,Malvaceae,Thomasia solanacea,py,no
WA,Malvaceae,Thomasia stelligera,py,no
WA,Malvaceae,Thomasia tenuivestita,py,no
WA,Malvaceae,Thomasia tremandroides,py,no
WA,Malvaceae,Thomasia triloba,py,no
WA,Malvaceae,Thomasia triphylla,py,no
SA,Malvaceae,Thomasia petalocalyx,py,no
SA,Amaranthaceae,Threlkeldia diffusa,pd,no
SA,Myrtaceae,Thryptomene micrantha,pd,no
WA,Myrtaceae,Thryptomene australis,py,no
WA,Myrtaceae,Thryptomene baeckeacea,py,no
WA,Myrtaceae,Thryptomene costata,py,no
WA,Myrtaceae,Thryptomene cuspidata,py,no
WA,Myrtaceae,Thryptomene denticulata,py,no
WA,Myrtaceae,Thryptomene hyporhytis,py,no
WA,Myrtaceae,Thryptomene johnsonii,py,no
WA,Myrtaceae,Thryptomene kochii,py,no
WA,Myrtaceae,Thryptomene mucronulata,py,no
WA,Myrtaceae,Thryptomene racemulosa,py,no
WA,Myrtaceae,Thryptomene saxicola,py,no
WA,Myrtaceae,Thryptomene stenophylla,py,no
WA,Myrtaceae,Thryptomene strongylophylla,py,no
WA,Myrtaceae,Thryptomene urceolaris,py,no
WA,Asteraceae,Trichocline spathulata,pd,no
NSW,Myrtaceae,Triplarina imbricata,nd,yes
NSW,Myrtaceae,Triplarina nowraensis,nd,yes
WA,Celastraceae,Tripterococcus brunonis,pd,no
NSW,Ericaceae,Trochocarpa laurina,mpd,no
WA,Rhamnaceae,Trymalium angustifolium,py,no
WA,Rhamnaceae,Trymalium daphnifolium,py,no
WA,Rhamnaceae,Trymalium densiflorum,py,no
WA,Rhamnaceae,Trymalium elachophyllum,py,no
WA,Rhamnaceae,Trymalium ledifolium,py,no
WA,Rhamnaceae,Trymalium monospermum,py,no
WA,Rhamnaceae,Trymalium myrtillus,py,no
WA,Rhamnaceae,Trymalium odoratissimum,py,no
WA,Rhamnaceae,Trymalium spatulatum,py,no
WA,Rhamnaceae,Trymalium urceolare,py,no
WA,Rhamnaceae,Trymalium venustum,py,no
WA,Fabaceae,Urodon capitatus,py,no
WA,Fabaceae,Urodon dasyphyllus,py,no
WA,Myrtaceae,Verticordia acerosa,pd,no
WA,Myrtaceae,Verticordia albida,pd,yes
WA,Myrtaceae,Verticordia amphigia,pd,no
WA,Myrtaceae,Verticordia apecta,pd,yes
WA,Myrtaceae,Verticordia attenuata,pd,no
WA,Myrtaceae,Verticordia auriculata,pd,no
WA,Myrtaceae,Verticordia bifimbriata,pd,no
WA,Myrtaceae,Verticordia blepharophylla,pd,no
WA,Myrtaceae,Verticordia brachypoda,pd,no
WA,Myrtaceae,Verticordia brevifolia,pd,no
WA,Myrtaceae,Verticordia brownii,pd,no
WA,Myrtaceae,Verticordia capillaris,pd,no
WA,Myrtaceae,Verticordia carinata,pd,yes
WA,Myrtaceae,Verticordia centipeda,pd,no
WA,Myrtaceae,Verticordia chrysantha,pd,no
WA,Myrtaceae,Verticordia chrysanthella,pd,no
WA,Myrtaceae,Verticordia chrysostachys,pd,no
WA,Myrtaceae,Verticordia citrella,pd,no
WA,Myrtaceae,Verticordia comosa,pd,no
WA,Myrtaceae,Verticordia coronata,pd,no
WA,Myrtaceae,Verticordia dasystylis,pd,no
WA,Myrtaceae,Verticordia densiflora,pd,no
WA,Myrtaceae,Verticordia drummondii,pd,no
WA,Myrtaceae,Verticordia endlicheriana,pd,no
WA,Myrtaceae,Verticordia eriocephala,pd,no
WA,Myrtaceae,Verticordia etheliana,pd,no
WA,Myrtaceae,Verticordia fastigiata,pd,no
WA,Myrtaceae,Verticordia fimbrilepis,pd,no
WA,Myrtaceae,Verticordia gracilis,pd,no
WA,Myrtaceae,Verticordia grandiflora,pd,no
WA,Myrtaceae,Verticordia grandis,pd,no
WA,Myrtaceae,Verticordia habrantha,pd,no
WA,Myrtaceae,Verticordia halophila,pd,no
WA,Myrtaceae,Verticordia harveyi,pd,no
WA,Myrtaceae,Verticordia helmsii,pd,no
WA,Myrtaceae,Verticordia huegelii,pd,no
WA,Myrtaceae,Verticordia hughanii,pd,yes
WA,Myrtaceae,Verticordia humilis,pd,no
WA,Myrtaceae,Verticordia inclusa,pd,no
WA,Myrtaceae,Verticordia insignis,pd,no
WA,Myrtaceae,Verticordia interioris,pd,no
WA,Myrtaceae,Verticordia laciniata,pd,no
WA,Myrtaceae,Verticordia lehmannii,pd,no
WA,Myrtaceae,Verticordia lepidophylla,pd,no
WA,Myrtaceae,Verticordia lindleyi,pd,no
WA,Myrtaceae,Verticordia luteola,pd,no
WA,Myrtaceae,Verticordia mitchelliana,pd,no
WA,Myrtaceae,Verticordia mitodes,pd,no
WA,Myrtaceae,Verticordia monadelpha,pd,no
WA,Myrtaceae,Verticordia muelleriana,pd,no
WA,Myrtaceae,Verticordia multiflora,pd,no
WA,Myrtaceae,Verticordia nitens,pd,no
WA,Myrtaceae,Verticordia nobilis,pd,no
WA,Myrtaceae,Verticordia oculata,pd,no
WA,Myrtaceae,Verticordia ovalifolia,pd,no
WA,Myrtaceae,Verticordia oxylepis,pd,no
WA,Myrtaceae,Verticordia paludosa,pd,no
WA,Myrtaceae,Verticordia patens,pd,no
WA,Myrtaceae,Verticordia penicillaris,pd,no
WA,Myrtaceae,Verticordia pennigera,pd,no
WA,Myrtaceae,Verticordia picta,pd,no
WA,Myrtaceae,Verticordia plumosa,pd,no
WA,Myrtaceae,Verticordia polytricha,pd,no
WA,Myrtaceae,Verticordia pritzelii,pd,no
WA,Myrtaceae,Verticordia pulchella,pd,no
WA,Myrtaceae,Verticordia rennieana,pd,no
WA,Myrtaceae,Verticordia roei,pd,no
WA,Myrtaceae,Verticordia rutilastra,pd,no
WA,Myrtaceae,Verticordia serrata,pd,no
WA,Myrtaceae,Verticordia sieberi,pd,no
WA,Myrtaceae,Verticordia spicata,pd,no
WA,Myrtaceae,Verticordia staminosa,pd,no
WA,Myrtaceae,Verticordia stenopetala,pd,no
WA,Myrtaceae,Verticordia subulata,pd,no
WA,Myrtaceae,Verticordia tumida,pd,no
WA,Myrtaceae,Verticordia venusta,pd,no
WA,Myrtaceae,Verticordia wonganensis,pd,no
NSW,Fabaceae,Viminaria juncea,py,no
WA,Malvaceae,Waltheria indica,py,no
WA,Lamiaceae,Westringia acifolia,pd,no
WA,Lamiaceae,Westringia amabilis,pd,no
WA,Lamiaceae,Westringia capitonia,pd,no
WA,Lamiaceae,Westringia cephalantha,pd,no
WA,Lamiaceae,Westringia discipulorum,pd,no
WA,Lamiaceae,Westringia ophioglossa,pd,no
SA,Lamiaceae,Westringia dampieri,pd,no
SA,Lamiaceae,Westringia rigida,pd,no
TAS,Lamiaceae,Westringia brevifolia,pd,yes
TAS,Lamiaceae,Westringia rubiifolia,pd,no
NSW,Lamiaceae,Westringia longifolia,pd,no
NSW,Lamiaceae,Westringia eremicola,pd,no
NSW,Lamiaceae,Westringia fruticosa,pd,no
NSW,Ericaceae,Woollsia pungens,pd,no
WA,Proteaceae,Xylomelum angustifolium,nd,no
WA,Proteaceae,Xylomelum occidentale,nd,no
NSW,Proteaceae,Xylomelum pyriforme,nd,no
TAS,Rutaceae,Zieria littoralis,pd,no
TAS,Rutaceae,Zieria veronicea,pd,no
NSW,Rutaceae,Zieria cytisoides,pd,no
NSW,Rutaceae,Zieria furfuracea,pd,no
NSW,Rutaceae,Zieria laevigata,pd,no
NSW,Rutaceae,Zieria pilosa,pd,no
NSW,Rutaceae,Zieria arborescens,pd,no
NSW,Rutaceae,Zieria aspalathoides,pd,no
NSW,Rutaceae,Zieria baeuerlenii,pd,yes
NSW,Rutaceae,Zieria caducibracteata,pd,no
NSW,Rutaceae,Zieria compacta,pd,no
NSW,Rutaceae,Zieria granulata,pd,yes
NSW,Rutaceae,Zieria involucrata,pd,yes
NSW,Rutaceae,Zieria laxiflora,pd,no
NSW,Rutaceae,Zieria smithii,pd,no
NSW,Rutaceae,Zieria tuberculata,pd,yes
