Site,Species,Latitude,Longitude,Reference.s.,Asat_area_micromol.m2.s,gsw_mmol.m2.s,CiCa,Vcmax25_micromol.m2.s,LMA_g.m2,LeafN_area_g.m2,LeafP_area_g.m2,PNUE,PPUE,MAP,MAT,MI,Radiation,AET,PET,GDD0,Isothermality,Max.Temp,Min.Temp,Temp.Seasonality,VPD,Soil.Phosphorus,Soil.Nitrogen,pH,X.Clay,X.Sand,X.Silt,ECE,BDW,SOC,source_id,collection_date
Syd_loP,Acacia suaveolens,-33.69,151.14,Niinemets et al. 2009 J of Experimental Botany; Wright et al. 2001 Functional Ecology,8.290974714,152.5519943,0.712252557,37.61218,198.2712714,3.900150429,0.050153986,2.125808957,165.3103855,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Niinemets_2009; Wright_2001,2001/2009
Syd_loP,Angophora hispida,-33.69,151.14,Niinemets et al. 2009 J of Experimental Botany,4.499758,53.477155,0.61070005,22.76203,183.548875,1.09705845,0.06654072,4.101657482,67.6241255,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Niinemets_2009,2009
Syd_loP,Banksia marginata,-33.69,151.14,Niinemets et al. 2009 J of Experimental Botany; Wright et al. 2001 Functional Ecology,13.10218311,196.4487833,0.678707422,68.28757667,206.7812556,1.483364622,0.036420949,8.83274612,359.7430465,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Niinemets_2009; Wright_2001,2001/2009
Syd_loP,Banksia oblongifolia,-33.69,151.14,Niinemets et al. 2009 J of Experimental Botany,9.734469,109.9731767,0.601536167,48.52555,266.0038667,1.974567667,0.0583083,4.929924238,166.9482561,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Niinemets_2009,2009
Syd_loP,Banksia serrata,-33.69,151.14,Niinemets et al. 2009 J of Experimental Botany,9.264080667,88.74272667,0.70218,42.33748,257.6595333,1.428671333,0.063442557,6.484402991,146.0231295,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Niinemets_2009,2009
Syd_loP,Boronia ledifolia,-33.69,151.14,Wright et al. 2001 Functional Ecology,8.7019125,212.3602683,0.7648008,36.69951833,170.5806333,1.85,0.035,4.703736486,248.6260714,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Wright_2001,2001
Syd_loP,Corymbia gummifera,-33.69,151.14,Niinemets et al. 2009 J of Experimental Botany; Wright et al. 2001 Functional Ecology,11.61623214,205.4027343,0.698388371,57.04958571,224.1919143,1.895424857,0.078217004,6.128563788,148.5128745,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Niinemets_2009; Wright_2001,2001/2009
Syd_loP,Eriostemon australasius,-33.69,151.14,Niinemets et al. 2009 J of Experimental Botany; Wright et al. 2001 Functional Ecology,7.85942825,179.8507563,0.707710188,35.2220025,168.73015,NA,0.03315868,NA,237.0247624,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Niinemets_2009; Wright_2001,2001/2009
Syd_loP,Eucalyptus haemastoma,-33.69,151.14,Wright et al. 2001 Functional Ecology,11.99066,325.801,0.7890259,51.41869333,225.43185,2.36,0.053,5.080788136,226.2388679,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Wright_2001,2001
Syd_loP,Gompholobium glabratum,-33.69,151.14,Wright et al. 2001 Functional Ecology,6.9121588,207.95374,0.81845236,27.23752,162.7499,1.99,0.025,3.473446633,276.486352,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Wright_2001,2001
Syd_loP,Grevillea buxifolia,-33.69,151.14,Wright et al. 2001 Functional Ecology,8.641055833,206.1218333,0.7808145,36.599385,147.96025,1.04,0.041,8.308707532,210.7574593,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Wright_2001,2001
Syd_loP,Grevillea speciosa,-33.69,151.14,Niinemets et al. 2009 J of Experimental Botany; Wright et al. 2001 Functional Ecology,7.77995125,237.7018713,0.8023753,31.51290375,170.7938875,1.180556663,0.031182529,6.590070174,249.4971193,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Niinemets_2009; Wright_2001,2001/2009
Syd_loP,Hakea dactyloides,-33.69,151.14,Niinemets et al. 2009 J of Experimental Botany; Wright et al. 2001 Functional Ecology,11.69542945,168.9429527,0.673352491,56.33407091,293.5844909,1.657115209,0.06075711,7.057704492,192.4948283,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Niinemets_2009; Wright_2001,2001/2009
Syd_loP,Hakea teretifolia,-33.69,151.14,Wright et al. 2001 Functional Ecology,14.1300996,271.80262,0.72513618,65.04566,399.07856,2.26,0.097,6.25225646,145.6711299,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Wright_2001,2001
Syd_loP,Hibbertia bracteata,-33.69,151.14,Wright et al. 2001 Functional Ecology,6.7339445,218.1261833,0.830235217,26.52517667,130.384195,1.26,0.038,5.344400397,177.2090658,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Wright_2001,2001
Syd_loP,Lambertia formosa,-33.69,151.14,Niinemets et al. 2009 J of Experimental Botany; Wright et al. 2001 Functional Ecology,8.86466425,181.9568313,0.76227645,37.40719875,243.5735125,1.401232625,0.053681799,6.326333038,165.1335174,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Niinemets_2009; Wright_2001,2001/2009
Syd_loP,Leptospermum trinervium,-33.69,151.14,Wright et al. 2001 Functional Ecology,4.503313167,104.542905,0.731276917,20.20559333,125.6196583,0.97,0.037,4.642590893,121.7111667,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Wright_2001,2001
Syd_loP,Persoonia lanceolata,-33.69,151.14,Niinemets et al. 2009 J of Experimental Botany,5.940152,56.40091,0.7879206,24.53197333,176.5898667,1.259537533,0.05819802,4.716137346,102.0679398,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Niinemets_2009,2009
Syd_loP,Persoonia levis,-33.69,151.14,Wright et al. 2001 Functional Ecology,7.598849444,132.6716856,0.7578137,32.40489889,187.0021444,1.076190433,0.052043997,7.060878084,146.0081841,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Wright_2001,2001
Syd_loP,Phyllota phylicoides,-33.69,151.14,Wright et al. 2001 Functional Ecology,8.386912167,225.4475833,0.785569433,35.54254833,164.4646,2.24,0.042,3.744157217,199.6883849,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Wright_2001,2001
Syd_loP,Pimelea linifolia,-33.69,151.14,Wright et al. 2001 Functional Ecology,7.885787,240.3114833,0.8185219,31.14267667,74.437085,1,0.034,7.885787,231.9349118,1189.107784,17.39507681,0.913815289,16.81230367,965.7995792,1301.256171,206.8918042,46.7857645,22.41901494,12.30700522,64.46130813,0.569790682,287.5629254,1710.385631,4.38119332,0.617668152,55.98067729,18.23437564,10.3645916,1.190898697,2.697973371,Wright_2001,2001
Sydney,Angophora hispida,-33.95,151.1,"McPherson, S., Eamus, D., Murray, B.R. 2004. Seasol impacts of leaf atributes of several tree species growing in three diverse ecosystems in south-eastern Australia. Australian Jourl of Botany 52:293-301.",11.4925,NA,NA,NA,187.9363,1.455,NA,7.89862543,NA,1044.392039,17.52248229,0.799139738,16.75169536,889.8230808,1306.895388,211.8868942,46.57749096,22.50600166,12.6691794,63.11048991,0.608368466,288.0366705,1361.564944,4.335099697,0.288674116,52.68564733,13.45049985,10.38102818,1.311574221,1.859615803,McPherson_2004,2004
Sydney,Banksia oblongifolia,-33.95,151.1,"McPherson, S., Eamus, D., Murray, B.R. 2004. Seasol impacts of leaf atributes of several tree species growing in three diverse ecosystems in south-eastern Australia. Australian Jourl of Botany 52:293-301.",13.7475,NA,NA,NA,225.450675,1.6425,NA,8.369863014,NA,1044.392039,17.52248229,0.799139738,16.75169536,889.8230808,1306.895388,211.8868942,46.57749096,22.50600166,12.6691794,63.11048991,0.608368466,288.0366705,1361.564944,4.335099697,0.288674116,52.68564733,13.45049985,10.38102818,1.311574221,1.859615803,McPherson_2004,2004
Sydney,Eucalyptus haemastoma,-33.95,151.1,"McPherson, S., Eamus, D., Murray, B.R. 2004. Seasol impacts of leaf atributes of several tree species growing in three diverse ecosystems in south-eastern Australia. Australian Jourl of Botany 52:293-301.",15.83,NA,NA,NA,188.4539,1.795,NA,8.818941504,NA,1044.392039,17.52248229,0.799139738,16.75169536,889.8230808,1306.895388,211.8868942,46.57749096,22.50600166,12.6691794,63.11048991,0.608368466,288.0366705,1361.564944,4.335099697,0.288674116,52.68564733,13.45049985,10.38102818,1.311574221,1.859615803,McPherson_2004,2004
Sydney,Persoonia lanceolata,-33.95,151.1,"McPherson, S., Eamus, D., Murray, B.R. 2004. Seasol impacts of leaf atributes of several tree species growing in three diverse ecosystems in south-eastern Australia. Australian Jourl of Botany 52:293-301.",8.54,NA,NA,NA,198.90705,1.26,NA,6.777777778,NA,1044.392039,17.52248229,0.799139738,16.75169536,889.8230808,1306.895388,211.8868942,46.57749096,22.50600166,12.6691794,63.11048991,0.608368466,288.0366705,1361.564944,4.335099697,0.288674116,52.68564733,13.45049985,10.38102818,1.311574221,1.859615803,McPherson_2004,2004
Tower,Acacia hemiteles,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,10.01786,82.09406,0.4795871,62.5154,358.4197,8.344262,0.1593583,1.200568726,62.86374792,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
Tower,Acacia sp,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,5.365206,47.50488,0.5102121,38.18885,352.9437,8.084366,0.2308236,0.663652041,23.24374977,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
Tower,Atriplex nummularia,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,9.944399333,79.146075,0.420697617,41.03146167,399.8253,10.57008517,0.331047667,0.94080598,30.03917663,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
Tower,Eremophila alternifolia,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,9.186429,81.76421,0.50226,55.47597,300.4623,5.30072,0.3224123,1.733053057,28.49279944,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
Tower,Eremophila decipiens,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,5.51208,59.12376,0.5933174,32.99017,208.2735,2.675713,0.1975411,2.060041566,27.90345908,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
Tower,Eremophila ionantha,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,9.364799,81.08901,0.5028482,85.28256,406.0367,6.88538,0.3607068,1.360099079,25.96235779,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
Tower,Eremophila scoparia,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,10.01728289,88.55071,0.4851567,59.45276778,448.3321111,6.115913,0.426322733,1.637904739,23.49694751,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
Tower,Eucalyptus salmonophloia,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,8.2564129,68.337597,0.46312486,68.239026,242.93325,3.7993256,0.138998842,2.17312591,59.39914881,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
Tower,Eucalyptus salubris,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,6.709697,60.85627818,0.511299209,46.33658364,271.7380455,NA,NA,NA,NA,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
Tower,Maireana sedifolia,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,13.49398686,127.5719457,0.497648543,78.57757143,406.0767143,NA,0.274333686,NA,49.18822427,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
Tower,Maireana triptera,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,7.496705,52.81371,0.4017953,52.10024,279.4994,8.280611,0.05457343,0.905332348,137.3691373,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
Tower,Olearia muelleri,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,6.527587,61.35675,0.544938,50.89418,239.603,3.728774,0.1287323,1.750598722,50.70667579,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
Tower,Pittosporum angustifolium,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,10.32524,96.24969,0.5325428,58.81105,282.6562,2.983968,0.1763158,3.460238179,58.56105919,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
Tower,Ptilotus obovatus,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,12.09223775,111.58965,0.50311315,69.4527475,131.180825,4.12394,0.111451608,2.932205064,108.4976522,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
Tower,Rhagodia drummondii,-30.19,120.65,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,9.763661,124.7794,0.6500606,30.66076,230.4348,6.110423,0.1490217,1.597869902,65.51838424,305.2836796,19.11156562,0.188108553,20.0383131,427.2803563,1622.912274,228.7286131,45.28505356,25.91871064,12.25853004,91.31424467,1.217567753,150.7871101,354.6009275,5.849823157,0.188305318,73.0819753,5.853598595,9.575158755,1.479121168,0.869467517,Togashi_2015,2015
