genus_root,taxon_name,text,life_history_a,life_history_f,parasitic_a,parasitic_f,plant_growth_form_a,plant_growth_form_f,plant_growth_substrate_a,plant_growth_substrate_f,sex_type_a,sex_type_f,stem_growth_habit_a,stem_growth_habit_f,woodiness_a,woodiness_f,authors
Sonchus,Sonchus oleraceus,annual herb 20-110 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: L., Sp. Pl. 794 (1753)."
Sonchus,Sonchus hydrophilus,"annual, biennial or possibly perennial herb 50-120 cm high with a woodytaproot;",annual biennial perennial,annual biennial perennial,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,woody_root herbaceous,woodytaproot,"Citation: Boulos in H. Eichler, Suppl. 331 (1965)."
Sonchus,Sonchus asper glaucescens,biennial or annual;,annual biennial,annual biennial,NA,NA,herb,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Ball, J. Linn. Soc. (Bot.) 16:548 (1878)."
Sorghum,Sorghum,"annual or perennial, often robust;",annual perennial,annual perennial,NA,NA,herb graminoid,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Moench, Meth 207 (1794)."
Sorghum,Sorghum halepense,"tall largely glabrous perennial, 50-150 cm high.",perennial,perennial,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Pers., Syn. Pl. 1:101 (1805)."
Sorghum,Sorghum bicolor,"erect largely glabrous annuals, 1-3 m high.",annual,annuals,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Citation: Moench, Meth. 207 (1794)."
Sparaxis,Sparaxis,"deciduous perennial herbs, dormant in summer;",perennial,perennial,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Ker Gawler, Ann. Bot.(Koenig & Sims) 1:225 (1804)."
Sparaxis,Sparaxis tricolor,perennial to 30 cm high producing a few bulbils in the lower leaf axils;,perennial,perennial,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  Ker Gawler, Ann. Bot. (Koenig & Sims) 1:225 (1804)."
Sparaxis,Sparaxis bulbifera,"perennial to 55 cm high, producing numerous bulbils in all the leaf axils;",perennial,perennial,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  Ker Gawler, Ann. Bot.(Koenig & Sims) 1:225 (1804)."
Spartina,Spartina townsendii,50-130 cm high;,perennial,inferred_from_genus,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,NA
Spartina,Spartina,stout erect glabrous perennials.,perennial,perennials,NA,NA,herb graminoid,inferred_from_life_history,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Citation: Schreber, Gen. Pl. 1:43 (1789)."
Spartium,Spartium,"erect, much branched shrub with terete grooved stems;",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,erect,erect,woody,NA,"Citation: L., Sp. Pl. 708 (1753)."
Spartium,Spartium junceum,NA,perennial,inferred_from_growth_form,NA,NA,shrub,inferred_from_genus,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: L., Sp. Pl. 708 (1753)."
Spartothamnella,Spartothamnella teucriiflora,a semiscandent shrub to 1.5 m high;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: Mold., Phytologia 1:430 (1940)."
Spergula,Spergula arvensis,herb 20-40 cm high.,annual,inferred_from_genus,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: L., Sp. Pl. 440 (1753)."
Spergula,Spergula,annual herbs;,annual,annual,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: L., Sp. Pl. 440 (1753)."
Spergularia,Spergularia,"perennial, biennial or annual herbs occasionally with a woodyrootstock;",annual biennial perennial,annual biennial perennial,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,woody_root herbaceous,woodyrootstock,"Citation: J.S. & C. Presl, Fl. Czech. 94 (1819)."
Spergularia,Spergularia marina,"annual, biennial or perennial herb with a tap root;",annual biennial perennial,annual biennial perennial,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Griseb., Spic. Fl. Rumel. 1:515 (1843)."
Spergularia,Spergularia rubra,perennial or annual herb with a slender tap root;,annual perennial,annual perennial,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: J.S. & C. Presl, Fl. Czech. 94 (1819)."
Spergularia,Spergularia diandra,perennial or annual slender herb with a taproot;,annual perennial,annual perennial,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Boiss., Fl. Orient. 1:733 (1867)."
Spergularia,Spergularia media,"robust perennial or biennial with a stout tap root,",biennial perennial,biennial perennial,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: C. Presl, Fl. Sicula 161 (1826)."
Sphaeranthus,Sphaeranthus,aromatic herbs with glandular and  hairs;,NA,NA,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: L., Sp. Pl. 927 (1753)."
Sphaeranthus,Sphaeranthus indicus,annual herb to 45 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: L., Sp. Pl. 927 (1753)."
Sphaerolobium,Sphaerolobium,shrubs or undershrubs with erect  often leafless stems;,NA,NA,NA,NA,subshrub shrub,undershrubs shrubs,NA,NA,NA,NA,erect,erect,woody,NA,"Citation: Smith, Ann. Bot.(Koenig & Sims) 1:509 (1805)."
Sphenopus,Sphenopus,annuals;,annual,annuals,NA,NA,herb graminoid,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Trin., Fund. Agrost. 135 (1822)."
Sphenopus,Sphenopus divaricatus,"small delicate annual, usually 5-20 cm high;",annual,annual,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  Reichb., Fl. Germ. Excurs. 1:45 (1830)."
Spinifex,Spinifex sericeus,NA,perennial,inferred_from_genus,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: R. Br., Prod. Fl. Nov. Holl. 198 (1810)."
Spinifex,Spinifex,"perennials, usually with creeping stems; the plants male or bisexual;",perennial,perennials,NA,NA,herb graminoid,inferred_from_life_history,NA,NA,NA,NA,creeping,creeping,herbaceous,NA,"Citation: L., Mant. Alt. 163 (1771)."
Spiranthes,Spiranthes sinensis,NA,NA,NA,NA,NA,herb,inferred_from_genus,terrestrial,inferred_from_genus,NA,NA,NA,NA,herbaceous,NA,"Citation:  Ames, Orchidaceae 2:53 (1908) subsp. australis (R. Br.) Kitamura, Acta Phytotax. geobot. 21 (1-2):23 (1964)."
Spiranthes,Spiranthes,terrestrial herbs with elongated underground tubers.,NA,NA,NA,NA,herb,herbs,terrestrial,terrestrial,NA,NA,NA,NA,herbaceous,NA,"Citation: Rich., M m. Mus. Par. 4:50 (1818)."
Spirodela,Spirodela punctata,"thallus 2-5 mm long, somewhat biconvex, elliptic to obovate, opaque;",perennial,inferred_from_family,NA,NA,herb,inferred_from_family,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  C. Thompson, Ann. Rep. Miss. Bot. Gard. 1898:28 (1898)."
Spirodela,Spirodela,"each thallus has a dorsal and a ventral scale; the dorsal scale is small, almost round, membranous, situated at the base of the dorsal side of a very young thallus when still within the parent pocket;",perennial,inferred_from_family,NA,NA,herb,inferred_from_family,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Schleid., Linnaea 13:391 (1839)."
Sporobolus,Sporobolus indicus,NA,NA,NA,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: R. Br., Prod. Fl. Nov. Holl. 170 (1810) var. africanus (Poiret) Jovet & Guedes, Bull. Centre Et. Rech. sc. Biarritz 7:63 (1968)."
Sporobolus,Sporobolus actinocladus,NA,NA,NA,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  F. Muell., Fragm. Phyt. Aust. 8:140 (1874)."
Sporobolus,Sporobolus elongatus,"slender perennial, to 60 cm high;",perennial,perennial,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: R. Br., Prod. Fl. Nov. Holl. 170 (1810)."
Sporobolus,Sporobolus caroli,"slender perennials, 20-40 cm high;",perennial,perennials,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Mez, Reprium nov. Spec. Regni veg. 17:299 (1921)."
Sporobolus,Sporobolus,annuals or more often perennials;,annual perennial,annuals perennials,NA,NA,herb graminoid,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: R. Br., Prod. Fl. Nov. Holl. 169 (1810)."
Sporobolus,Sporobolus virginicus,NA,NA,NA,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  Kunth, Rev. Gram. 67 (1829)."
Sporobolus,Sporobolus mitchellii,perennial.,perennial,perennial,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  C.E. Hubb. ex S.T. Blake, Pap. Dep. Biol. Univ. Qld 1, 18:22 (1941)."
Sprengelia,Sprengelia,glabrous slender usually erect shrubs;,perennial,inferred_from_growth_form,NA,NA,shrub,shrubs,NA,NA,NA,NA,erect,erect,woody,NA,"Citation: Smith, Vet. Acad. Handl. Stockh. 260 (1794)."
Sprengelia,Sprengelia incarnata,erect shrub to 200 cm high;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,erect,erect,woody,NA,"Citation: Smith, Vet. Acad. Handl. Stockh. 260:t. 8 (1794)."
Spyridium,Spyridium eriocephalum glabrisepalum,NA,perennial,inferred_from_growth_form,NA,NA,shrub,inferred_from_genus,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: J. Black, Fl.S. Aust. 369 (1926)."
Spyridium,Spyridium vexilliferum latifolium,NA,perennial,inferred_from_growth_form,NA,NA,shrub,inferred_from_genus,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: Benth., Fl. Aust. 1:434 (1863)."
Spyridium,Spyridium eriocephalum,"low slender shrub,",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: Fenzl in Endl., Enum. Pl. H gel 24 (1837)."
Spyridium,Spyridium leucopogon,small slender shrub;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: F. Muell., Fragm. Phyt. A ust. 9:136 (1875)."
Spyridium,Spyridium nitidum,"shrub, circa 1 m high;",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: Wakef., Victorian Nat. 73:166 (1957)."
Spyridium,Spyridium parvifolium,"slender shrub, 1-2 m high;",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: Benth. ex F. Muell., Fragm. Phyt. Aust: 3:79 (1862)."
Spyridium,Spyridium bifidum,small shrub with slender branches;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: F. Muell. ex Benth., Fl. Aust. 1:432 (1863)."
Spyridium,Spyridium coactilifolium,shrub with rusty-tomentose branches;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: Reisseck, Linnaea 29:291 (1858)."
Spyridium,Spyridium tridentatum,shrub;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: Benth., Fl. Aust. 1:427 (1863)."
Spyridium,Spyridium eriocephalum eriocephalum,NA,perennial,inferred_from_growth_form,NA,NA,shrub,inferred_from_genus,NA,NA,NA,NA,NA,NA,woody,NA,NA
Spyridium,Spyridium spathulatum,"erect shrub, 1-2 m high;",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,erect,erect,woody,NA,"Citation: F. Muell. ex Benth., Fl. Aust. 1:430 (1863)."
Spyridium,Spyridium phlebophyllum,low shrub;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: F. Muell., Fragm. Phyt. Aust. 3:79 (1862)."
Spyridium,Spyridium phylicoides,low shrub;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: Reisseck, Linnaea 29:286 (1858)."
Spyridium,Spyridium subochreatum,"shrub, sometimes reaching more than 1 m in height, hoary with a close grey stellate tomentum;",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: Reisseck, Linnaea 29:287 (1858)."
Spyridium,Spyridium thymifolium,"small shrub, circa 50 cm high, sometimes flowering under 10 cm high;",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: Reisseck, Linnaea 29:289 (1858)."
Spyridium,Spyridium vexilliferum,small shrub to 50 cm high;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: Reisseck, Linnaea 29:285 (1858)."
Spyridium,Spyridium halmaturinum halmaturinum,NA,perennial,inferred_from_growth_form,NA,NA,shrub,inferred_from_genus,NA,NA,NA,NA,NA,NA,woody,NA,NA
Spyridium,Spyridium halmaturinum scabridum,NA,perennial,inferred_from_growth_form,NA,NA,shrub,inferred_from_genus,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: J. Black, Fl.S. Aust. 369 (1926)."
Spyridium,Spyridium,"shrubs, usually small, but some species reach 1 m or more in height,",perennial,inferred_from_growth_form,NA,NA,shrub,shrubs,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: Fenzl, in Endl., Enum. Pl.H gel 24 (1837)."
Spyridium,Spyridium halmaturinum,low shrub with a grayish-green tomentum;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: F. Muell. ex Benth., Fl. Aust. 1:432 (1863)."
Spyridium,Spyridium bifidum integrifolium,NA,perennial,inferred_from_growth_form,NA,NA,shrub,inferred_from_genus,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: J. Black, Trans. R. Soc. S. Aust. 49:273 (1925)."
Spyridium,Spyridium subochreatum laxiusculum,NA,perennial,inferred_from_growth_form,NA,NA,shrub,inferred_from_genus,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: J. Black, Trans. R. Soc. S. Aust. 49:273 (1925)."
Spyridium,Spyridium halmaturinum integrifolium,NA,perennial,inferred_from_growth_form,NA,NA,shrub,inferred_from_genus,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: J. Black, Trans. R. Soc. S. Aust. 49:273 (1925)."
Spyridium,Spyridium subochreatum subochreatum,NA,perennial,inferred_from_growth_form,NA,NA,shrub,inferred_from_genus,NA,NA,NA,NA,NA,NA,woody,NA,NA
Spyridium,Spyridium vexilliferum vexilliferum,NA,perennial,inferred_from_growth_form,NA,NA,shrub,inferred_from_genus,NA,NA,NA,NA,NA,NA,woody,NA,NA
Spyridium,Spyridium bifidum bifidum,NA,perennial,inferred_from_growth_form,NA,NA,shrub,inferred_from_genus,NA,NA,NA,NA,NA,NA,woody,NA,NA
Stachys,Stachys arvensis,"annual herbs with branches quadrangular,",annual,annual,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: L., Sp. Pl. edn 2:814 (1763)."
Stachys,Stachys,annual or perennial herbs with quadrangular branches covered with simple hairs;,annual perennial,annual perennial,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: L., Sp. Pl. 580 (1753)."
Stachys,Stachys byzantina,"perennial herbs with a few quadrangular branches from a basal rosette,",perennial,perennial,NA,NA,herb,herbs,NA,NA,NA,NA,rosette,rosette,herbaceous,NA,"Citation: C. Koch, Linnaea 21:686 (1848)."
Stackhousia,Stackhousia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Citation: Smith Trans. Linn. Soc. 4:218 (1798).
Stackhousia,Stackhousia annua,slender erect glabrous annual to 19cm;,annual,annual,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Citation: W.R. Barker, J. Adelaide Bot. Gard. 1:75, figs 3 & 4 (1977)."
Stackhousia,Stackhousia spathulata,glabrous perennial to over 45 cm high;,perennial,perennial,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Sieber ex Sprengel, Syst. Veg. 4, 2:124 (1827)."
Stackhousia,Stackhousia clementii,"dense b perennial to 45 cm high, glabrous or puberulent at the base;",perennial,perennial,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,dense,dense,herbaceous,NA,"Citation: Domin, Biblthca Bot. 89:897 (1927)."
Stackhousia,Stackhousia megaloptera,spreading glabrous to puberulent perennial to 50 cm or more high;,perennial,perennial,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,spreading,spreading,herbaceous,NA,"Citation: F. Muell., Fragm. Phyt. Aust. 8:35 (1873)."
Stackhousia,Stackhousia muricata,glabrous perennial or annual to 55 cm high;,annual perennial,annual perennial,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Lindley, Edward's Bot. Reg. 22:sub t. 1917 (plate labelled 1916 in error) (1836)."
Stackhousia,Stackhousia aspericocca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Citation: Schuch., Linnaea 26:12 (1854)."
Stackhousia,Stackhousia monogyna,glabrous perennial to 50 cm high;,perennial,perennial,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Labill., Nov. Holl. Pl. Sp. 1:77, t. 104 (1804)."
Stackhousiaceae,Stackhousiaceae,herbs with ribbed branches;,NA,NA,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,Author:Prepared by W. R. Barker
Stapelia,Stapelia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Citation: L., Sp. Pl. 217 (1753)."
Stapelia,Stapelia variegata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Citation: L., Sp. Pl. 217 (1753)."
Stellaria,Stellaria multiflora,"annual glabrous herb with several stems, prostrate or ascending, usually less than 30 cm long;",annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,decumbent prostrate,ascending prostrate,herbaceous,NA,"Citation: Hook., Compan. Bot. Mag. 1:275 (1836)."
Stellaria,Stellaria pungens,perennial herbs;,perennial,perennial,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Brongn. in Duperrey, Voy. la Coquille 16:t. 78 (1834)."
Stellaria,Stellaria palustris,perennial glabrous herb;,perennial,perennial,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Ehrh. ex Retz., Fl. Scand. Prod. edn 2:106 (1795)."
Stellaria,Stellaria caespitosa,annual glabrous herb;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Hook. f., J. Bot. (Hooker) 2:411 (1840)."
Stellaria,Stellaria palustris tenella,perennial or annual glabrous herbs;,annual perennial,annual perennial,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: J. Black, Fl. S. Aust. 231 (1924)."
Stellaria,Stellaria filiformis,annual glabrous weakly ascending herb;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,decumbent,ascending,herbaceous,NA,"Citation: Mattf., Reprium nov. Spec. Regni veg. Beih. 100:148 (1938)."
Stellaria,Stellaria media,"annual, stems weak, ascending.",annual,annual,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,decumbent,ascending,herbaceous,NA,"Citation: Villars, Hist. Pl. Dauph. 3:615 (1789)."
Stellaria,Stellaria palustris palustris,"creeping perennial, entirely glabrous;",perennial,perennial,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,creeping,creeping,herbaceous,NA,NA
Stellaria,Stellaria pallida,"annual, very slender, ascending.",annual,annual,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,decumbent,ascending,herbaceous,NA,"Citation: Pir , Bull. Soc. Bot. Belg. 2:49 (1863)."
Stellaria,Stellaria,"perennial or annual herbs with angular stems, often fragile;",annual perennial,annual perennial,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: L., Sp. Pl. 421 (1753)."
Stelligera,Stelligera endecaspinis,straggly shrub to 0.5 m high;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: A.J. Scott, Reprium nov. Spec. Regni veg. 89:115 (1978)."
Stemodia,Stemodia,"annual or perennial herbs or subshrubs, gland-dotted;",annual perennial,annual perennial,NA,NA,herb subshrub,herbs subshrubs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: L., Syst. Nal. edn 10:1091, 1118, 1374 (1759) including Morgania R. Br., Prod. Fl. Nov. Holl. 441 (1810)."
Stemodia,Stemodia viscosa,"densely glandular hairy,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Citation: Roxb., Pl. Coromandel 2:33, t. 163 (1802)."
Stenopetalum,Stenopetalum lineare,"annual herbs, erect, to 50 cm tall,",annual,annual,NA,NA,herb,herbs,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Citation: R. Br. ex DC., Reg. Veg. Syst. Nat. 2:513 (1821)."
Stenopetalum,Stenopetalum nutans,"annual or biennial herbs, decumbent to erect, to 50 cm tall.",annual biennial,annual biennial,NA,NA,herb,herbs,NA,NA,NA,NA,erect decumbent,erect decumbent,herbaceous,NA,"Citation: F. Muell., Fragm. Phyt. Aust. 3:27 (1862)."
Stenopetalum,Stenopetalum,"annual or perennial,",annual perennial,annual perennial,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: R. Br. ex DC., Reg. Veg. Syst. Nat. 2:513 (1821)."
Stenopetalum,Stenopetalum anfractum,"annual herbs, slender, rigid, erect, to 40 cm tall, glabrous or slightly papillose;",annual,annual,NA,NA,herb,herbs,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Citation: E. Shaw, J. Arnold Arbor. 53:61 (1972)."
Stenopetalum,Stenopetalum velutinum,"annual herbs, woody, erect, to 65 cm tall,",annual,annual,NA,NA,herb,herbs,NA,NA,NA,NA,erect,erect,woody,NA,"Citation: F. Muell., Pl. Indig. Col. Vic. 1:49 (1862)."
Stenopetalum,Stenopetalum sphaerocarpum,"annual herbs, wiry, straggling, to 30 cm tall, glabrous or sparsely papillose;",annual,annual,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: F. Muell., Trans. Phil. Soc. Vic. 1:35 (1855)."
Stenotaphrum,Stenotaphrum secundatum,NA,perennial,inferred_from_genus,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  Kuntze, Rev. Gen. Pl. 2:794 (1891)."
Stenotaphrum,Stenotaphrum,creeping perennials;,perennial,perennials,NA,NA,herb graminoid,inferred_from_life_history,NA,NA,NA,NA,creeping,creeping,herbaceous,NA,"Citation: Trin., Fund. Agrost. 175 (1820)."
