narrow endemic,victoria,tasmania,forest,family,species name,ht (m),ll (mm),lw (mm),leaf form,habit,notes,notes2,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,in_Tasmania,in_Victoria,sites
0,1,0,NA,Cupressaceae,Callitris verrucosa,5,1,1,scale,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Euphorbiaceae,Beyeria lasiocarpa,6,80,20,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Euphorbiaceae,Beyeria opaca,1.5,15,3,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia binervia,16,80,18,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia caerulscens,15,80,30,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia dallachiana,15,180,35,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia falciformis,12,220,40,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia frigescens,25,160,50,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia irrorata,12,4.5,0.8,compound,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia kettlewelliae,10,100,10,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia loderi,15,110,2,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia maidenii,12,180,22,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia melvillei,15,105,25,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia mitchellii,30,8,1,compound,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia nanodealbata,6,2.5,1,compound,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia obliquinervia,15,170,50,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia obtusifolia,15,250,23,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia omalophylla,10,110,9,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia oswaldii,8,105,15,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia oxycedrus,10,40,4,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia pendula,12,140,10,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia retinodes,10,220,15,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia salicina,13,200,30,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia silvestris,30,8,1,compound,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia stenophylla,20,400,5,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Acacia subporosa,12,90,11,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Fabaceae,Daviesia laxiflora,10,160,30,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Gyrostemonaceae,Codonocarpus cotonifolius,10,45,40,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Malvaceae,Brachychiton populneus,20,120,8,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Malvaceae,Commersonia sp. 1,8,310,260,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Angophora floribunda,30,150,50,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus agglomerata,40,115,30,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus aggregata,18,130,20,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus albens,25,160,30,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
1,1,0,NA,Myrtaceae,Eucalyptus alligatrix,30,200,28,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus angophoroides,40,200,25,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus arenacea,10,100,22,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus aromaphloia,18,150,20,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus baueriana,20,100,75,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus baxteri,40,130,30,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus behriana,12,100,30,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus blakelyi,20,160,20,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus bosistoana,60,200,20,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus botryoides,40,150,85,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus bridgesiana,25,200,25,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
1,1,0,NA,Myrtaceae,Eucalyptus cadens,25,150,20,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus calcycogona,6,100,20,simple,tree,guess height mallee,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus camaldulensis,40,200,20,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus camphora,20,150,60,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus cephalocarpa,20,180,20,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus chapmanniana,30,250,30,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus cinera,15,135,35,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus consideriana,25,140,25,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus conspicua,10,160,30,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
1,1,0,NA,Myrtaceae,Eucalyptus crenulata,10,60,50,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus croajingolensis,30,120,20,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus cyanophylla,6,160,30,simple,tree,guess height mallee,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus cypellocarpa,35,300,40,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus denticulata,70,240,25,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus diversiformes,6,130,25,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus dives,20,150,30,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus dumosa,6,140,20,simple,tree,guess height mallee,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
1,1,0,NA,Myrtaceae,Eucalyptus elaeophloia,12,115,25,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus elata,40,150,15,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus fasciculosa,10,150,20,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus fastigiata,60,140,30,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus fraxinoides,40,160,25,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus froggattii,9,12,20,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus fulgens,20,180,18,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus glaucescens,50,120,25,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus globoidea,40,120,25,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus goniocalyx,15,200,30,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus gracilis,10,80,12,simple,tree,guess height mallee,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus gummifera,35,230,75,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus ignorabilis,20,180,20,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus incrassata,6,110,30,simple,tree,guess height mallee,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus kitsoniana,8,180,35,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus largiflorens,20,180,18,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus leptophylla,6,80,8,simple,tree,guess height mallee,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus leucoxylon,25,200,35,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus mackintii,30,160,35,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus macrorhyncha,35,140,25,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus maculata,60,230,105,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus mannifera,25,150,15,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus melliodora,30,140,15,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus microcarpa,25,130,25,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
1,1,0,NA,Myrtaceae,Eucalyptus mitchelliana,15,140,15,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus muelleriana,40,130,20,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus neglecta,7,15,35,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus nitens,70,240,25,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus nortonii,15,250,30,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus oleosa,6,100,15,simple,tree,guess height mallee,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus phenax,6,130,20,simple,tree,guess height mallee,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus polyanthemos,20,65,80,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus polybractea,8,100,15,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus porosa,12,130,20,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus saxatilis,8,150,20,simple,tree,guess height mallee,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus serraensis,8,110,50,simple,tree,guess height mallee,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus sideroxylon,25,140,18,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus smithii,45,200,15,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus socialis,6,90,20,simple,tree,guess height mallee,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
1,1,0,NA,Myrtaceae,Eucalyptus splendens,10,200,20,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus stellulata,15,80,25,simple,tree,NA,size of adult leaves,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
1,1,0,NA,Myrtaceae,Eucalyptus strzeleckii,40,150,25,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus tereticornis,20,170,30,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus tricarpa,35,220,20,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
1,1,0,NA,Myrtaceae,Eucalyptus verrucosa,8,120,90,simple,tree,guess height mallee,size of adult leaves,NA,NA,NA,NA,,,state not specified
0,1,0,NA,Myrtaceae,Eucalyptus viridis,8,110,15,simple,tree,NA,length of adult leaves guessed,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus willisii,15,170,25,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Eucalyptus yarraensis,15,100,30,simple,tree,NA,size of adult leaves,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Leptospermum grandifolium,10,35,8,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Myrtaceae,Melaleuca lanceolata,10,15,3,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Oleaceae,Notelaea venosa,9,160,50,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Pittosporaceae,Pittosporum phylliraeiodes,10,120,10,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Pittosporaceae,Pittosporum undulatum,15,170,50,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
1,1,0,NA,Proteaceae,Grevillea barklyana,8,40,20,simple,tree,deeply lobed,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Proteaceae,Lomatia fraseri,8,120,35,simple,tree,compound/deeply lobed,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
1,1,0,NA,Proteaceae,Persoonia arborea,10,100,16,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Proteaceae,Telopea oreades,12,300,60,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Rutaceae,Acronychia oblongifolia,15,120,45,compound,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Rutaceae,Geijera parviflora,10,180,12,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
1,1,0,NA,Rutaceae,Phebalium wilsonii,10,80,15,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Sapindaceae,Alectryon subcinereus,13,110,38,compound,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Scrophulariceae (Myoporae),Myoporum platycarpum,10,90,14,simple,tree,NA,NA,NA,NA,NA,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Symplocaceae,Symplocos thwaitesii,20,170,50,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,0,NA,Ulmaceae,Trema tomentosa,8,80,35,simple,tree,NA,NA,NA,NA,Victoria_forest,Victoria_no_climbers,,Victoria,Victoria
0,1,1,0,Fabaceae,Acacia longifolia,10,200,35,simple,tree,NA,NA,NA,Tassie_no_climbers,NA,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,0,Fabaceae,Acacia uncifolia,10,65,10,simple,tree,NA,NA,NA,Tassie_no_climbers,NA,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,0,Myrtaceae,Eucalyptus perriniana,8,120,25,simple,tree,NA,size of adult leaves,NA,Tassie_no_climbers,NA,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Asteraceae,Bedfordia arborescens,8,250,50,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Asteraceae,Cassinia trinerva,8,120,6,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Asteraceae,Olearia argophylla,10,120,70,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Atherospermataceae,Atherosperma moschatum,30,60,25,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Casuarinaceae,Allocasuarina littoralis,15,0.5,0.5,scale,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Casuarinaceae,Allocasuarina verticillata,10,1.5,1,scale,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Cupressaceae,Callitris oblonga,4,1,1,scale,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Cupressaceae,Callitris rhomboidea,14,1,1,scale,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Elaeocarpaceae,Elaeocarpus reticulatus,10,130,40,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Ericaceae,Monotoca elliptica,8,23,6,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Ericaceae,Monotoca glauca,7,26,6.5,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Euphorbiaceae,Beyeria viscosa,4,80,20,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Fabaceae,Acacia dealbata,30,5,0.5,compound,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Fabaceae,Acacia implexa,15,200,25,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Fabaceae,Acacia mearnsii,15,5,0.8,compound,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Fabaceae,Acacia melanoxylon,45,160,25,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Fabaceae,Acacia mucronata,8,200,6,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Fabaceae,Acacia riceana,10,35,2,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Fabaceae,Acacia verniciflua,10,150,30,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Fabaceae,Acacia verticillata,10,25,5,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Fabaceae,Hovea corrickiae,5,40,20,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Lamiaceae,Prostanthera lasianthos,8,120,32,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Monimiaceae,Hedycarya angustifolia,7,105,55,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Myrtaceae,Callistemon pallidus,8,70,15,simple,tree,NA,NA,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Myrtaceae,Eucalyptus brookeriana,40,150,25,simple,tree,NA,size of adult leaves,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Myrtaceae,Eucalyptus dalrympleana,60,210,25,simple,tree,NA,size of adult leaves,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Myrtaceae,Eucalyptus delegatensis,50,180,30,simple,tree,NA,size of adult leaves,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
0,1,1,1,Myrtaceae,Eucalyptus globulus,70,300,30,simple,tree,NA,size of adult leaves,Tasmania,Tassie_no_climbers,Victoria_forest,Victoria_no_climbers,Tasmania,Victoria,Tasmania & Victoria
