"genus_root","taxon_name","text","life_history_a","life_history_f","parasitic_a","parasitic_f","plant_growth_form_a","plant_growth_form_f","plant_growth_substrate_a","plant_growth_substrate_f","sex_type_a","sex_type_f","stem_growth_habit_a","stem_growth_habit_f","woodiness_a","woodiness_f"
"Silybum","Silybum marianum"," general biology. growth form. herb. life form. annual. reproduction. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Solanum","Solanum americanum"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. species in the solanum nigrum complex (including americanum) differ in susceptibility to herbicides, especially to chlorsulfuron and surfactants, and biotypes are resistant to paraquat. declared weed in the united states. additional information. origin. north and south america. history of use/introduction. food, medicines. similar exotic species. solanum nigrum. suggested method of management and control. hand weed small infestations. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Solanum","Solanum aviculare"," general biology. growth form. shrub. reproduction. seed. dispersal. birds, small mammals (including possums, mice and rats). ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Solanum","Solanum laciniatum"," general biology. growth form. shrub. reproduction. seed. dispersal. birds, mammals. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Solanum","Solanum linnaeanum"," general biology. growth form. shrub. reproduction. this species reproduces only by seed. produces approximately 300 berries per plant with 50 seeds per berry resulting in 1,500 seeds per plant.. dispersal. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Solanum","Solanum nigrum"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. early germinating plants take several weeks more to flower compared to late germinating plants. produces prolific seed. seed can have high germination rates (>90%) and germination is usually staggered. alternating temperatures are required to break dormancy and lower light intensities or darkness are generally more favourable for germination. 1 l/ha 2,4-d amine (500 g/l) or 20 ml/10 l can also be used for control of young plants in early summer. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Sonchus","Sonchus asper"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. wind, occasionally water. seedbank persistence. 1-2 years. notes. may be biennial. slashing is often ineffective as plants can continue producing flowers and seed. remove small and/or isolated populations manually prior to seed set. otherwise apply lontrel® at 10 ml/10 l + wetting agent preferably when plants are at the rosette stage. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual biennial","annual biennial","","","herb","herb","","","","","rosette","rosette","herbaceous",""
"Sonchus","Sonchus oleraceus"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. wind. seedbank persistence. 1-2 years. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Sorghum","Sorghum halepense"," general biology. growth form. grass. life form. perennial, rhizomatous. reproduction. seed, rhizome. dispersal. forms primary, secondary and tertiary rhizomes. regeneration of a rhizome cutting requires it to have at least one intact node and 2 internodes. ","perennial","perennial","","","graminoid","grass","","","","","rhizomatous","rhizomatous rhizome","herbaceous","inferred_from_growth_form"
"Sparaxis","Sparaxis pillansii"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. seed. dispersal. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Sparaxis","Sparaxis bulbifera"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Spinifex","Spinifex sericeus"," general biology. growth form. grass. life form. perennial, stoloniferous. reproduction. ","perennial","perennial","","","graminoid","grass","","","","","stoloniferous","stoloniferous","herbaceous","inferred_from_growth_form"
"Sporadanthus","Sporadanthus rivularis"," rhizomes spreading, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous spreading","rhizomes spreading","herbaceous","inferred_from_growth_form"
"Sporadanthus","Sporadanthus strictus"," rhizomes tufted, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Sporobolus","Sporobolus africanus"," general biology. growth form. grass. life form. perennial, caespitose. reproduction. seed. dispersal. wind, water, mammals including livestock, clothing. photosynthetic pathway. c4. fire response. resprouts. notes. fusilade® forte has been shown to be effective for controlling seedling and juveniles plants of other sporobolus species. mechanical and chemical control methods for mature plants are largely ineffective and expensive, thus biocontrol agents for invasive sporoblous in australia including africanus are being investigated. additional information. origin. south africa. similar exotic species. sporobolus elongatus, creber. similar native species. virginicus. suggested method of management and control. cut and bag seed head then dig to remove. try fusilade® forte 13ml/l + wetting agent or for generic fluazifop-p (212g/l active ingredient) 8ml/l on seedling and juvenile plants. slash large clumps in winter/spring and spray regrowth with glyphosate at label rates. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Stenotalis","Stenotalis ramosissima"," rhizomes tufted, ","","","","","graminoid","","","","","","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
"Stenotaphrum","Stenotaphrum secundatum"," general biology. growth form. grass. life form. perennial, stoloniferous. reproduction. stolons, ","perennial","perennial","","","graminoid","grass","","","","","stoloniferous","stoloniferous","herbaceous","inferred_from_growth_form"
"Symphyotrichum","Symphyotrichum squamatum"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. wind. notes. may also be biennial or shortlivedperennial. also naturalised in europe, mediterranean region, united states, central america. hand remove isolated plants before seed set. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual biennial short_lived_perennial","annual biennial shortlivedperennial","","","herb","herb","","","","","","","herbaceous",""
"Tamarix","Tamarix aphylla"," general biology. growth form. tree. life form. annual. reproduction. seed and vegetative. dispersal. seed dispersal by wind, water and animals.. ","annual","annual","","","tree","tree","","","","","","","woody",""
"Taraxis","Taraxis grossa"," rhizomes tufted, glabrous. dioecious (with separate male and female plants). ","","","","","graminoid","","","","dioecious","dioecious","rhizomatous","rhizomes","herbaceous","inferred_from_growth_form"
