"","family","taxa","spauth","infraspecauth","species3author","thousandseedweight","materialweigheddesc","seedweightnotes","weightprecision","refdesc","refshort"
"13106","SAPINDACEAE","Dodonaea viscosa subsp. cuneata","(L.) Jacq.","(Sm.) J.G.West",NA,4.8612,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13107","SAPINDACEAE","Dodonaea viscosa subsp. spatulata","(L.) Jacq.","(Sm.) J.G.West",NA,7.3048,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13108","SAPINDACEAE","Dodonaea viscosa subsp. spatulata","(L.) Jacq.","(Sm.) J.G.West",NA,3.5556,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13109","SAPINDACEAE","Dodonaea viscosa subsp. spatulata","(L.) Jacq.","(Sm.) J.G.West",NA,5.3076,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13110","SAPINDACEAE","Elattostachys megalantha","S.T.Reynolds",NA,NA,82,"Seed","oven dry",0,"Grubb, P.J., Metcalfe, D.J., Grubb, E.A.A. and Jones, G.D. 1998. Nitrogen-Richness and Protection of Seeds in Australian Tropical Rainforest: A Test of Plant Defence Theory. Oikos, 82:467-482.","(Grubb et al., 1998)"
"13111","SAPINDACEAE","Ganophyllum falcatum","Blume",NA,NA,10.383,"Seed","Mean 10.383 <U+00B1> 1.09 Seed mc 13.42 <U+00B1> 0.8",3,"Cook, A., Turner, S.R., Baskin, J.M., Baskin, C.C., Steadman, K.J., & Dixon, K.W. 2008. Occurrence of Physical Dormancy in Seeds of Australian Sapindaceae: A Survey of 14 Species in Nine Genera. Annals of Botany, In Press.","(Cook et al., 2008)"
"13112","SAPINDACEAE","Ganophyllum falcatum","Blume",NA,NA,13.377,"Diaspore","Mean 13.377 <U+00B1> 2.68 Seed mc 13.42 <U+00B1> 0.8",3,"Cook, A., Turner, S.R., Baskin, J.M., Baskin, C.C., Steadman, K.J., & Dixon, K.W. 2008. Occurrence of Physical Dormancy in Seeds of Australian Sapindaceae: A Survey of 14 Species in Nine Genera. Annals of Botany, In Press.","(Cook et al., 2008)"
"13113","SAPINDACEAE","Guioa acutifolia","Radlk.",NA,NA,11,"Seed","assumed weights were air-dry seeds",0,"Peter Juniper, (pers. comms)","(Peter Juniper)"
"13114","SAPINDACEAE","Guioa acutifolia","Radlk.",NA,NA,54,"Seed","oven dry",0,"Grubb, P.J., Metcalfe, D.J., Grubb, E.A.A. and Jones, G.D. 1998. Nitrogen-Richness and Protection of Seeds in Australian Tropical Rainforest: A Test of Plant Defence Theory. Oikos, 82:467-482.","(Grubb et al., 1998)"
"13115","SAPINDACEAE","Guioa lasioneura","Radlk.",NA,NA,49,"Seed","oven dry",0,"Grubb, P.J., Metcalfe, D.J., Grubb, E.A.A. and Jones, G.D. 1998. Nitrogen-Richness and Protection of Seeds in Australian Tropical Rainforest: A Test of Plant Defence Theory. Oikos, 82:467-482.","(Grubb et al., 1998)"
"13116","SAPINDACEAE","Harpullia frutescens","Bailey",NA,NA,78.31,"Seed","air dry",2,"Peter Juniper, (pers. comms)","(Peter Juniper)"
"13117","SAPINDACEAE","Harpullia pendula","Planch. ex F.Muell.",NA,NA,249,"Embryo+endosperm","Dry weight.",0,"Ganade, G. and Westoby, M. 1999. Seed mass and the evolution of early-seedling etiolation. The American Naturalist, 154:469-480.","(Ganade & Westoby, 1999)"
"13118","SAPINDACEAE","Harpullia pendula","Planch. ex F.Muell.",NA,NA,350,"Seed","oven dry",0,"Grubb, P.J., Metcalfe, D.J., Grubb, E.A.A. and Jones, G.D. 1998. Nitrogen-Richness and Protection of Seeds in Australian Tropical Rainforest: A Test of Plant Defence Theory. Oikos, 82:467-482.","(Grubb et al., 1998)"
"13119","SAPINDACEAE","Harpullia pendula","Planch. ex F.Muell.",NA,NA,421.78,"Seed","weights were air-dry seeds",2,"Peter Juniper, (pers. comms)","(Peter Juniper)"
"13120","SAPINDACEAE","Harpullia pendula","Planch. ex F.Muell.",NA,NA,517.7,"Seed",NA,2,"Clifford, H.T. 2000. Dicotyledon seedling morphology as a correlate of seed size. Proceedings of the Royal Society of Queensland, 109:39-48.","(Clifford, 2000)"
"13121","SAPINDACEAE","Harpullia pendula","Planch. ex F.Muell.",NA,NA,681.34,"Seed","Mean 681.34 <U+00B1> 25.39 Seed mc 85.85 <U+00B1> 2.06",2,"Cook, A., Turner, S.R., Baskin, J.M., Baskin, C.C., Steadman, K.J., & Dixon, K.W. 2008. Occurrence of Physical Dormancy in Seeds of Australian Sapindaceae: A Survey of 14 Species in Nine Genera. Annals of Botany, In Press.","(Cook et al., 2008)"
"13122","SAPINDACEAE","Jagera pseudorhus","(A.Rich.) Radlk.",NA,NA,32.138,"Seed",NA,2,"Clifford, H.T. 2000. Dicotyledon seedling morphology as a correlate of seed size. Proceedings of the Royal Society of Queensland, 109:39-48.","(Clifford, 2000)"
"13123","SAPINDACEAE","Jagera pseudorhus","(A.Rich.) Radlk.",NA,NA,40.16,"Seed",NA,2,"Clifford, H.T. 2000. Dicotyledon seedling morphology as a correlate of seed size. Proceedings of the Royal Society of Queensland, 109:39-48.","(Clifford, 2000)"
"13124","SAPINDACEAE","Lepiderema largiflorens","S.T.Reynolds",NA,NA,420,"Seed","oven dry",0,"Grubb, P.J., Metcalfe, D.J., Grubb, E.A.A. and Jones, G.D. 1998. Nitrogen-Richness and Protection of Seeds in Australian Tropical Rainforest: A Test of Plant Defence Theory. Oikos, 82:467-482.","(Grubb et al., 1998)"
"13125","SAPINDACEAE","Lepisanthes senegalensis","(Juss. ex Poir.) Leenh.",NA,NA,633.44,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13126","SAPINDACEAE","Mischocarpus exangulatus","(F.Muell.) Radlk.",NA,NA,431.96,"Seed","air dry",2,"Clifford, H.T. 2000. Dicotyledon seedling morphology as a correlate of seed size. Proceedings of the Royal Society of Queensland, 109:39-48.","(Clifford, 2000)"
"13127","SAPINDACEAE","Mischocarpus lachnocarpus","(F.Muell.) Radlk.",NA,NA,40,"Seed","oven dry",0,"Grubb, P.J., Metcalfe, D.J., Grubb, E.A.A. and Jones, G.D. 1998. Nitrogen-Richness and Protection of Seeds in Australian Tropical Rainforest: A Test of Plant Defence Theory. Oikos, 82:467-482.","(Grubb et al., 1998)"
"13128","SAPINDACEAE","Mischocarpus lachnocarpus","(F.Muell.) Radlk.",NA,NA,78.98,"Seed","weights were air-dry seeds",2,"Peter Juniper, (pers. comms)","(Peter Juniper)"
"13129","SAPINDACEAE","Mischocarpus stipitatus","S.T.Reynolds",NA,NA,21.9,"Seed","air dry",1,"Peter Juniper, (pers. comms)","(Peter Juniper)"
"13130","SAPINDACEAE","Rhysotoechia robertsonii","(F.Muell.) Radlk.",NA,NA,271.69,"Seed","assumed weights were air-dry seeds",2,"Peter Juniper, (pers. comms)","(Peter Juniper)"
"13131","SAPINDACEAE","Rhysotoechia robertsonii","(F.Muell.) Radlk.",NA,NA,320,"Seed","oven dry",0,"Grubb, P.J., Metcalfe, D.J., Grubb, E.A.A. and Jones, G.D. 1998. Nitrogen-Richness and Protection of Seeds in Australian Tropical Rainforest: A Test of Plant Defence Theory. Oikos, 82:467-482.","(Grubb et al., 1998)"
"13132","SAPINDACEAE","Sarcopteryx montana","S.T.Reynolds",NA,NA,94,"Seed","air dry",0,"Peter Juniper, (pers. comms)","(Peter Juniper)"
"13133","SAPINDACEAE","Sarcotoechia lanceolata","(C.T.White) S.T.Reynolds",NA,NA,160,"Seed","oven dry",0,"Grubb, P.J., Metcalfe, D.J., Grubb, E.A.A. and Jones, G.D. 1998. Nitrogen-Richness and Protection of Seeds in Australian Tropical Rainforest: A Test of Plant Defence Theory. Oikos, 82:467-482.","(Grubb et al., 1998)"
"13134","SAPINDACEAE","Sarcotoechia serrata","S.T.Reynolds",NA,NA,300,"Seed","oven dry",0,"Grubb, P.J., Metcalfe, D.J., Grubb, E.A.A. and Jones, G.D. 1998. Nitrogen-Richness and Protection of Seeds in Australian Tropical Rainforest: A Test of Plant Defence Theory. Oikos, 82:467-482.","(Grubb et al., 1998)"
"13135","SAPINDACEAE","Synima cordierorum","(F.Muell.) Radlk.",NA,NA,221.22,"Seed","Mean 221.22 <U+00B1> 1.2 Seed mc 92.73 <U+00B1> 2.99",2,"Cook, A., Turner, S.R., Baskin, J.M., Baskin, C.C., Steadman, K.J., & Dixon, K.W. 2008. Occurrence of Physical Dormancy in Seeds of Australian Sapindaceae: A Survey of 14 Species in Nine Genera. Annals of Botany, In Press.","(Cook et al., 2008)"
"13136","SAPINDACEAE","Synima macrophylla","S.T.Reynolds",NA,NA,280,"Seed","oven dry",0,"Grubb, P.J., Metcalfe, D.J., Grubb, E.A.A. and Jones, G.D. 1998. Nitrogen-Richness and Protection of Seeds in Australian Tropical Rainforest: A Test of Plant Defence Theory. Oikos, 82:467-482.","(Grubb et al., 1998)"
"13137","SAPINDACEAE","Toechima dasyrrhache","Radlk.",NA,NA,85.94,"Seed",NA,2,"Clifford, H.T. 2000. Dicotyledon seedling morphology as a correlate of seed size. Proceedings of the Royal Society of Queensland, 109:39-48.","(Clifford, 2000)"
"13138","SAPINDACEAE","Toechima erythrocarpum","(F.Muell.) Radlk.",NA,NA,90,"Seed","oven dry",0,"Grubb, P.J., Metcalfe, D.J., Grubb, E.A.A. and Jones, G.D. 1998. Nitrogen-Richness and Protection of Seeds in Australian Tropical Rainforest: A Test of Plant Defence Theory. Oikos, 82:467-482.","(Grubb et al., 1998)"
"13139","SAPINDACEAE","Toechima erythrocarpum","(F.Muell.) Radlk.",NA,NA,183,"Seed","weights were air-dry seeds",0,"Peter Juniper, (pers. comms)","(Peter Juniper)"
"13140","SAPINDACEAE","Toechima pterocarpum","S.T.Reynolds",NA,NA,99.623,"Seed","air dry",3,"Clifford, H.T. 2000. Dicotyledon seedling morphology as a correlate of seed size. Proceedings of the Royal Society of Queensland, 109:39-48.","(Clifford, 2000)"
"13141","SAPOTACEAE","Mimusops elengi","L.",NA,NA,340,"Seed excluding seed-coat","Seed dry-weight.",2,"Geneshan, K.P. and Unnikrishnan, K. 1999. Seed dry weight, leaf area and photosynthetic rate in relation to dry biomass of five tree species in the nursery stage. Indian Forester, 125:730-736.","(Geneshan & Unnikrishnan, 1999)"
"13142","SAPOTACEAE","Mimusops elengi","L.",NA,NA,454.55,"Seed","Seed mc not stated, but weight is likely to refer to air-dry seed.",2,"FAO. 1975. Forest Tree Seed Directory. Rome, Food and Agriculture Organisation of the United Nations.","(FAO, 1975)"
"13143","SAPOTACEAE","Mimusops elengi","L.",NA,NA,954,"Seed","Fresh weight",0,"Chin, H.F., Hor, Y.L. and Mohd. Lassim, M.B. 1984. Identification of recalcitrant seeds. Seed Science and Technology, 12:429-436.","(Chin et al., 1984)"
"13144","SAPOTACEAE","Mimusops elengi","L.",NA,NA,1111.1,"Seed","Seed mc not stated, but weight is likely to refer to air-dry seed.",0,"Murali, K.S. 1997. Patterns of seed size, germination and seed viability of tropical tree species in southern India. Biotropica, 29:271-279.","(Murali, 1997)"
"13145","SAPOTACEAE","Mimusops elengi","L.",NA,NA,155.08,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13146","SAPOTACEAE","Niemeyera prunifera","(F.Muell.) F.Muell.",NA,NA,8800,"Seed","oven dry",0,"Grubb, P.J., Metcalfe, D.J., Grubb, E.A.A. and Jones, G.D. 1998. Nitrogen-Richness and Protection of Seeds in Australian Tropical Rainforest: A Test of Plant Defence Theory. Oikos, 82:467-482.","(Grubb et al., 1998)"
"13147","SAPOTACEAE","Planchonella australis","(R.Br.) Pierre",NA,NA,957.688,"Seed","air dry",3,"Clifford, H.T. 2000. Dicotyledon seedling morphology as a correlate of seed size. Proceedings of the Royal Society of Queensland, 109:39-48.","(Clifford, 2000)"
"13148","SCROPHULARIACEAE","Eremophila ciliata","Chinnock",NA,NA,1.9921659,"Seed","*Seed weights reported may include minor covering structures",7,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13149","SCROPHULARIACEAE","Eremophila denticulata subsp. denticulata","F.Muell.",NA,NA,245.4721,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13150","SCROPHULARIACEAE","Eremophila duttonii","F.Muell.",NA,NA,39.426,"Diaspore","SD=10.911; weight is based upon the average of 20 individual diaspore masses; diaspores were dried at 80<U+00B0>C for 24 hours prior to weighing.",3,"Jurado, E., Westoby, M. and Nelson, D. 1991. Diaspore weight, dispersal, growth form and perenniality of central Australian plants. Journal of Ecology, 79:811-830.","(Jurado et al., 1991)"
"13151","SCROPHULARIACEAE","Eremophila gilesii","F.Muell.",NA,NA,80.051,"Diaspore","SD=15.008; weight is based upon the average of 20 individual diaspore masses; diaspores were dried at 80<U+00B0>C for 24 hours prior to weighing.",3,"Jurado, E., Westoby, M. and Nelson, D. 1991. Diaspore weight, dispersal, growth form and perenniality of central Australian plants. Journal of Ecology, 79:811-830.","(Jurado et al., 1991)"
"13152","SCROPHULARIACEAE","Eremophila latrobei","F.Muell.",NA,NA,24.398,"Diaspore","SD=4.732; weight is based upon the average of 20 individual diaspore masses; diaspores were dried at 80<U+00B0>C for 24 hours prior to weighing.",3,"Jurado, E., Westoby, M. and Nelson, D. 1991. Diaspore weight, dispersal, growth form and perenniality of central Australian plants. Journal of Ecology, 79:811-830.","(Jurado et al., 1991)"
"13153","SCROPHULARIACEAE","Eremophila longifolia","(R.Br.) F.Muell.",NA,NA,18.108,"Diaspore","SD=3.704; weight is based upon the average of 20 individual diaspore masses; diaspores were dried at 80<U+00B0>C for 24 hours prior to weighing.",3,"Jurado, E., Westoby, M. and Nelson, D. 1991. Diaspore weight, dispersal, growth form and perenniality of central Australian plants. Journal of Ecology, 79:811-830.","(Jurado et al., 1991)"
"13154","SCROPHULARIACEAE","Eremophila maculata","(Ker Gawl.) F.Muell.",NA,NA,108.555,"Diaspore","SD=30.800; weight is based upon the average of 20 individual diaspore masses; diaspores were dried at 80<U+00B0>C for 24 hours prior to weighing.",3,"Jurado, E., Westoby, M. and Nelson, D. 1991. Diaspore weight, dispersal, growth form and perenniality of central Australian plants. Journal of Ecology, 79:811-830.","(Jurado et al., 1991)"
"13155","SCROPHULARIACEAE","Eremophila maculata","(Ker Gawl.) F.Muell.",NA,NA,57.3444,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13156","SCROPHULARIACEAE","Eremophila nivea","Chinnock",NA,NA,11.3441,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13157","SCROPHULARIACEAE","Eremophila pinnatifida","Chinnock",NA,NA,9.8954,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13158","SCROPHULARIACEAE","Eremophila pinnatifida","Chinnock",NA,NA,13.0716981,"Seed","*Seed weights reported may include minor covering structures",7,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13159","SCROPHULARIACEAE","Eremophila sturtii","R.Br.",NA,NA,3.713,"Diaspore","SD=0.680; weight is based upon the average of 20 individual diaspore masses; diaspores were dried at 80<U+00B0>C for 24 hours prior to weighing.",3,"Jurado, E., Westoby, M. and Nelson, D. 1991. Diaspore weight, dispersal, growth form and perenniality of central Australian plants. Journal of Ecology, 79:811-830.","(Jurado et al., 1991)"
"13160","SCROPHULARIACEAE","Eremophila subteretifolia","Chinnock",NA,NA,6.949,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13161","SCROPHULARIACEAE","Eremophila verticillata","Chinnock",NA,NA,3.2463636,"Seed","*Seed weights reported may include minor covering structures",7,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13162","SCROPHULARIACEAE","Eremophila viscida","Endl.",NA,NA,13.6,"Seed","*Seed weights reported may include minor covering structures",1,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13163","SCROPHULARIACEAE","Limosella australis","R.Br.",NA,NA,0.0247899,"Seed","*Seed weights reported may include minor covering structures",7,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13164","SCROPHULARIACEAE","Limosella australis","R.Br.",NA,NA,0.0892,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13165","SCROPHULARIACEAE","Limosella australis","R.Br.",NA,NA,0.0648,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13166","SCROPHULARIACEAE","Limosella australis","R.Br.",NA,NA,0.0508,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13167","SCROPHULARIACEAE","Limosella australis","R.Br.",NA,NA,0.0264,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13168","SCROPHULARIACEAE","Limosella australis","R.Br.",NA,NA,0.024,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13169","SCROPHULARIACEAE","Limosella australis","R.Br.",NA,NA,0.0116,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13170","SCROPHULARIACEAE","Limosella australis","R.Br.",NA,NA,0.02888,"Seed","*Seed weights reported may include minor covering structures",5,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13171","SCROPHULARIACEAE","Limosella curdieana","F.Muell.",NA,NA,0.0324,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13172","SCROPHULARIACEAE","Limosella curdieana","F.Muell.",NA,NA,0.0364,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13173","SCROPHULARIACEAE","Limosella granitica","W.R.Barker",NA,NA,0.0302,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13174","SCROPHULARIACEAE","Myoporum bateae","F.Muell.",NA,NA,3.2028,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13175","SCROPHULARIACEAE","Myoporum insulare","R.Br.",NA,NA,14.66,"Seed","air dry",2,"Clifford, H.T. 2000. Dicotyledon seedling morphology as a correlate of seed size. Proceedings of the Royal Society of Queensland, 109:39-48.","(Clifford, 2000)"
"13176","SCROPHULARIACEAE","Myoporum montanum","R.Br.",NA,NA,0.965,"Seed","oven dry",3,"Moles, A.T, and Westoby, M. 2003. Do large seeds suffer higher levels of pre- or post-dispersal seed predation than small seeds? Ecology, 84:3148-3161.","(Moles & Westoby, 2003)"
"13177","SCROPHULARIACEAE","Myoporum petiolatum","Chinnock",NA,NA,36.2116,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13178","SCROPHULARIACEAE","Myoporum turbinatum","Chinnock",NA,NA,2.4085,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13179","SCROPHULARIACEAE","Myoporum turbinatum","Chinnock",NA,NA,3.764,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13180","SIMAROUBACEAE","Ailanthus triphysa","(Dennst.) Alston",NA,NA,42,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"13181","SMILACACEAE","Smilax australis","R.Br.",NA,NA,40.76,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
