sample,tree,taxon,date_time,locality,locality_edited,longitude_gda94_edited,latitude_gda94_edited,collector,longitude_gda94,latitude_gda94,altitude_m,height_m,stem_density_g_per_ml,stem_mass_g,stem_volume_ml,bark_mass_g,sla_mm2_per_mg,leaf_area_cm2,leaf_mass_g,fruit_mass_mg,fruit_wall_width_mm,fruit_diameter_mm,fruit_height_mm,seed_mass_mg,seed_mass_total_mg,number_of_seeds,leaf_notes,seed_notes
BAX_GlenelgRRT1_1_1_fruit,BAX_GlenelgRRT1_1_fruit,Eucalyptus baxteri,NA,GlenelgRRT1,GGLE1,142.4398,-37.1515,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,1.9,8.9,8.3,NA,NA,NA,NA,NA
SER_MT LUB_1_4_fruit,SER_MT LUB_1_fruit,Eucalyptus serraensis,NA,MT LUB,MT LUB,142.511743,-37.269657,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2120,4.1,19.2,12,NA,NA,NA,NA,NA
VIC_VICA_1_3_fruit,VIC_VICA_1_fruit,Eucalyptus victoriana,NA,VICA,GVICA,142.344792,-37.276878,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,2.6,12.1,7.2,NA,NA,NA,NA,NA
VER(ver-like)_MT Abrupt Stop 2_1_2_fruit,VER(ver-like)_MT Abrupt Stop 2_1_fruit,Eucalyptus verrucata,NA,MT Abrupt Stop 2,MTA2,142.3564,-37.5925,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2786,4.9,22.8,16.1,NA,NA,NA,NA,NA
PAU_MT. WIL_1_2_fruit,PAU_MT. WIL_1_fruit,Eucalyptus pauciflora subsp. parvifructa,NA,MT. WIL,GMTW1,142.5984,-37.3086,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,1.4,6.5,8.3,NA,NA,NA,NA,NA
CAM_DC1_2_2_fruit,CAM_DC1_2_fruit,Eucalyptus camaldulensis subsp. camaldulensis,NA,DC1,DC1,142.4113,-37.1779,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,1.4,6.5,9.5,NA,NA,NA,NA,NA
PAU_MT. WIL_1_4_fruit,PAU_MT. WIL_1_fruit,Eucalyptus pauciflora subsp. parvifructa,NA,MT. WIL,GMTW1,142.5984,-37.3086,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,1.4,6.5,10.1,NA,NA,NA,NA,NA
SER_MT LUB_1_1_fruit,SER_MT LUB_1_fruit,Eucalyptus serraensis,NA,MT LUB,MT LUB,142.511743,-37.269657,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1584,3.9,18.1,14.5,NA,NA,NA,NA,NA
WIL_HUM10_1_4_fruit,WIL_HUM10_1_fruit,Eucalyptus falciformis,NA,HUM10,GHUM10,142.3724,-37.3087,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.1,5.1,7.1,NA,NA,NA,NA,NA
VIC_VICA_1_4_fruit,VIC_VICA_1_fruit,Eucalyptus victoriana,NA,VICA,GVICA,142.344792,-37.276878,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,2.6,12,7.3,NA,NA,NA,NA,NA
BAX_STOP3_1_2_fruit,BAX_STOP3_1_fruit,Eucalyptus baxteri,NA,STOP3,STOP3,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,2.6,12,9.1,NA,NA,NA,NA,NA
VER_Griffith_1_3_fruit,VER_Griffith_1_fruit,Eucalyptus verrucata,NA,Griffith,GRIFFITH,142.241769,-37.401557,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,882,3,13.8,9.1,NA,NA,NA,NA,NA
BAX_STOP20_1_2_fruit,BAX_STOP20_1_fruit,Eucalyptus baxteri,NA,STOP20,STOP20,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,2,9.2,8.8,NA,NA,NA,NA,NA
ARE_MT HOL_1_4_fruit,ARE_MT HOL_1_fruit,Eucalyptus arenacea,NA,MT HOL,MT HOL,142.381343,-36.887848,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,2.1,9.6,8.4,NA,NA,NA,NA,NA
BAX_GlenelgRRT1_1_2_fruit,BAX_GlenelgRRT1_1_fruit,Eucalyptus baxteri,NA,GlenelgRRT1,GGLE1,142.4398,-37.1515,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,2,9.1,9.1,NA,NA,NA,NA,NA
WIL_Book_1_1_fruit,WIL_Book_1_fruit,Eucalyptus falciformis,NA,Book,Book,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,1.1,5,7,NA,NA,NA,NA,NA
ARE_MT DIF_1_1_fruit,ARE_MT DIF_1_fruit,Eucalyptus arenacea,NA,MT DIF,MT DIF,142.435565,-37.017898,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,2.1,9.5,8.2,NA,NA,NA,NA,NA
ARE_MT HOL_1_3_fruit,ARE_MT HOL_1_fruit,Eucalyptus arenacea,NA,MT HOL,MT HOL,142.381343,-36.887848,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397,2,9,7.5,NA,NA,NA,NA,NA
ARE_BLK1_1_4_fruit,ARE_BLK1_1_fruit,Eucalyptus arenacea,NA,BLK1,BLK1,142.4895,-37.1851,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,2,9,9,NA,NA,NA,NA,NA
ARE_BLK1_1_1_fruit,ARE_BLK1_1_fruit,Eucalyptus arenacea,NA,BLK1,BLK1,142.4895,-37.1851,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,1.9,8.5,8.3,NA,NA,NA,NA,NA
VER_E4ecotone_1_1_fruit,VER_E4ecotone_1_fruit,Eucalyptus verrucata,NA,E4ecotone,E4,142.4964667,-37.3559,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954,3.4,15.2,9,NA,NA,NA,NA,NA
PAU_MT. WIL_1_3_fruit,PAU_MT. WIL_1_fruit,Eucalyptus pauciflora subsp. parvifructa,NA,MT. WIL,GMTW1,142.5984,-37.3086,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,1.5,6.7,10,NA,NA,NA,NA,NA
WIL_Book_1_2_fruit,WIL_Book_1_fruit,Eucalyptus falciformis,NA,Book,Book,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1.1,4.9,7.1,NA,NA,NA,NA,NA
ARE_S25_1_1_fruit,ARE_S25_1_fruit,Eucalyptus arenacea,NA,S25,S25,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,1.8,8,7.5,NA,NA,NA,NA,NA
GON_GOR_1_3_fruit,GON_GOR_1_fruit,Eucalyptus goniocalyx subsp. (goniocalyx|viridissima),NA,GOR,GGOR1,142.4257,-36.926,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,1.4,6.2,7.1,NA,NA,NA,NA,NA
BAX_MT THACK_1_5_fruit,BAX_MT THACK_1_fruit,Eucalyptus baxteri,NA,MT THACK,MT THACK,142.3295,-37.2916,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,2.3,10.1,10.4,NA,NA,NA,NA,NA
ARE_S25_1_2_fruit,ARE_S25_1_fruit,Eucalyptus arenacea,NA,S25,S25,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,1.8,7.9,8.1,NA,NA,NA,NA,NA
OVA_STOP11_1_1_fruit,OVA_STOP11_1_fruit,Eucalyptus ovata var. ovata,NA,STOP11,STOP11,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,1.8,7.9,10,NA,NA,NA,NA,NA
BAX_HAM1_1_4_fruit,BAX_HAM1_1_fruit,Eucalyptus baxteri,NA,HAM1,GHAM1,142.5012,-37.2737,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,2.2,9.6,8.2,NA,NA,NA,NA,NA
BAX_MT THACK_1_4_fruit,BAX_MT THACK_1_fruit,Eucalyptus baxteri,NA,MT THACK,MT THACK,142.3295,-37.2916,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,2.2,9.5,8.3,NA,NA,NA,NA,NA
BAX_GlenelgRRT1_1_5_fruit,BAX_GlenelgRRT1_1_fruit,Eucalyptus baxteri,NA,GlenelgRRT1,GGLE1,142.4398,-37.1515,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,1.9,8.2,8.9,NA,NA,NA,NA,NA
ARE_MT DIF_1_5_fruit,ARE_MT DIF_1_fruit,Eucalyptus arenacea,NA,MT DIF,MT DIF,142.435565,-37.017898,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,2.3,9.9,8.1,NA,NA,NA,NA,NA
ARE_BLK1_1_5_fruit,ARE_BLK1_1_fruit,Eucalyptus arenacea,NA,BLK1,BLK1,142.4895,-37.1851,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,2.1,9,8.8,NA,NA,NA,NA,NA
VIC_VICA_3_3_fruit,VIC_VICA_3_fruit,Eucalyptus victoriana,NA,VICA,GVICA,142.344792,-37.276878,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,2.5,10.7,7.9,NA,NA,NA,NA,NA
BAX_STOP3_1_4_fruit,BAX_STOP3_1_fruit,Eucalyptus baxteri,NA,STOP3,STOP3,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,1.9,8.1,8.1,NA,NA,NA,NA,NA
WIL_HUM10_1_3_fruit,WIL_HUM10_1_fruit,Eucalyptus falciformis,NA,HUM10,GHUM10,142.3724,-37.3087,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,1.2,5.1,7.1,NA,NA,NA,NA,NA
WIL_MGAPbottom_1_1_fruit,WIL_MGAPbottom_1_fruit,Eucalyptus falciformis,NA,MGAPbottom,MGAPbottom,142.4581,-37.4228,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,1.2,5.1,7.2,NA,NA,NA,NA,NA
WIL_HUM10_1_5_fruit,WIL_HUM10_1_fruit,Eucalyptus falciformis,NA,HUM10,GHUM10,142.3724,-37.3087,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,1.2,5,6.3,NA,NA,NA,NA,NA
VER(typical)_MT Abrupt Stop 2_2_3_fruit,VER(typical)_MT Abrupt Stop 2_2_fruit,Eucalyptus verrucata,NA,MT Abrupt Stop 2,MTA2,142.3564,-37.5925,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791,3,12.5,11.1,NA,NA,NA,NA,NA
ARE_S25_1_3_fruit,ARE_S25_1_fruit,Eucalyptus arenacea,NA,S25,S25,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,1.8,7.5,8.5,NA,NA,NA,NA,NA
WIL_MGAPbottom_1_5_fruit,WIL_MGAPbottom_1_fruit,Eucalyptus falciformis,NA,MGAPbottom,MGAPbottom,142.4581,-37.4228,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,1.3,5.4,7.9,NA,NA,NA,NA,NA
VER(typical)_MT Abrupt Stop 2_3_1_fruit,VER(typical)_MT Abrupt Stop 2_3_fruit,Eucalyptus verrucata,NA,MT Abrupt Stop 2,MTA2,142.3564,-37.5925,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614,2.9,12,8.2,NA,NA,NA,NA,NA
ARE_S25_1_4_fruit,ARE_S25_1_fruit,Eucalyptus arenacea,NA,S25,S25,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,1.9,7.8,7.3,NA,NA,NA,NA,NA
RAD_Rosea Ldg_1_1_fruit,RAD_Rosea Ldg_1_fruit,Eucalyptus radiata subsp. radiata,NA,Rosea Ldg,Rosea Ldg,142.518972,-37.148174,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1.2,4.9,6.2,NA,NA,NA,NA,NA
WIL_STOP1_1_3_fruit,WIL_STOP1_1_fruit,Eucalyptus falciformis,NA,STOP1,STOP1,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.3,5.3,6.5,NA,NA,NA,NA,NA
VIC_VICA_4_3_fruit,VIC_VICA_4_fruit,Eucalyptus victoriana,NA,VICA,GVICA,142.344792,-37.276878,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663,3.1,12.6,8,NA,NA,NA,NA,NA
VIC_VICA_4_4_fruit,VIC_VICA_4_fruit,Eucalyptus victoriana,NA,VICA,GVICA,142.344792,-37.276878,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663,3.1,12.6,8.1,NA,NA,NA,NA,NA
VIC_VICA_4_1_fruit,VIC_VICA_4_fruit,Eucalyptus victoriana,NA,VICA,GVICA,142.344792,-37.276878,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663,3,12.1,8,NA,NA,NA,NA,NA
VIC_VICA_4_2_fruit,VIC_VICA_4_fruit,Eucalyptus victoriana,NA,VICA,GVICA,142.344792,-37.276878,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663,3.1,12.5,8.1,NA,NA,NA,NA,NA
MEL_Black Range_1_5_fruit,MEL_Black Range_1_fruit,Eucalyptus melliodora,NA,Black Range,Black Range,142.736294,-37.14129,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0.8,3.2,5.5,NA,NA,NA,NA,NA
GON_Q7_1_2_fruit,GON_Q7_1_fruit,Eucalyptus goniocalyx subsp. (goniocalyx|viridissima),NA,Q7,Q7,142.42393,-37.44278,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,2.5,9.9,9.9,NA,NA,NA,NA,NA
MEL_Black Range_1_4_fruit,MEL_Black Range_1_fruit,Eucalyptus melliodora,NA,Black Range,Black Range,142.736294,-37.14129,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0.8,3.1,5.9,NA,NA,NA,NA,NA
WIL_MGAPbottom_1_4_fruit,WIL_MGAPbottom_1_fruit,Eucalyptus falciformis,NA,MGAPbottom,MGAPbottom,142.4581,-37.4228,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1.4,5.3,7.3,NA,NA,NA,NA,NA
WIL_MGAPbottom_1_2_fruit,WIL_MGAPbottom_1_fruit,Eucalyptus falciformis,NA,MGAPbottom,MGAPbottom,142.4581,-37.4228,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,1.4,5.3,7.8,NA,NA,NA,NA,NA
ARE_GOR_1_4_fruit,ARE_GOR_1_fruit,Eucalyptus arenacea,NA,GOR,GGOR1,142.4257,-36.926,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,2.1,7.9,7.9,NA,NA,NA,NA,NA
PAU_MT. WIL_5_4_fruit,PAU_MT. WIL_5_fruit,Eucalyptus pauciflora subsp. parvifructa,NA,MT. WIL,GMTW1,142.5984,-37.3086,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,2.1,7.9,8.1,NA,NA,NA,NA,NA
ARE_GOR_1_5_fruit,ARE_GOR_1_fruit,Eucalyptus arenacea,NA,GOR,GGOR1,142.4257,-36.926,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,2,7.5,8.2,NA,NA,NA,NA,NA
PAU_MT. WIL_5_5_fruit,PAU_MT. WIL_5_fruit,Eucalyptus pauciflora subsp. parvifructa,NA,MT. WIL,GMTW1,142.5984,-37.3086,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,1.9,7.1,9,NA,NA,NA,NA,NA
ARE_S25_1_5_fruit,ARE_S25_1_fruit,Eucalyptus arenacea,NA,S25,S25,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,2.1,7.8,7.1,NA,NA,NA,NA,NA
PAU_MT. WIL_2_5_fruit,PAU_MT. WIL_2_fruit,Eucalyptus pauciflora subsp. parvifructa,NA,MT. WIL,GMTW1,142.5984,-37.3086,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,1.7,6.3,6.1,NA,NA,NA,NA,NA
PAU_MT. WIL_5_1_fruit,PAU_MT. WIL_5_fruit,Eucalyptus pauciflora subsp. parvifructa,NA,MT. WIL,GMTW1,142.5984,-37.3086,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,2.2,8.1,9.1,NA,NA,NA,NA,NA
PAU_MT. WIL_1_1_fruit,PAU_MT. WIL_1_fruit,Eucalyptus pauciflora subsp. parvifructa,NA,MT. WIL,GMTW1,142.5984,-37.3086,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,1.9,6.9,9.9,NA,NA,NA,NA,NA
PAU_MT. WIL_5_3_fruit,PAU_MT. WIL_5_fruit,Eucalyptus pauciflora subsp. parvifructa,NA,MT. WIL,GMTW1,142.5984,-37.3086,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,2.1,7.6,10.2,NA,NA,NA,NA,NA
WIL_HUM10_2_5_fruit,WIL_HUM10_2_fruit,Eucalyptus falciformis,NA,HUM10,GHUM10,142.3724,-37.3087,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,1.5,5.2,6.1,NA,NA,NA,NA,NA
GON_Q7_1_3_fruit,GON_Q7_1_fruit,Eucalyptus goniocalyx subsp. (goniocalyx|viridissima),NA,Q7,Q7,142.42393,-37.44278,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423,2.9,9.9,8,NA,NA,NA,NA,NA
PAU_MT. WIL_5_2_fruit,PAU_MT. WIL_5_fruit,Eucalyptus pauciflora subsp. parvifructa,NA,MT. WIL,GMTW1,142.5984,-37.3086,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,2.1,7.1,8.7,NA,NA,NA,NA,NA
WIL_HUM10_2_2_fruit,WIL_HUM10_2_fruit,Eucalyptus falciformis,NA,HUM10,GHUM10,142.3724,-37.3087,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1.9,6.1,8.1,NA,NA,NA,NA,NA
WIL_A2 Mt. Abrupt_1_5_fruit,WIL_A2 Mt. Abrupt_1_fruit,Eucalyptus falciformis,NA,A2 Mt. Abrupt,A2,142.3599,-37.5903,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,1.8,5.7,9.1,NA,NA,NA,NA,NA
WIL_HUM10_1_2_fruit,WIL_HUM10_1_fruit,Eucalyptus falciformis,NA,HUM10,GHUM10,142.3724,-37.3087,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,1.6,4.9,4.9,NA,NA,NA,NA,NA
WIL_HUM10_2_4_fruit,WIL_HUM10_2_fruit,Eucalyptus falciformis,NA,HUM10,GHUM10,142.3724,-37.3087,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,1.8,5.3,6.4,NA,NA,NA,NA,NA
WIL_MGAPbottom_1_3_fruit,WIL_MGAPbottom_1_fruit,Eucalyptus falciformis,NA,MGAPbottom,MGAPbottom,142.4581,-37.4228,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,1.8,5.3,8.2,NA,NA,NA,NA,NA
WIL_HUM10_2_1_fruit,WIL_HUM10_2_fruit,Eucalyptus falciformis,NA,HUM10,GHUM10,142.3724,-37.3087,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,1.8,5,6.9,NA,NA,NA,NA,NA
WIL_HUM10_2_3_fruit,WIL_HUM10_2_fruit,Eucalyptus falciformis,NA,HUM10,GHUM10,142.3724,-37.3087,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,1.9,5.1,8.7,NA,NA,NA,NA,NA
ALA_GORmid_1_seed,NA,Eucalyptus alaticaulis,NA,GORmid,GGOR4,142.4266,-36.9254,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,3.9,5,NA,ALA
ALA_GORmid_2_seed,NA,Eucalyptus alaticaulis,NA,GORmid,GGOR4,142.4266,-36.9254,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,4.4,5,NA,ALA
ALA_GORmid_3_seed,NA,Eucalyptus alaticaulis,NA,GORmid,GGOR4,142.4266,-36.9254,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,4.5,5,NA,ALA
ALA_xr_1_seed,NA,Eucalyptus alaticaulis,NA,xr,xr,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,4.4,5,NA,ALA
ALA_xr_2_seed,NA,Eucalyptus alaticaulis,NA,xr,xr,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,4.5,5,NA,ALA
ALA_xr_3_seed,NA,Eucalyptus alaticaulis,NA,xr,xr,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,4.7,5,NA,ALA
ARE_S25_1_seed,NA,Eucalyptus arenacea,NA,S25,S25,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,5.5,5,NA,ARE
ARE_S25_2_seed,NA,Eucalyptus arenacea,NA,S25,S25,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,3.9,5,NA,ARE
ARE_S25_3_seed,NA,Eucalyptus arenacea,NA,S25,S25,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,5.4,5,NA,ARE
ARE_MTHOL_1_seed,NA,Eucalyptus arenacea,NA,MTHOL,MT HOL,142.381343,-36.887848,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02,10.1,5,NA,ARE
ARE_MTHOL_2_seed,NA,Eucalyptus arenacea,NA,MTHOL,MT HOL,142.381343,-36.887848,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,9.3,5,NA,ARE
ARE_MTHOL_3_seed,NA,Eucalyptus arenacea,NA,MTHOL,MT HOL,142.381343,-36.887848,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74,8.7,5,NA,ARE
ARE_GOR1_1_seed,NA,Eucalyptus arenacea,NA,GOR1,GGOR1,142.4257,-36.926,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,12.2,5,NA,ARE
ARE_GOR1_2_seed,NA,Eucalyptus arenacea,NA,GOR1,GGOR1,142.4257,-36.926,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,9.6,5,NA,ARE
ARE_GOR1_3_seed,NA,Eucalyptus arenacea,NA,GOR1,GGOR1,142.4257,-36.926,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,10.3,5,NA,ARE
ARE_MTDIFF_1_seed,NA,Eucalyptus arenacea,NA,MTDIFF,MT DIF,142.435565,-37.017898,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56,12.8,5,NA,ARE
ARE_MTDIFF_2_seed,NA,Eucalyptus arenacea,NA,MTDIFF,MT DIF,142.435565,-37.017898,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,12,5,NA,ARE
ARE_MTDIFF_3_seed,NA,Eucalyptus arenacea,NA,MTDIFF,MT DIF,142.435565,-37.017898,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46,12.3,5,NA,ARE
ARO_X2_1_seed,NA,Eucalyptus aromaphloia,NA,X2,X2,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,2.8,5,NA,ARO
ARO_X2_2_seed,NA,Eucalyptus aromaphloia,NA,X2,X2,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,5,NA,ARO
ARO_X2_3_seed,NA,Eucalyptus aromaphloia,NA,X2,X2,NA,NA,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,2.9,5,NA,ARO
ARO_eastWil_1_seed,NA,Eucalyptus aromaphloia,NA,eastWil,GMTW1,142.5191,-37.3285,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,3.1,5,NA,ARO
ARO_eastWil_2_seed,NA,Eucalyptus aromaphloia,NA,eastWil,GMTW1,142.5191,-37.3285,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,3.2,5,NA,ARO
ARO_eastWil_3_seed,NA,Eucalyptus aromaphloia,NA,eastWil,GMTW1,142.5191,-37.3285,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,2.1,5,NA,ARO
BAX_THACK_1_seed,NA,Eucalyptus baxteri,NA,THACK,MT THACK,142.3295,-37.2916,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,14.6,5,NA,BAX
BAX_THACK_2_seed,NA,Eucalyptus baxteri,NA,THACK,MT THACK,142.3295,-37.2916,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,7.9,5,NA,BAX
BAX_THACK_3_seed,NA,Eucalyptus baxteri,NA,THACK,MT THACK,142.3295,-37.2916,L.J. Pollock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54,12.7,5,NA,BAX
