Column heading,Extant/Extinct,Native/Exotic,Species,Family,FOREST,WOODLAND,SCRUBLAND,DWARF SCRUB,GRASSLAND,COASTAL DUNES,H2O FRESH,H2O SALINE,DESERT,RIPARIAN,ANTHROPOGNEIC,Growth form,Life form,Plant height,Clonality,Clonality_b,Dispersal mode,Nutrient uptake strategy,Spinescence,Seed Mass,Pollination System,Photosynthetic Pathway,SLA,Melbourne,Adelaide,context,SLA_duplicate,seed_mass_duplicate,plant_height_duplicate,SLA_filtered,Plant height_filtered,Seed Mass_filtered
NA,1,NA,Acacia spinescens,MIMOSACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,6,1,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,1,NA
4,1,0,Acacia verticillata,MIMOSACEAE,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,8,1,10,1,NA,6,1,3,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,plant_height,NA,NA,NA
NA,1,NA,Acacia victoriae ssp. victoriae,MIMOSACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,8,1,5,1,NA,6,1,2,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,5,NA
NA,1,NA,Eremophila glabra ssp. glabra,MYOPORACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,3,1,NA,3,NA,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,3,NA
NA,1,NA,Eremophila longifolia,MYOPORACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,8,1,NA,3,NA,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,8,NA
NA,1,NA,Myoporum brevipes,MYOPORACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,9,1,2,1,NA,3,NA,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,2,NA
NA,1,NA,Myoporum montanum,MYOPORACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,8,1,NA,3,NA,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,8,NA
NA,1,NA,Myoporum pIatycarpum ssp. platycarpum,MYOPORACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,10,1,NA,3,NA,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,10,NA
NA,1,NA,Myoporum platycarpum ssp. perbellurn,MYOPORACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,10,1,NA,3,NA,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,10,NA
NA,1,NA,Baeckea behrii,MYRTACEAE,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,8,1,2.5,1,NA,1,2,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,2.5,NA
NA,1,NA,Baeckea ramosissima ssp. ramosissima,MYRTACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,0.6,1,NA,6,2,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.6,NA
NA,1,NA,Calytrix tetragona,MYRTACEAE,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,8,1,3,1,NA,2,2,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,3,NA
NA,1,NA,Eucalyptus arenacea,MYRTACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,10,1,NA,1,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,10,NA
NA,1,NA,Eucalyptus baxteri,MYRTACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,0.3,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.3,NA
NA,1,NA,Eucalyptus calycogona,MYRTACEAE,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,9,1,10,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,10,NA
NA,1,NA,Eucalyptus cosmophylla,MYRTACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,10,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,10,NA
NA,1,NA,Eucalyptus dalrympleana ssp. dalrympleana,MYRTACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,33,1,NA,1,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,33,NA
NA,1,NA,Eucalyptus diversifolia,MYRTACEAE,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,9,1,10,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,10,NA
NA,1,NA,Eucalyptus dumosa,MYRTACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,1,8,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,8,NA
NA,1,NA,Eucalyptus fasciculosa,MYRTACEAE,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,9,1,15,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,15,NA
NA,1,NA,Eucalyptus largiflorens,MYRTACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,20,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,20,NA
NA,1,NA,Eucalyptus leptophylla,MYRTACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,1,9,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,9,NA
NA,1,NA,Eucalyptus leucoxylon ssp. leucoxyIon,MYRTACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,9,1,30,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,30,NA
NA,1,NA,Eucalyptus odorata,MYRTACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,1,20,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,20,NA
NA,1,NA,Eucalyptus oleosa,MYRTACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,1,10,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,10,NA
NA,1,NA,Eucalyptus porosa,MYRTACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,1,10,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,10,NA
NA,1,NA,Eucalyptus rugosa,MYRTACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,10,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,10,NA
NA,1,NA,Eucalyptus socialis,MYRTACEAE,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,9,1,10,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,10,NA
NA,1,NA,Eucalyptus viminalis ssp cygnetensis,MYRTACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,35,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,35,NA
NA,1,NA,Kunzea pomifera,MYRTACEAE,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,2,0.15,1,NA,3,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.15,NA
NA,1,NA,Leptospermum juniperinum,MYRTACEAE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,1,3,1,NA,2,3,1,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,3,NA
NA,1,NA,Melaleuca brevifolia,MYRTACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,1,3,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,3,NA
NA,1,NA,Melaleuca decussata,MYRTACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,1,3,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,3,NA
NA,1,NA,Melaleuca gibbosa,MYRTACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,8,1,3,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,3,NA
NA,1,NA,Melaleuca halmaturorum ssp. halmaturorum,MYRTACEAE,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,1,7,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,7,NA
NA,1,NA,Melaleuca squamea,MYRTACEAE,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,8,1,6,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,6,NA
NA,1,NA,Melaleuca uncinata,MYRTACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,3,1,NA,2,3,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,3,NA
NA,1,NA,Boerhavia coccinea,NYCTAGINACEAE,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,3,3,0.6,1,NA,1,12,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.6,NA
NA,1,NA,Boerhavia dominii,NYCTAGINACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,3,0.1,1,NA,1,12,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.1,NA
NA,0,NA,Epilobium pallidiflorum,ONAGRACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,4,0.7,2,a,2,2,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.7,NA
NA,1,NA,Caladenia behrii,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.15,3,b,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.15,1.00E-04
NA,0,NA,Caladenia bicalliata,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.06,1,NA,2,6,0,1.00E-04,3,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.06,1.00E-04
NA,1,NA,Caladenia brumalis,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.15,3,b,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.15,1.00E-04
NA,1,NA,Caladenia cardiochila,ORCHIDACEAE,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,4,0.11,3,b,2,6,0,1.00E-04,2,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.11,1.00E-04
NA,1,NA,Caladenia deformis,ORCHIDACEAE,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,4,0.2,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.2,1.00E-04
NA,1,NA,Caladenia gladiolata,ORCHIDACEAE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4,0.2,3,b,2,6,0,1.00E-04,2,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.2,1.00E-04
NA,1,NA,Caladenia leptochila,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.45,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.45,1.00E-04
NA,1,NA,Caladenia minor,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.25,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.25,1.00E-04
NA,1,NA,Caladenia prolata,ORCHIDACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.25,3,b,2,6,0,1.00E-04,3,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.25,1.00E-04
NA,0,NA,Caladenia rigida,ORCHIDACEAE,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4,0.2,1,NA,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.2,1.00E-04
NA,1,NA,Caladenia tutelata,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.08,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.08,1.00E-04
NA,1,NA,Calochilus campestris,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0.6,3,b,2,6,0,1.00E-04,2,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.6,1.00E-04
NA,1,NA,Corybas despectans,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.025,3,b,2,6,0,1.00E-04,3,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.025,1.00E-04
NA,1,NA,Corybas dilatatus,ORCHIDACEAE,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,0.04,3,b,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.04,1.00E-04
NA,1,NA,Corybas expansus,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.03,3,b,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.03,1.00E-04
NA,1,NA,Cyanicula deformis,ORCHIDACEAE,1,1,NA,1,NA,NA,NA,NA,NA,NA,TRUE,1,4,0.2,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.2,1.00E-04
NA,1,NA,Diuris brevifolia,ORCHIDACEAE,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,0.12,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.12,1.00E-04
NA,1,NA,Diuris lanceolata,ORCHIDACEAE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4,0.15,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.15,1.00E-04
NA,1,NA,Diuris longifolia,ORCHIDACEAE,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,4,0.45,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.45,1.00E-04
NA,1,NA,Diuris maculata,ORCHIDACEAE,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,4,0.1,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.1,1.00E-04
NA,1,NA,Genoplesium rufum,ORCHIDACEAE,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,20,4,0.15,1,NA,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.15,1.00E-04
NA,1,NA,Lyperanthus nigricans,ORCHIDACEAE,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,4,0.1,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.1,1.00E-04
NA,1,NA,Microtis atrata,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4,0.15,3,b,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.15,1.00E-04
NA,1,NA,Microtis frutetorum,ORCHIDACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.8,3,b,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.8,1.00E-04
NA,1,NA,Monadenia bracteata,ORCHIDACEAE,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,6,4,0.15,1,NA,2,6,0,1.00E-04,3,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.15,1.00E-04
NA,1,NA,Prasophyllum constrictum,ORCHIDACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,4,0.15,1,NA,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.15,1.00E-04
NA,0,NA,Prasophyllum fitzgeraldii,ORCHIDACEAE,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,0.45,1,NA,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.45,1.00E-04
NA,1,NA,Prasophyllum nigricans,ORCHIDACEAE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,0.25,3,b,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.25,1.00E-04
NA,1,NA,Prasophyllum occidentale,ORCHIDACEAE,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4,0.2,3,b,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.2,1.00E-04
NA,1,NA,Prasophyllum occultans,ORCHIDACEAE,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.3,3,b,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.3,1.00E-04
NA,1,NA,Prasophyllum pallidum,ORCHIDACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.3,3,b,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.3,1.00E-04
NA,1,NA,Prasophyllum pruinosum,ORCHIDACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.3,3,b,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.3,1.00E-04
NA,1,NA,Prasophyllum rotundiflorum,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.7,3,b,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.7,1.00E-04
NA,1,NA,Pterostylis arenicola,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.15,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.15,1.00E-04
NA,1,NA,Pterostylis biseta,ORCHIDACEAE,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.03,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.03,1.00E-04
3,1,0,Pterostylis cycnocephala,ORCHIDACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.2,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.2,1.00E-04
NA,1,NA,Pterostylis excelsa,ORCHIDACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.08,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.08,1.00E-04
NA,1,NA,Pterostylis foliata,ORCHIDACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.3,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.3,1.00E-04
NA,1,NA,Pterostylis longifolia,ORCHIDACEAE,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,4,0.04,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.04,1.00E-04
NA,1,NA,Pterostylis mutica,ORCHIDACEAE,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,0.1,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.1,1.00E-04
3,1,0,Pterostylis robusta,ORCHIDACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0.15,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.15,1.00E-04
NA,1,NA,Pterostylis setifera,ORCHIDACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,4,0.04,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.04,1.00E-04
NA,1,NA,Pterostylis vittata,ORCHIDACEAE,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,4,0.35,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.35,1.00E-04
NA,1,NA,Spiranthes sinensis ssp. australis,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,4,0.1,3,b,2,6,0,1.00E-04,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.1,1.00E-04
NA,1,NA,Thelymitra benthamiana,ORCHIDACEAE,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,0.12,3,b,2,6,0,1.00E-04,3,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.12,1.00E-04
NA,1,NA,Thelymitra circumsepta,ORCHIDACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.5,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.5,1.00E-04
NA,1,NA,Thelymitra holmesii,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,4,0.2,3,b,2,6,0,1.00E-04,3,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.2,1.00E-04
NA,1,NA,Thelymitra luteocilium,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.37,3,b,2,6,0,1.00E-04,3,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.37,1.00E-04
NA,1,NA,Thelymitra megcalyptra,ORCHIDACEAE,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.15,1,NA,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.15,1.00E-04
NA,1,NA,Thelymitra mucida,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,4,0.15,3,b,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.15,1.00E-04
NA,0,NA,Thelymitra x chasmogama,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.17,1,NA,2,6,0,1.00E-04,NA,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.17,1.00E-04
NA,1,NA,Orobanche cernua,OROBANCHACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,17,2,0.45,1,NA,2,9,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.45,NA
NA,1,NA,Oxalis corniculata s.l.,OXALIDACEAE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,1,3,0.15,2,a,8,2,0,NA,1,3,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.15,NA
NA,1,NA,Billardiera bignoniacea,PITTOSPORACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,NA,1,NA,1,2,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,NA,NA
NA,1,NA,Billardiera cymosa,PITTOSPORACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,NA,1,NA,1,2,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,NA,NA
NA,1,NA,Billardiera sericophora,PITTOSPORACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,1,2,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,1,NA
NA,1,NA,Billardiera uniflora,PITTOSPORACEAE,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,15,1,1,1,NA,1,2,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,1,NA
NA,1,NA,Billardiera versicolor,PITTOSPORACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,NA,1,NA,1,2,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,NA,NA
NA,1,NA,Cheiranthera alternifolia,PITTOSPORACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,0.5,1,NA,1,2,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.5,NA
NA,1,NA,Cheiranthera linearis,PITTOSPORACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,0.5,1,NA,1,2,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.5,NA
NA,1,NA,Pittosporum phylliraeoides,PITTOSPORACEAE,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,9,1,17,1,NA,3,2,0,NA,1,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,17,NA
NA,1,NA,Plantago drummondii,PLANTAGINACEAE,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,5,0.2,1,NA,1,2,0,NA,0,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.2,NA
NA,1,NA,Plantago sp. B sensu Flora of South Australia,PLANTAGINACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0.1,1,NA,1,2,0,NA,0,1,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.1,NA
NA,1,NA,Agropyron scabrum,POACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,1.1,1,NA,4,2,0,NA,0,2,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,1.1,NA
NA,1,NA,Agrostis aemula,POACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6,5,0.6,1,NA,4,2,0,NA,0,2,NA,NA,Adelaide,grows in Adelaide,NA,NA,NA,NA,0.6,NA
