genus_root,taxon_name,text,life_history_a,life_history_f,parasitic_a,parasitic_f,plant_growth_form_a,plant_growth_form_f,plant_growth_substrate_a,plant_growth_substrate_f,sex_type_a,sex_type_f,stem_growth_habit_a,stem_growth_habit_f,woodiness_a,woodiness_f
Pterostylis,Pterostylis concava," tuberous, perennial, herb, to 0.35 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis insectifera," tuberous, perennial, herb, to 0.3 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis spathulata," tuberous, perennial, herb, to 0.3 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis leptochila," tuberous, perennial, herb, to 0.25 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis macrocalymma," tuberous, perennial, herb, to 0.25 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis turfosa," tuberous, perennial, herb, to 0.18 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis hamiltonii," tuberous, perennial, herb, 0.12-0.15 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis pyramidalis," tuberous, perennial, herb, 0.1-0.35 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis roensis," tuberous, perennial, herb, to 0.25 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sanguinea," tuberous, perennial, herb, to 0.3 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis aspera," tuberous, perennial, herb, 0.06-0.2 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis brevisepala," tuberous, perennial, herb, 0.1-0.15 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis frenchii," tuberous, herb, to 0.35 m high. ",,,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. Northampton (S.D. Hopper 3349), herb. ,,,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. Ongerup (K.R. Newbey 4874)," upright annual, herb, to 0.12 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. Slender Snail Orchid (G.J. Keighery 14516)," tuberous, perennial, herb, to 0.25 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. Karri forest (W. Jackson BJ270)," tuberous, perennial, herb, 0.08-0.29 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. red flowered (W. Jackson BJ269)," tuberous, perennial, herb, 0.07-0.14 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. yellow eared (W. Jackson BJ359)," tuberous, perennial, herb. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. limestone (B.J. Keighery & G.J. Keighery 65)," tuberous, perennial, herb, to 0.15 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. fragile (S. Barrett 553)," tuberous, perennial, herb, to 0.3 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. miniature (J.R. Wheeler 3298)," tuberous, perennial, herb. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. cauline leaves (N. Gibson & M.N. Lyons 1490)," semi-succulent tuberous, perennial, herb, to 0.25 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. Cape Le Grand (I. Solomon 550)," tuberous, perennial, herb, to 0.12 m high, leaves spathulate, 30 mm wide, glabrous, opposite; no basal rosette. ",perennial,perennial,,,herb,herb,,,,,rosette,rosette,herbaceous,
Pterostylis,Pterostylis sp. late flowering (W. Jackson BJ298)," tuberous, perennial, herb, 0.07-0.09 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. extended dorsal sepal (G. Paull 731)," tuberous, perennial, herb, to 0.25 m high, leaves scattered on stem; basal rosette. ",perennial,perennial,,,herb,herb,,,,,rosette,rosette,herbaceous,
Pterostylis,Pterostylis sp. robust (W. Jackson BJ294)," tuberous, perennial, herb. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. short sepals (W. Jackson BJ259)," erect tuberous, perennial, herb, 0.05-0.2 m high, leaves flat, ovate, pale green. ",perennial,perennial,,,herb,herb,,,,,erect,erect,herbaceous,
Pterostylis,Pterostylis sp. Southern Granites (W. Jackson BJ256)," tuberous, perennial, herb, 0.05-0.2 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. exserted labellum (A.C. Beauglehole 12194)," tuberous, perennial, herb. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. dainty brown (N. Gibson & M. Lyons 3690), herb. ,,,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. clubbed snail orchid (R. Davis 8088)," annual, herb, 0.6 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. striped sepal greenhood (G. Brockman GBB355)," herb, to 0.08 m high. ",,,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. scooped sepals (G. Brockman GBB386), herb. ,,,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. Helena River (G. Brockman GBB 340), herb. ,,,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. Cape Arid (G. Brockman GBB 263)," herb, to 0.1 m high. ",,,,,herb,herb,,,,,,,herbaceous,
Pterostylis,Pterostylis sp. elegant snail orchid (G. Brockman GBB 1194), herb. ,,,,,herb,herb,,,,,,,herbaceous,
Ptilotus,Ptilotus marduguru," ascending perennial, herb, to 0.7 m high. ",perennial,perennial,,,herb,herb,,,,,decumbent,ascending,herbaceous,
Ptilotus,Ptilotus mollis," compact, perennial shrub, to 0.5 m high, soft grey foliage. ",perennial,perennial,,,shrub,shrub,,,,,compact,compact,woody,
Ptilotus,Ptilotus wilsonii," shrub, ca 0.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Ptilotus,Ptilotus spathulatus," procumbent perennial, herb, 0.01-0.25 m high. ",perennial,perennial,,,herb,herb,,,,,prostrate,procumbent,herbaceous,
Ptilotus,Ptilotus appendiculatus var. minor," prostrate or ascending perennial, herb or shrub. ",perennial,perennial,,,herb shrub,herb shrub,,,,,decumbent prostrate,ascending prostrate,woody herbaceous,
Ptilotus,Ptilotus exaltatus var. villosus," erect annual, herb, 0.1-0.6 m high. ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Ptilotus,Ptilotus fusiformis var. gracilis," erect to spreading annual or perennial, herb, 0.3-0.6 m high. ",annual perennial,annual perennial,,,herb,herb,,,,,erect spreading,erect spreading,herbaceous,
Ptilotus,Ptilotus gomphrenoides var. conglomeratus," prostrate annual, herb. ",annual,annual,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Ptilotus,Ptilotus drummondii var. minor," erect to spreading perennial, herb, 0.1-0.6 m high. ",perennial,perennial,,,herb,herb,,,,,erect spreading,erect spreading,herbaceous,
Ptilotus,Ptilotus polystachyus var. pullenii," erect or ascending annual or perennial, herb, 0.15-1.5 m high. ",annual perennial,annual perennial,,,herb,herb,,,,,erect decumbent,erect ascending,herbaceous,
Ptilotus,Ptilotus sessilifolius var. elderi," perennial, herb or shrub. ",perennial,perennial,,,herb shrub,herb shrub,,,,,,,woody herbaceous,
Ptilotus,Ptilotus kenneallyanus," perennial, herb, 0.1-0.4 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Ptilotus,Ptilotus lanatus," erect perennial, herb, 0.25-0.7 m high. ",perennial,perennial,,,herb,herb,,,,,erect,erect,herbaceous,
Ptilotus,Ptilotus latifolius," perennial, herb or shrub, to 0.7 m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,,,woody herbaceous,
Ptilotus,Ptilotus lazaridis," herb or shrub, to 0.6 m high. ",,,,,herb shrub,herb shrub,,,,,,,woody herbaceous,
Ptilotus,Ptilotus leucocoma," prostrate annual, herb, 0.05-0.12 m high. ",annual,annual,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Ptilotus,Ptilotus macrocephalus," erect annual, herb, 0.15-1.3 m high. ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Ptilotus,Ptilotus manglesii," prostrate to ascending perennial, herb, 0.05-0.3 m high. ",perennial,perennial,,,herb,herb,,,,,decumbent prostrate,ascending prostrate,herbaceous,
Ptilotus,Ptilotus murrayi," prostrate to decumbent annual, herb, 0.01-0.15 m high, spikes usually 3cm or more long. ",annual,annual,,,herb,herb,,,,,decumbent prostrate,decumbent prostrate,herbaceous,
Ptilotus,Ptilotus nobilis," annual or perennial (short-lived), herb, 0.3-0.6(-2) m high. ",annual perennial,annual perennial,,,herb,herb,,,,,,,herbaceous,
Ptilotus,Ptilotus obovatus," shrub, 0.1-1.4 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Ptilotus,Ptilotus parvifolius," shrub, 0.1-0.8 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Ptilotus,Ptilotus petiolatus," prostrate annual, herb, to 0.15 m high. ",annual,annual,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Ptilotus,Ptilotus polakii," erect shrub, 0.2-1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Ptilotus,Ptilotus seminudus," prostrate tuberous, perennial, herb, to 0.06 m high, by 0.3m wide. ",perennial,perennial,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Ptilotus,Ptilotus sericostachyus," prostrate to ascending perennial, herb, to 0.5 m high. ",perennial,perennial,,,herb,herb,,,,,decumbent prostrate,ascending prostrate,herbaceous,
Ptilotus,Ptilotus spathulatus," procumbent perennial, herb, 0.01-0.25 m high. ",perennial,perennial,,,herb,herb,,,,,prostrate,procumbent,herbaceous,
Ptilotus,Ptilotus spicatus," annual or perennial, herb, 0.25-1.5 m high. ",annual perennial,annual perennial,,,herb,herb,,,,,,,herbaceous,
Ptilotus,Ptilotus stipitatus," erect shrub, 0.2-0.6 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Ptilotus,Ptilotus stirlingii," procumbent or ascending perennial, herb, to 0.3 m high. ",perennial,perennial,,,herb,herb,,,,,decumbent prostrate,ascending procumbent,herbaceous,
Ptilotus,Ptilotus symonii," procumbent or ascending perennial, herb, 0.1-0.5 m high. ",perennial,perennial,,,herb,herb,,,,,decumbent prostrate,ascending procumbent,herbaceous,
Ptilotus,Ptilotus tetrandrus," annual, herb, 0.15-0.3 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Ptilotus,Ptilotus villosiflorus," decumbent to ascending annual or perennial, herb, 0.05-0.3 m high. ",annual perennial,annual perennial,,,herb,herb,,,,,decumbent,decumbent ascending,herbaceous,
Ptilotus,Ptilotus sessilifolius," perennial, herb or shrub, to 0.5 m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,,,woody herbaceous,
Ptilotus,Ptilotus crosslandii, prostrate herb. ,,,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Ptilotus,Ptilotus parvifolius var. laetus," shrub, 0.1-0.8 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Ptilotus,Ptilotus exaltatus var. exaltatus," erect annual, herb, 0.3-1.2 m high. ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Ptilotus,Ptilotus gardneri var. inermis," erect perennial, herb, to 0.75 m high. ",perennial,perennial,,,herb,herb,,,,,erect,erect,herbaceous,
Ptilotus,Ptilotus gaudichaudii var. gaudichaudii," ascending or erect annual, herb, 0.1-0.4(-1) m high. ",annual,annual,,,herb,herb,,,,,erect decumbent,erect ascending,herbaceous,
Ptilotus,Ptilotus calostachyus var. calostachyus," erect or spreading perennial, herb or shrub, 0.2-2 m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,erect spreading,erect spreading,woody herbaceous,
Ptilotus,Ptilotus drummondii var. elongatus," decumbent, spreading perennial, herb, 0.05-0.2 m high. ",perennial,perennial,,,herb,herb,,,,,decumbent spreading,decumbent spreading,herbaceous,
Ptilotus,Ptilotus spathulatus forma angustatus," procumbent perennial, herb, ca 0.03 m high. ",perennial,perennial,,,herb,herb,,,,,prostrate,procumbent,herbaceous,
Ptilotus,Ptilotus appendiculatus var. appendiculatus," prostrate or ascending perennial, herb or shrub, 0.04-0.15 m high, leaves ovate-lanceolate, 7-100mm long, 3-25mm wide; ",perennial,perennial,,,herb shrub,herb shrub,,,,,decumbent prostrate,ascending prostrate,woody herbaceous,
Ptilotus,Ptilotus stirlingii var. pumilus," procumbent or ascending perennial, herb. ",perennial,perennial,,,herb,herb,,,,,decumbent prostrate,ascending procumbent,herbaceous,
Ptilotus,Ptilotus humilis subsp. humilis," prostrate annual, herb, 0.01-0.06 m high. ",annual,annual,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Ptilotus,Ptilotus stirlingii var. minutus," procumbent or ascending perennial, herb. ",perennial,perennial,,,herb,herb,,,,,decumbent prostrate,ascending procumbent,herbaceous,
Ptilotus,Ptilotus divaricatus var. rubescens," prostrate to scrambling shrub, 0.3-1.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,prostrate,prostrate,woody,
Ptilotus,Ptilotus astrolasius var. luteolus," compact, perennial shrub (with a yellow indumentum), ",perennial,perennial,,,shrub,shrub,,,,,compact,compact,woody,
Ptilotus,Ptilotus trichocephalus," prostrate, spreading perennial, herb. ",perennial,perennial,,,herb,herb,,,,,prostrate spreading,prostrate spreading,herbaceous,
Ptilotus,Ptilotus crispus," prostrate, dioecious annual, herb, to 0.02 m high, leaves oblanceolate, elliptical, 2-25 mm long; 0.5-5 mm wide; ",annual,annual,,,herb,herb,,,dioecious,dioecious,prostrate,prostrate,herbaceous,
Ptilotus,Ptilotus distans," erect perennial, herb, to 0.8(-1.05) m high. ",perennial,perennial,,,herb,herb,,,,,erect,erect,herbaceous,
Ptilotus,Ptilotus helichrysoides," erect, compact shrub, 0.1-0.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect compact,erect compact,woody,
Ptilotus,Ptilotus helipteroides," erect to ascending annual, herb, 0.02-0.6 m high. ",annual,annual,,,herb,herb,,,,,erect decumbent,erect ascending,herbaceous,
Ptilotus,Ptilotus holosericeus," prostrate to decumbent perennial, herb, to 0.1 m high. ",perennial,perennial,,,herb,herb,,,,,decumbent prostrate,decumbent prostrate,herbaceous,
Ptilotus,Ptilotus gomphrenoides var. gomphrenoides," prostrate to decumbent annual, herb, (0.01-)0.1-0.4 m high. ",annual,annual,,,herb,herb,,,,,decumbent prostrate,decumbent prostrate,herbaceous,
Ptilotus,Ptilotus divaricatus var. divaricatus," prostrate to scrambling shrub, 0.3-1.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,prostrate,prostrate,woody,
Ptilotus,Ptilotus fusiformis," erect to spreading annual or perennial, herb, 0.3-0.6 m high. ",annual perennial,annual perennial,,,herb,herb,,,,,erect spreading,erect spreading,herbaceous,
Ptilotus,Ptilotus gardneri," erect perennial, herb, to 0.75 m high. ",perennial,perennial,,,herb,herb,,,,,erect,erect,herbaceous,
Ptilotus,Ptilotus drummondii var. scaposus," perennial, herb, to 0.15 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Ptilotus,Ptilotus lanatus var. lanatus," erect perennial, herb, 0.25-0.7 m high. ",perennial,perennial,,,herb,herb,,,,,erect,erect,herbaceous,
Ptilotus,Ptilotus latifolius var. maior," herb or shrub, ca 0.3 m high. ",perennial,inferred_from_species,,,herb shrub,herb shrub,,,,,,,woody herbaceous,
Ptilotus,Ptilotus schwartzii var. georgei," perennial, herb or shrub, to 0.5 m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,,,woody herbaceous,
Ptilotus,Ptilotus grandiflorus var. lepidus," ascending annual, herb, (0.01-)0.1-0.6 m high, outer tepals to 5 mm in length. ",annual,annual,,,herb,herb,,,,,decumbent,ascending,herbaceous,
Ptilotus,Ptilotus stirlingii var. laxus," procumbent or ascending perennial, herb. ",perennial,perennial,,,herb,herb,,,,,decumbent prostrate,ascending procumbent,herbaceous,
Ptilotus,Ptilotus gomphrenoides var. roseo-albus," erect or prostrate annual, herb. ",annual,annual,,,herb,herb,,,,,erect prostrate,erect prostrate,herbaceous,
Ptilotus,Ptilotus polystachyus var. longistachyus," erect or ascending annual or perennial, herb, 0.3-1.5 m high. ",annual perennial,annual perennial,,,herb,herb,,,,,erect decumbent,erect ascending,herbaceous,
Ptilotus,Ptilotus calostachyus var. procerus," erect or spreading perennial, herb or shrub, 0.2-2 m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,erect spreading,erect spreading,woody herbaceous,
Ptilotus,Ptilotus sericostachyus subsp. roseus," prostrate to ascending perennial, herb. ",perennial,perennial,,,herb,herb,,,,,decumbent prostrate,ascending prostrate,herbaceous,
Ptilotus,Ptilotus gaudichaudii var. parviflorus," ascending or erect annual, herb, 0.1-0.4 m high. ",annual,annual,,,herb,herb,,,,,erect decumbent,erect ascending,herbaceous,
Ptilotus,Ptilotus helipteroides var. minor," erect annual, herb, 0.02-0.25 m high. ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Ptilotus,Ptilotus spicatus subsp. leianthus," erect annual or perennial, herb, 0.25-0.8 m high. ",annual perennial,annual perennial,,,herb,herb,,,,,erect,erect,herbaceous,
Ptilotus,Ptilotus humilis subsp. parviflorus," small, prostrate annual, herb. ",annual,annual,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Ptilotus,Ptilotus aervoides," prostrate annual, herb, 0.04-0.1 m high, leaves ovate-lanceolate to spathulate, 4-70 mm long, 2-35 mm wide; ",annual,annual,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Ptilotus,Ptilotus albidus," compact, perennial shrub, 0.2-0.6 m high, leaves, grey-green, linear, 3-14 mm long, 1-2 mm; ",perennial,perennial,,,shrub,shrub,,,,,compact,compact,woody,
Ptilotus,Ptilotus alexandri," erect annual, herb, 0.1-0.3 m high, leaves spathulate, 5-45 mm long, 2-12 mm wide, spike ovoid or cylindrical, pink, 13-30 mm long, 15-23 mm wide, 30-70 flowered; ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Ptilotus,Ptilotus aphyllus," perennial, herb or shrub, 0.3-0.8 m high, leafless; ",perennial,perennial,,,herb shrub,herb shrub,,,,,,,woody herbaceous,
Ptilotus,Ptilotus appendiculatus," prostrate perennial, herb, 0.04-0.15 m high, leaves ovate-lanceolate, 7-100mm long, 3-25mm wide; ",perennial,perennial,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Ptilotus,Ptilotus arthrolasius," compact, muchbranched perennial, herb or shrub, 0.2-0.75(-2) m high, leaves oblong-lanceolate, 5-85mm long, 1.5-12mm wide; ",perennial,perennial,,,herb shrub,herb shrub,,,,,compact,compact,woody herbaceous,
Ptilotus,Ptilotus astrolasius," compact, perennial shrub, 0.2-0.8 m high, leaves ovate-obovate, grey-green, 5-45 mm long, 3-20 mm wide; ",perennial,perennial,,,shrub,shrub,,,,,compact,compact,woody,
Ptilotus,Ptilotus auriculifolius," erect annual, herb, 0.4-1.3 m high, leaves, fleshy, 10-130 mm long, 4-65 mm wide; ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Ptilotus,Ptilotus axillaris," prostrate annual, herb, 0.03-0.12 m high, leaves, ovate-spathulate, 7-110 mm long, leaves 2-45 mm wide; ",annual,annual,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Ptilotus,Ptilotus beardii," compact, perennial shrub, 0.15-0.5 m high, leaves linear, 2-10 mm long, 0.5-3 mm wide; ",perennial,perennial,,,shrub,shrub,,,,,compact,compact,woody,
