genus_root,taxon_name,text,life_history_a,life_history_f,parasitic_a,parasitic_f,plant_growth_form_a,plant_growth_form_f,plant_growth_substrate_a,plant_growth_substrate_f,sex_type_a,sex_type_f,stem_growth_habit_a,stem_growth_habit_f,woodiness_a,woodiness_f,created_by
Waitzia,Waitzia acuminata var. acuminata,"ascending to erect annuals, to circa 50 cm high;",annual,annuals,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,erect decumbent,erect ascending,herbaceous,NA,"Short, P.S. (1999). Waitzia. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 783 - 784. Inkata Press, Melbourne."
Waitzia,Waitzia,"annual herbs, cottony or cobwebby.",annual,annual,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Short, P.S. (1999). Waitzia. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 783 - 784. Inkata Press, Melbourne."
Walwhalleya,Walwhalleya proluta,"glabrous, tufted, shortly rhizomatous, or rarely, stoloniferous perennial.",perennial,perennial,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,rhizomatous stoloniferous,rhizomatous stoloniferous,herbaceous,NA,"Walsh, N.G. (1994). Poaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 356 - 627. Inkata Press, Melbourne."
Walwhalleya,Walwhalleya,"tufted, rhizomatous or stoloniferous perennials.",perennial,perennials,NA,NA,herb graminoid,inferred_from_life_history,NA,NA,NA,NA,rhizomatous stoloniferous,rhizomatous stoloniferous,herbaceous,NA,"Neville Walsh, 20 Apr. 2016"
Washingtonia,Washingtonia,palm-tree.,perennial,inferred_from_growth_form,NA,NA,tree palmoid,tree palm,NA,NA,NA,NA,NA,NA,woody,NA,"Val Stajsic, 12 Sep. 2023"
Washingtonia,Washingtonia filifera,"palm tree, to 15 m high, trunk erect, stout, to about 100 cm diameter.",perennial,inferred_from_growth_form,NA,NA,tree palmoid,tree palm,NA,NA,NA,NA,erect,erect,woody,NA,"Val Stajsic, 12 Sep. 2023"
Watsonia,Watsonia marginata,herb up to 1.2 m high.,NA,NA,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Conn, B.J. (1994). Iridaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 686 - 716. Inkata Press, Melbourne."
Watsonia,Watsonia versfeldii,herb up 1.8 m high.,NA,NA,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Conn, B.J. (1994). Iridaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 686 - 716. Inkata Press, Melbourne."
Watsonia,Watsonia borbonica,herb up to 1.7 m high.,NA,NA,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Conn, B.J. (1994). Iridaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 686 - 716. Inkata Press, Melbourne."
Watsonia,Watsonia aletroides,herb 25-70 cm high.,NA,NA,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Conn, B.J. (1994). Iridaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 686 - 716. Inkata Press, Melbourne."
Watsonia,Watsonia meriana var. bulbillifera,herb 0.5-2 m high.,NA,NA,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Andre Messina, 4 Aug. 2016"
Watsonia,Watsonia,"large perennial herb, leaves and flowers annual;",annual perennial,annual perennial,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Conn, B.J. (1994). Iridaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 686 - 716. Inkata Press, Melbourne."
Westringia,Westringia crassifolia,erect shrub to 2 m high;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,erect,erect,woody,NA,"Conn, B.J. (1999). Lamiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 418 - 459. Inkata Press, Melbourne."
Westringia,Westringia,shrubs;,perennial,inferred_from_growth_form,NA,NA,shrub,shrubs,NA,NA,NA,NA,NA,NA,woody,NA,"Conn, B.J. (1999). Lamiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 418 - 459. Inkata Press, Melbourne."
Westringia,Westringia eremicola,shrub to 1.5(-2) m high.,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Conn, B.J. (1999). Lamiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 418 - 459. Inkata Press, Melbourne."
Westringia,Westringia longifolia,shrub 1-3 m high.,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Daniel Ohlsen, 5 Apr. 2016"
Westringia,Westringia senifolia,"compact to spreading shrub, 0.3-1.3 m high, up to circa 1 m diam.;",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,spreading compact,spreading compact,woody,NA,"Conn, B.J. (1999). Lamiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 418 - 459. Inkata Press, Melbourne."
Westringia,Westringia glabra,shrub 0.5-1 m high.,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Conn, B.J. (1999). Lamiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 418 - 459. Inkata Press, Melbourne."
Westringia,Westringia rigida,shrub 0.3-0.6(-1) m high;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Conn, B.J. (1999). Lamiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 418 - 459. Inkata Press, Melbourne."
Westringia,Westringia cremnophila,"silver-grey shrub 0.1-0.5 m high, muchbranched, usually growing more-or-less horizontally out of steep cliffs;",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Conn, B.J. (1999). Lamiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 418 - 459. Inkata Press, Melbourne."
Westringia,Westringia lucida,dense shrub to 0.5 m high.,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,dense,dense,woody,NA,"Conn, B.J. (1999). Lamiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 418 - 459. Inkata Press, Melbourne."
Wilsonia,Wilsonia humilis,"subshrub with prostrate or weakly ascending branches to circa 10 cm tall,",perennial,inferred_from_genus,NA,inferred_from_family,subshrub,subshrub,NA,NA,NA,NA,decumbent prostrate,ascending prostrate,NA,NA,"Jeanes, J.A. (1999). Convolvulaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 365 - 375. Inkata Press, Melbourne."
Wilsonia,Wilsonia rotundifolia,"subshrub with prostrate branches,",perennial,inferred_from_genus,NA,inferred_from_family,subshrub,subshrub,NA,NA,NA,NA,prostrate,prostrate,NA,NA,"Jeanes, J.A. (1999). Convolvulaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 365 - 375. Inkata Press, Melbourne."
Wilsonia,Wilsonia,"perennial subshrubs with prostrate or weakly ascending stems,",perennial,perennial,NA,inferred_from_family,subshrub,subshrubs,NA,NA,NA,NA,decumbent prostrate,ascending prostrate,NA,NA,"Jeanes, J.A. (1999). Convolvulaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 365 - 375. Inkata Press, Melbourne."
Wilsonia,Wilsonia backhousei,"subshrub with procumbent branches,",perennial,inferred_from_genus,NA,inferred_from_family,subshrub,subshrub,NA,NA,NA,NA,prostrate,procumbent,NA,NA,"Jeanes, J.A. (1999). Convolvulaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 365 - 375. Inkata Press, Melbourne."
Winteraceae,Winteraceae,diagnostic features in victoria as for tasmannia.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raleigh, R.E.; Entwisle, T.J. (1996). Winteraceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 3, Dicotyledons Winteraceae to Myrtaceae‍, pp. 21 - 23. Inkata Press, Melbourne."
Wittsteinia,Wittsteinia,"shrubs, sometimes epiphytic.",perennial,inferred_from_growth_form,NA,NA,shrub,shrubs,epiphyte,epiphytic,NA,NA,NA,NA,woody,NA,"Albrecht, D.E. (1996). Alseuosmiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 3, Dicotyledons Winteraceae to Myrtaceae‍, pp. 541 - 542. Inkata Press, Melbourne."
Wittsteinia,Wittsteinia vacciniacea,"trailing or sprawling shrub to circa 40 cm high, branchlets puberulous, rooting near base.",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,epiphyte,inferred_from_genus,NA,NA,prostrate sprawling,trailing sprawling,woody,NA,"Albrecht, D.E. (1996). Alseuosmiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 3, Dicotyledons Winteraceae to Myrtaceae‍, pp. 541 - 542. Inkata Press, Melbourne."
Wolffia,Wolffia angusta,"thallus depth 2-3 times length of dorsal (upper, emergent) surface; dorsal surface (0.3-)0.5-0.8 mm long, 0.2-0.5 mm wide (length to width ratio 1.6-2.5), whitish green, intensely green laterally (on 'margin'), flat and sharply edged laterally.",perennial,inferred_from_family,NA,NA,herb,inferred_from_genus,aquatic,inferred_from_family,NA,NA,NA,NA,herbaceous,NA,"Conn, B.J. (1994). Lemnaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 168 - 173. Inkata Press, Melbourne."
Wolffia,Wolffia,"herb floating at water surface, solitary or 2 thalli remaining connected.",perennial,inferred_from_family,NA,NA,herb,herb,aquatic,inferred_from_family,NA,NA,floating,floating,herbaceous,NA,"Conn, B.J. (1994). Lemnaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 168 - 173. Inkata Press, Melbourne."
Wolffia,Wolffia australiana,"thallus depth up to twice length of dorsal (upper, emergent) surface; dorsal surface up to circa 1 mm long, 0.3-0.8 mm wide (length to width ratio 1.3-2), uniformly green and shining, distinctly convex and rounded laterally.",perennial,inferred_from_family,NA,NA,herb,inferred_from_genus,aquatic,inferred_from_family,NA,NA,NA,NA,herbaceous,NA,"Conn, B.J. (1994). Lemnaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 168 - 173. Inkata Press, Melbourne."
Wurmbea,Wurmbea uniflora,"herbs 4-17 cm high, monoecious.",perennial,inferred_from_genus,NA,NA,herb,herbs,NA,NA,monoecious,monoecious,NA,NA,herbaceous,NA,"Conran, J.G. (1994). Liliaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 637 - 686. Inkata Press, Melbourne."
Wurmbea,Wurmbea biglandulosa subsp. biglandulosa,"herbs 3.5-30 cm high, monoecious, sometimes with male flowers above, or rarely entirely male.",perennial,inferred_from_genus,NA,NA,herb,herbs,NA,NA,monoecious,monoecious,NA,NA,herbaceous,NA,"Andre Messina, 8 Dec. 2014"
Wurmbea,Wurmbea dioica,"herbs usually 3.5-40 cm high, dioecious, or monoecious (then, often with some bisexual flowers within inflorescence).",perennial,inferred_from_genus,NA,NA,herb,herbs,NA,NA,dioecious monoecious,dioecious monoecious,NA,NA,herbaceous,NA,"Andre Messina, 9 Dec. 2014"
Wurmbea,Wurmbea,perennial herbs with tunicate corms.,perennial,perennial,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Conran, J.G. (1994). Liliaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 637 - 686. Inkata Press, Melbourne."
Wurmbea,Wurmbea dioica subsp. brevifolia,herbs 5-20 cm high.,perennial,inferred_from_genus,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Andre Messina, 9 Dec. 2014"
Wurmbea,Wurmbea latifolia subsp. vanessae,"herbs 5-15 cm high, dioecious.",perennial,inferred_from_genus,NA,NA,herb,herbs,NA,NA,dioecious,dioecious,NA,NA,herbaceous,NA,"Andre Messina, 9 Dec. 2014"
Wurmbea,Wurmbea dioica subsp. lacunaria,"slender herbs, 10-40 cm high.",perennial,inferred_from_genus,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Andre Messina, 9 Dec. 2014"
Wurmbea,Wurmbea dioica subsp. dioica,herbs to 5-25 cm high.,perennial,inferred_from_genus,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Conran, J.G. (1994). Liliaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 637 - 686. Inkata Press, Melbourne."
Xanthium,Xanthium occidentale,"erect, usually branched annual herb to circa 2 m high;",annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Jeanes, J.A. (1999). Asteraceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 652 - 666. Inkata Press, Melbourne."
Xanthium,Xanthium,"annual herbs, often spiny;",annual,annual,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Jeanes, J.A. (1999). Asteraceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 652 - 666. Inkata Press, Melbourne."
Xanthium,Xanthium orientale,"erect, usually branched annual herb to 2 m high;",annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Jeanes, J.A. (1999). Asteraceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 652 - 666. Inkata Press, Melbourne."
Xanthium,Xanthium spinosum,"erect, muchbranched herb to circa 1 m high;",annual,inferred_from_genus,NA,NA,herb,herb,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Jeanes, J.A. (1999). Asteraceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 652 - 666. Inkata Press, Melbourne."
Xanthorrhoea,Xanthorrhoea minor subsp. lutea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conn, B.J. (1994). Xanthorrhoeaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 720 - 734. Inkata Press, Melbourne."
Xanthorrhoea,Xanthorrhoea semiplana subsp. semiplana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre Messina, 25 Nov. 2014"
Xanthorrhoea,Xanthorrhoea resinosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conn, B.J. (1994). Xanthorrhoeaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 720 - 734. Inkata Press, Melbourne."
Xanthorrhoea,Xanthorrhoea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conn, B.J. (1994). Xanthorrhoeaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 720 - 734. Inkata Press, Melbourne."
Xanthorrhoea,Xanthorrhoea caespitosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre Messina, 1 Dec. 2014"
Xanthorrhoea,Xanthorrhoea glauca subsp. angustifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre Messina, 1 Dec. 2014"
Xanthorrhoea,Xanthorrhoea australis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conn, B.J. (1994). Xanthorrhoeaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 720 - 734. Inkata Press, Melbourne."
Xanthosia,Xanthosia leiophylla,tufted herb or weak subshrub to 15 cm high;,perennial,inferred_from_genus,NA,NA,herb subshrub,herb subshrub,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Duretto, M.F.; Hart, J.M. (1999). Xanthosia. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 265 - 268. Inkata Press, Melbourne."
Xanthosia,Xanthosia dissecta,tufted herb to 10 cm high;,perennial,inferred_from_genus,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Duretto, M.F.; Hart, J.M. (1999). Xanthosia. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 265 - 268. Inkata Press, Melbourne."
Xanthosia,Xanthosia huegelii,weak procumbent to ascending herb or subshrub to circa 15 cm high;,perennial,inferred_from_genus,NA,NA,herb subshrub,herb subshrub,NA,NA,NA,NA,decumbent prostrate,ascending procumbent,herbaceous,NA,"Duretto, M.F.; Hart, J.M. (1999). Xanthosia. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 265 - 268. Inkata Press, Melbourne."
Xanthosia,Xanthosia,"perennial herbs and small shrubs, glabrescent to hirsute.",perennial,perennial,NA,NA,herb shrub,herbs shrubs,NA,NA,NA,NA,NA,NA,woody herbaceous,NA,"Duretto, M.F.; Hart, J.M. (1999). Xanthosia. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 265 - 268. Inkata Press, Melbourne."
Xanthosia,Xanthosia stellata,erect or scrambling subshrub to 20 cm high;,perennial,inferred_from_genus,NA,NA,subshrub,subshrub,NA,NA,NA,NA,erect,erect,NA,NA,"Daniel Ohlsen, 25 May 2016"
Xanthosia,Xanthosia tridentata,erect to spreading shrub to 30 cm high;,perennial,inferred_from_genus,NA,NA,shrub,shrub,NA,NA,NA,NA,erect spreading,erect spreading,woody,NA,"Duretto, M.F.; Hart, J.M. (1999). Xanthosia. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 265 - 268. Inkata Press, Melbourne."
Xanthosia,Xanthosia pilosa,"erect to diffuse, muchbranched subshrub, to circa 30(-65) cm high;",perennial,inferred_from_genus,NA,NA,subshrub,subshrub,NA,NA,NA,NA,erect,erect,NA,NA,"Duretto, M.F.; Hart, J.M. (1999). Xanthosia. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 265 - 268. Inkata Press, Melbourne."
Xanthosia,Xanthosia tasmanica,"weak erect or ascending herb to circa 15-20 cm high,",perennial,inferred_from_genus,NA,NA,herb,herb,NA,NA,NA,NA,erect decumbent,erect ascending,herbaceous,NA,"Duretto, M.F.; Hart, J.M. (1999). Xanthosia. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 265 - 268. Inkata Press, Melbourne."
Xerochrysum,Xerochrysum papillosum,"annual or perennial taprooted herb, 10-80 cm high;",annual perennial,annual perennial,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Flann, C. (1999). Bracteantha. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 749 - 752. Inkata Press, Melbourne."
Xerochrysum,Xerochrysum subundulatum,"perennial rhizomatous herb, 5-45 cm high;",perennial,perennial,NA,NA,herb,herb,NA,NA,NA,NA,rhizomatous,rhizomatous,herbaceous,NA,"Daniel Ohlsen, 18 Feb. 2016"
Xerochrysum,Xerochrysum viscosum,"erect, taprooted annual, 20-90 cm high;",annual,annual,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Flann, C. (1999). Bracteantha. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 749 - 752. Inkata Press, Melbourne."
Xerochrysum,Xerochrysum palustre,"perennial rhizomatous herb, 30-100 cm high;",perennial,perennial,NA,NA,herb,herb,NA,NA,NA,NA,rhizomatous,rhizomatous,herbaceous,NA,"Andre Messina, 7 Nov. 2022"
Xerochrysum,Xerochrysum bracteatum,"annual ( perennial), taprooted herb, 10-100 cm high;",annual perennial,annual perennial,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Andre Messina, 7 Nov. 2022"
Xerochrysum,Xerochrysum,"perennial, biennial or annual, rhizomatous or taprooted herbs.",annual biennial perennial,annual biennial perennial,NA,NA,herb,herbs,NA,NA,NA,NA,rhizomatous,rhizomatous,herbaceous,NA,"Daniel Ohlsen, 11 Feb. 2016"
xPhelodia,xPhelodia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xPhelodia,xPhelodia tutelata,Flowering Plant 8-20 cm tall.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xyridaceae,Xyridaceae,"perennial or sometimes annual herbs, usually of marshy areas.",annual perennial,annual perennial,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Conn, B.J. (1994). Xyridaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 173 - 175. Inkata Press, Melbourne."
Xyris,Xyris,perennial with basal distichous leaves.,perennial,perennial,NA,NA,herb,inferred_from_family,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Conn, B.J. (1994). Xyridaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 173 - 175. Inkata Press, Melbourne."
Xyris,Xyris juncea,NA,perennial,inferred_from_genus,NA,NA,herb,inferred_from_family,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Conn, B.J. (1994). Xyridaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 173 - 175. Inkata Press, Melbourne."
Xyris,Xyris gracilis,NA,perennial,inferred_from_genus,NA,NA,herb,inferred_from_family,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Conn, B.J. (1994). Xyridaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 173 - 175. Inkata Press, Melbourne."
Xyris,Xyris operculata,NA,perennial,inferred_from_genus,NA,NA,herb,inferred_from_family,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Conn, B.J. (1994). Xyridaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 173 - 175. Inkata Press, Melbourne."
Yucca,Yucca gloriosa var. recurvifolia,"shrubby plant, forming colonies of rosettes;",perennial,inferred_from_family,NA,NA,herb,inferred_from_genus_life_history,NA,NA,NA,NA,rosette,rosettes,herbaceous,NA,NA
Yucca,Yucca,NA,perennial,inferred_from_family,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Andre Messina, 14 Oct. 2014"
Zaleya,Zaleya galericulata subsp. australis,"prostrate or sprawling, somewhat fleshy herb with spreading or retrorse papillae on young stems and petioles.",perennial,inferred_from_genus,NA,NA,herb,herb,NA,NA,NA,NA,prostrate sprawling spreading,prostrate sprawling spreading,herbaceous,NA,"Andre Messina, 22 Aug. 2016"
