item_ID,ITEM_ACTION_ID,TRIALID,trait,STARTDATE,DURATION,detailed_description,trait_2,value_numeric,units,value_2,units_2,treatment_3,value_3,unts_3,unts_2,value_categorical,value,species_name,gathering_date,site_name,site_name_shorter,locality,collector,latitude (deg),longitude (deg)
1310476,1795682,NA,WidthSample,17-JUN-23,NA,Number of seed used in width calculation,WidthSample,20,ea,,NA,,,,,NA,20,Stackhousia pulvinaris  ,3/26/2008,site_at_-36.4789_degS_and_148.2733_degE,site_at_-36.4789_degS_and_148.2733_degE,"Kosciuszko National Park, IBRA region AA; at the headwaters of the Snowy River, 296 m (straight line GPS measurement) SW from the junction of the Snowy River and the Thredbo-Kosciuszko walking track.","McAuliffe, J.",-36.4789,148.2733
1336737,1795700,NA,WidthSample,17-JUN-20,NA,Number of seed used in width calculation,WidthSample,20,ea,,NA,,,,,NA,20,Ranunculus graniticola  ,1/6/2010,site_at_-36.4636_degS_and_148.3214_degE,site_at_-36.4636_degS_and_148.3214_degE,Kosciuszko National Park; bank of Snowy River at bottom of Heartbreak Hill after first crossing from Charlottes Pass.,"Good, R.; Nicotra, A.; Hoyle, G.; McAuliffe, J.; McIntosh, E.",-36.4636,148.3214
1337758,1795648,NA,WidthSample,17-MAY-30,NA,Number of seed used in width calculation,WidthSample,24,ea,,NA,,,,,NA,24,Pittosporum ligustrifolium  ,10/1/1995,site_at_-32.0136_degS_and_115.4833_degE,site_at_-32.0136_degS_and_115.4833_degE,"Rottnest Island, NW side between lighthouse and trail to Geordie Bay.","Cayzer, L.W.",-32.0136,115.4833
1339647,1795697,NA,WidthSample,17-JUN-15,NA,Number of seed used in width calculation,WidthSample,19,ea,,NA,,,,,NA,19,Radyera farragei  ,5/29/1997,site_at_-23.85_degS_and_133.8833_degE,site_at_-23.85_degS_and_133.8833_degE,"7.1 km along the Chambers Pillar road from the Santa Teresa road, S of Alice Springs.","Craven, L.A.; Brubaker, C.L.; Grace, J.P.",-23.85,133.8833
1349589,1795693,NA,WidthSample,17-JUN-15,NA,Number of seed used in width calculation,WidthSample,32,ea,,NA,,,,,NA,32,Pultenaea procumbens  ,1/3/2011,site_at_-35.2197_degS_and_149.2269_degE,site_at_-35.2197_degS_and_149.2269_degE,"241 Bidges Road, Sutton. Private Property. 200 m from main gate up driveway.","Fethers, S.",-35.2197,149.2269
1376742,1795660,NA,WidthSample,17-JUN-06,NA,Number of seed used in width calculation,WidthSample,20,ea,,NA,,,,,NA,20,Psychotria loniceroides  ,6/13/2001,site_at_-32.0667_degS_and_151.65_degE,site_at_-32.0667_degS_and_151.65_degE,"Gloucester Tops, 5 km N of Mt McKenzie on Gloucester Tops Rd.","Golson, T.",-32.0667,151.65
1389606,1795643,NA,WidthSample,17-MAY-25,NA,Number of seed used in width calculation,WidthSample,30,ea,,NA,,,,,NA,30,Pimelea octophylla  ,4/19/2002,site_at_-36.6161_degS_and_141.1497_degE,site_at_-36.6161_degS_and_141.1497_degE,At the crossroads of the east-west track and Jacobs track. 11 km along the east-west track heading west towards the SA-Vic. border.,"McAuliffe, J.",-36.6161,141.1497
1588535,1795684,NA,WidthSample,17-JUN-06,NA,Number of seed used in width calculation,WidthSample,20,ea,,NA,,,,,NA,20,Psychrophila introloba  ,1/14/2014,site_at_-36.4217_degS_and_148.3772_degE,site_at_-36.4217_degS_and_148.3772_degE,"Kosciuszko National Park; on bed of Guthrie Creek, 390 m N of Betts Creek bridge on Snowy Mountains Highway.","Flowers, G.H.",-36.4217,148.3772
1137337,1795651,NA,Length,17-JUN-01,NA,"Calculated length of seed (average, standard deviation)",Length,3860,microns,,microns,,,,,NA,3860,Pittosporum revolutum  ,8/28/1994,site_at_-35.1333_degS_and_150.6667_degE,site_at_-35.1333_degS_and_150.6667_degE,"Australian National Botanic Gardens Annexe, Lake McKenzie, N side just past lookout.","Cayzer, L.W.",-35.1333,150.6667
1137352,1795650,NA,Length,17-JUN-01,NA,"Calculated length of seed (average, standard deviation)",Length,5470,microns,,microns,,,,,NA,5470,Pittosporum oreillyanum  ,11/4/1994,site_at_-35.2667_degS_and_149.1167_degE,site_at_-35.2667_degS_and_149.1167_degE,"CULTIVATED  Australian National Botanic Gardens, Rainforest Gully.","Cayzer, L.W.",-35.2667,149.1167
1150272,1795678,NA,Length,17-JUN-23,NA,"Calculated length of seed (average, standard deviation)",Length,1820,microns,,microns,,,,,NA,1820,Solanum petrophilum  ,8/23/1997,site_at_-30.9017_degS_and_135.2453_degE,site_at_-30.9017_degS_and_135.2453_degE,8 km W of Kingoonya towards Tarcoola on Trans Australian Railway Road.,"Flowers, G.",-30.9017,135.2453
1165353,1795640,NA,Length,17-MAY-24,NA,"Calculated length of seed (average, standard deviation)",Length,9260,microns,,microns,,,,,NA,9260,Petrophile canescens  ,3/22/1997,site_at_-30.0831_degS_and_151.9306_degE,site_at_-30.0831_degS_and_151.9306_degE,"c. 29 km direct NE of Guyra, 5.7 km E along Paddys Gully Road from its intersection with Backwater Road.","Lyne, A.M.",-30.0831,151.9306
1253795,1795675,NA,Length,17-JUN-23,NA,"Calculated length of seed (average, standard deviation)",Length,2560,microns,,microns,,,,,NA,2560,Solanum ditrichum  ,9/26/1973,site_at_-28.85_degS_and_152.0167_degE,site_at_-28.85_degS_and_152.0167_degE,"Paling yard Creek, N of Wallangarra.","Telford, I.R.",-28.85,152.0167
1283347,1795695,NA,Length,17-JUN-15,NA,"Calculated length of seed (average, standard deviation)",Length,2270,microns,,microns,,,,,NA,2270,Pultenaea villosa  ,11/15/2006,site_at_-35.0003_degS_and_150.6047_degE,site_at_-35.0003_degS_and_150.6047_degE,"Falls Creek, Jervis Bay Road, c. 2 km from intersection with Princes Highway.","Fethers, S.",-35.0003,150.6047
1610486,1764727,NA,Propagation,13-JUL-16,NA,Nick seed.,Scarify,NA,NA,,NA,,,,,scarify_nick_seed_coat,scarify_nick_seed_coat,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1610487,1764736,NA,Propagation,13-JUL-16,NA,Nick seed.,Scarify,NA,NA,,NA,,,,,scarify_nick_seed_coat,scarify_nick_seed_coat,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1610494,1764787,NA,Propagation,13-JUL-16,NA,Nick seed.,Scarify,NA,NA,,NA,,,,,scarify_nick_seed_coat,scarify_nick_seed_coat,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1610494,1764788,NA,Propagation,13-JUL-16,NA,Soak the seed for a time period.,Imbibation,,NA,NA,hours,,,,NA,imbibed,imbibed,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1610496,1764799,NA,Propagation,13-JUL-16,NA,Nick seed.,Scarify,NA,NA,,NA,,,,,scarify_nick_seed_coat,scarify_nick_seed_coat,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1610497,1764805,NA,Propagation,16-AUG-16,NA,Nick seed.,Scarify,NA,NA,,NA,,,,,scarify_nick_seed_coat,scarify_nick_seed_coat,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1397733,1778210,NA,WidthSample,05-JAN-17,NA,Number of seed used in width calculation,WidthSample,20,ea,,NA,,,,,NA,20,Acacia binervata  ,10/23/1979,site_at_-35.0667_degS_and_150.5833_degE,site_at_-35.0667_degS_and_150.5833_degE,Tomerong.,Seed Store,-35.0667,150.5833
1399797,1778135,NA,WidthSample,20-OCT-16,NA,Number of seed used in width calculation,WidthSample,20,ea,,NA,,,,,NA,20,Solanum lasiophyllum  ,9/14/1979,site_at_-29.5667_degS_and_124.8333_degE,site_at_-29.5667_degS_and_124.8333_degE,"c. 35 km W of Plumridge Lakes, 8.5 km WNW of Salt Creek airstrip.","Crisp, M.D.",-29.5667,124.8333
1163637,1778208,NA,Length,05-JAN-17,NA,"Calculated length of seed (average, standard deviation)",Length,5420,microns,,microns,,,,,NA,5420,Acacia beckleri  ,NA,site_at_-35.2833_degS_and_149.1167_degE,site_at_-35.2833_degS_and_149.1167_degE,"CULTIVATED ANBG ex CBG7902501, M.D.Crisp 5660.","Donaldson, S.",-35.2833,149.1167
1184226,1778120,NA,Length,06-OCT-16,NA,"Calculated length of seed (average, standard deviation)",Length,2450,microns,,microns,,,,,NA,2450,Pultenaea foliolosa  ,12/7/1993,site_at_-34.8167_degS_and_148.6167_degE,site_at_-34.8167_degS_and_148.6167_degE,Bookham Cemetery.,"Donaldson, S.",-34.8167,148.6167
1189429,1778143,NA,Length,21-OCT-16,NA,"Calculated length of seed (average, standard deviation)",Length,4580,microns,,microns,,,,,NA,4580,Sida cunninghamii  ,11/9/1992,site_at_-34.3_degS_and_146.7167_degE,site_at_-34.3_degS_and_146.7167_degE,"Moombooldool, 1.5 km from Moombooldool towards Temora.","Butler, G.",-34.3,146.7167
1635179,1802111,NA,Seed Sample,15-OCT-17,NA,Thousand seed weight calculated from an average of 5 samples.,TSW,0.2524,gm,,NA,,,,,NA,0.2524,Rytidosperma vickeryae  ,3/2/2017,site_at_-36.1711_degS_and_148.41_degE,site_at_-36.1711_degS_and_148.41_degE,"Geehi River, c. 3.2 km due SE of Mount Jagungal summit.","Albrecht, D.E.",-36.1711,148.41
1269922,1771039,NA,WidthSample,28-SEP-16,NA,Number of seed used in width calculation,WidthSample,31,ea,,NA,,,,,NA,31,Pimelea imbricata  ,1/15/1987,site_at_-32.02_degS_and_115.9797_degE,site_at_-32.02_degS_and_115.9797_degE,Kenwick Swamp.,ANBG,-32.02,115.9797
1294951,1770992,NA,WidthSample,09-SEP-16,NA,Number of seed used in width calculation,WidthSample,29,ea,,NA,,,,,NA,29,Juncus continuus  ,12/12/1972,site_at_-35.1667_degS_and_150.7333_degE,site_at_-35.1667_degS_and_150.7333_degE,Jervis Bay Nature Reserve.,"McMillan, M.",-35.1667,150.7333
1343269,1771014,NA,WidthSample,21-SEP-16,NA,Number of seed used in width calculation,WidthSample,7,ea,,NA,,,,,NA,7,Olearia tomentosa  ,10/9/1984,site_at_-36.6667_degS_and_149.9167_degE,site_at_-36.6667_degS_and_149.9167_degE,"9 km E of Bega on road over Dr George Mountain, 20 m off roadside.","Stewart, G.",-36.6667,149.9167
1350149,1771023,NA,WidthSample,22-SEP-16,NA,Number of seed used in width calculation,WidthSample,25,ea,,NA,,,,,NA,25,Patersonia occidentalis  ,12/17/1975,site_at_-37.2167_degS_and_142.35_degE,site_at_-37.2167_degS_and_142.35_degE,"Harrops Rd, Grampians, 31 km. N.E. of Cavendish.","Streimann, H.",-37.2167,142.35
1367166,1771018,NA,WidthSample,21-SEP-16,NA,Number of seed used in width calculation,WidthSample,30,ea,,NA,,,,,NA,30,Orthrosanthus multiflorus  ,11/17/1980,site_at_-38.4_degS_and_141.5667_degE,site_at_-38.4_degS_and_141.5667_degE,"Western plains; 7 km SW of Portland, 4 km NNE of Cape Nelson lighthouse.","Crisp, M.D.",-38.4,141.5667
1288062,1795704,NA,Length,17-JUN-20,NA,"Calculated length of seed (average, standard deviation)",Length,3230,microns,,microns,,,,,NA,3230,Ranunculus muelleri  ,2/15/2007,site_at_-36.4239_degS_and_148.3181_degE,site_at_-36.4239_degS_and_148.3181_degE,"Kosciuszko National Park, on walking track from Charlottes Pass to Blue Lake, about 600m NW of stream crossing at base of hill below Charlottes Pass.","Hadobas, H.",-36.4239,148.3181
1322328,1795667,NA,Length,17-JUN-22,NA,"Calculated length of seed (average, standard deviation)",Length,910,microns,,microns,,,,,NA,910,Richea continentis  ,4/8/2009,site_at_-36.4756_degS_and_148.2728_degE,site_at_-36.4756_degS_and_148.2728_degE,"Kosciuszko National Park (Waypoint 23) 2.07 km S of Rawson Pass (straight line GPS off Kosciuszko Walk), towards North Ramshead.","Fethers, S.",-36.4756,148.2728
1324482,1795699,NA,Length,17-JUN-20,NA,"Calculated length of seed (average, standard deviation)",Length,5510,microns,,microns,,,,,NA,5510,Ranunculus clivicola  ,3/25/2009,site_at_-36.4133_degS_and_148.2839_degE,site_at_-36.4133_degS_and_148.2839_degE,"Kosciuszko National Park, IBRA region AA; 636 m NW of Mt Lee (straight line GPS).","McAuliffe, J.",-36.4133,148.2839
1324917,1795671,NA,Length,17-JUN-22,NA,"Calculated length of seed (average, standard deviation)",Length,2020,microns,,microns,,,,,NA,2020,Rytidosperma nudiflorum  ,2/26/2009,site_at_-36.4333_degS_and_148.2664_degE,site_at_-36.4333_degS_and_148.2664_degE,"Kosciuszko National Park, IBRA region AA; western side of Muellers Peak along track to Mt Townsend.","Clarke, B.G.",-36.4333,148.2664
1588535,1795684,NA,Length,17-JUN-06,NA,"Calculated length of seed (average, standard deviation)",Length,17640,microns,,microns,,,,,NA,17640,Psychrophila introloba  ,1/14/2014,site_at_-36.4217_degS_and_148.3772_degE,site_at_-36.4217_degS_and_148.3772_degE,"Kosciuszko National Park; on bed of Guthrie Creek, 390 m N of Betts Creek bridge on Snowy Mountains Highway.","Flowers, G.H.",-36.4217,148.3772
1137322,1795653,NA,LengthSample,17-JUN-01,NA,Number of seed used in length calculation,LengthSample,20,ea,,NA,,,,,NA,20,Pittosporum viscidum  ,10/5/1994,site_at_-28_degS_and_152.6_degE,site_at_-28_degS_and_152.6_degE,"Mt French, 0.8 km towards town from intersection on Kent Pocket Road, Boonah.","Cayzer, L.W.",-28,152.6
1137347,1795646,NA,LengthSample,17-MAY-25,NA,Number of seed used in length calculation,LengthSample,20,ea,,NA,,,,,NA,20,Pittosporum eugenioides  ,11/4/1994,site_at_-37.8_degS_and_144.95_degE,site_at_-37.8_degS_and_144.95_degE,"CULTIVATED  Melbourne Botanic Gardens, near herb garden. Horticultural provenance unknown.","Cayzer, L.W.",-37.8,144.95
1152110,1795645,NA,LengthSample,17-MAY-25,NA,Number of seed used in length calculation,LengthSample,20,ea,,NA,,,,,NA,20,Pittosporum crassifolium  ,1/16/1995,site_at_-38.1833_degS_and_145.0833_degE,site_at_-38.1833_degS_and_145.0833_degE,"Frankston, junction of Rossmith Road and Nepean Highway.","Cayzer, L.W.",-38.1833,145.0833
1175648,1795687,NA,LengthSample,17-JUN-06,NA,Number of seed used in length calculation,LengthSample,30,ea,,NA,,,,,NA,30,Ptilotus spathulatus  ,10/20/1995,site_at_-35.3833_degS_and_146.3333_degE,site_at_-35.3833_degS_and_146.3333_degE,41.3 km towards Urana on Rand-Urana road.,"Donaldson, S.",-35.3833,146.3333
1175724,1795672,NA,LengthSample,17-JUN-22,NA,Number of seed used in length calculation,LengthSample,12,ea,,NA,,,,,NA,12,Scaevola aemula  ,10/20/1995,site_at_-34.3333_degS_and_146.75_degE,site_at_-34.3333_degS_and_146.75_degE,3 km E of Moombooldool on road to Ardlethan.,"Donaldson, S.",-34.3333,146.75
1253795,1795675,NA,LengthSample,17-JUN-23,NA,Number of seed used in length calculation,LengthSample,20,ea,,NA,,,,,NA,20,Solanum ditrichum  ,9/26/1973,site_at_-28.85_degS_and_152.0167_degE,site_at_-28.85_degS_and_152.0167_degE,"Paling yard Creek, N of Wallangarra.","Telford, I.R.",-28.85,152.0167
1308888,1795661,NA,LengthSample,17-JUN-21,NA,Number of seed used in length calculation,LengthSample,20,ea,,NA,,,,,NA,20,Rhodanthe anthemoides  ,3/7/2008,site_at_-36.4308_degS_and_148.3219_degE,site_at_-36.4308_degS_and_148.3219_degE,Kosciuszko National Park bottom of Heartbreak Hill 10 m before Snowy River on Main Range track.,"Fethers, S.",-36.4308,148.3219
1376742,1795660,NA,LengthSample,17-JUN-06,NA,Number of seed used in length calculation,LengthSample,20,ea,,NA,,,,,NA,20,Psychotria loniceroides  ,6/13/2001,site_at_-32.0667_degS_and_151.65_degE,site_at_-32.0667_degS_and_151.65_degE,"Gloucester Tops, 5 km N of Mt McKenzie on Gloucester Tops Rd.","Golson, T.",-32.0667,151.65
1376791,1795668,NA,LengthSample,17-JUN-22,NA,Number of seed used in length calculation,LengthSample,10,ea,,NA,,,,,NA,10,Ripogonum discolor  ,6/20/2001,site_at_-30.1667_degS_and_152.5_degE,site_at_-30.1667_degS_and_152.5_degE,Mt Hyland Flora Reserve.,"Golson, T.",-30.1667,152.5
1461585,1795634,NA,LengthSample,17-MAY-24,NA,Number of seed used in length calculation,LengthSample,6,ea,,NA,,,,,NA,6,Orites lancifolius  ,3/13/2012,site_at_-36.4383_degS_and_148.3247_degE,site_at_-36.4383_degS_and_148.3247_degE,"Kosciuszko National Park, IBRA region AA; on top of N ridge to Mount Stilwell from c. 100 m S of top chair lift to Charlottes Pass car park (GPS).","McAuliffe, J.",-36.4383,148.3247
1588535,1795684,NA,LengthSample,17-JUN-06,NA,Number of seed used in length calculation,LengthSample,20,ea,,NA,,,,,NA,20,Psychrophila introloba  ,1/14/2014,site_at_-36.4217_degS_and_148.3772_degE,site_at_-36.4217_degS_and_148.3772_degE,"Kosciuszko National Park; on bed of Guthrie Creek, 390 m N of Betts Creek bridge on Snowy Mountains Highway.","Flowers, G.H.",-36.4217,148.3772
1216726,1778136,NA,Length,20-OCT-16,NA,"Calculated length of seed (average, standard deviation)",Length,2520,microns,,microns,,,,,NA,2520,Solanum hystrix  ,1/4/1979,site_at_-31.8833_degS_and_133.4_degE,site_at_-31.8833_degS_and_133.4_degE,"ca 30 km NW of Ceduna, 2 km NW of Koonibba Hill.","Crisp, M.D.",-31.8833,133.4
1245137,1778175,NA,Length,27-OCT-16,NA,"Calculated length of seed (average, standard deviation)",Length,3650,microns,,microns,,,,,NA,3650,Urena lobata  ,7/25/1978,site_at_-13.5833_degS_and_143.4167_degE,site_at_-13.5833_degS_and_143.4167_degE,"McIlwraith Range Leo Creek Falls and Leo Creek, 0.5 km upstream from falls.","Butler, G.",-13.5833,143.4167
1288021,1778196,NA,Length,17-NOV-16,NA,"Calculated length of seed (average, standard deviation)",Length,4330,microns,,microns,,,,,NA,4330,Acacia acuminata  ,12/18/2006,site_at_-35.2833_degS_and_149.1167_degE,site_at_-35.2833_degS_and_149.1167_degE,"CULTIVATED Australian National Botanic Gardens, Canberra; section 100.","Donaldson, S.R.",-35.2833,149.1167
