item_ID,gathering_date,latitude (deg),longitude (deg),locality,collector,species_name,site_name,site_name_shorter
1512036,12/10/2014,-35.3697,148.965,"Site Paddys 02. Paddys River. Uriarra; 2 km E of Murrays Corner Recreation Reserve, upper slope above river, beside 4WD track.","North, T.G.",Bossiaea grayi  ,site_at_-35.3697_degS_and_148.965_degE,site_at_-35.3697_degS_and_148.965_degE
1512046,12/10/2014,-35.3697,148.965,"Site Paddys 02. Paddys River. Uriarra; 2 km E of Murrays Corner Recreation Reserve, upper slope above river, beside 4WD track.","North, T.G.",Bossiaea grayi  ,site_at_-35.3697_degS_and_148.965_degE,site_at_-35.3697_degS_and_148.965_degE
1580201,12/13/2013,-32.5119,149.0919,"Poggy Cottage property, Uungula Road, 15 km ENE of Wellington; Granite Hill.","North, T.G.",Zieria obcordata  ,site_at_-32.5119_degS_and_149.0919_degE,site_at_-32.5119_degS_and_149.0919_degE
1525884,12/17/2013,-36.9478,149.8153,Lochiel; 471 Mt Darragh Road; 300 m SE of junction of Mt Darragh Road and Back Creek Road.,"North, T.G.",Zieria formosa  ,site_at_-36.9478_degS_and_149.8153_degE,site_at_-36.9478_degS_and_149.8153_degE
1467391,NA,-25.3333,131,Uluru - Kata Tjuta National Park.,leg. ign.,Aluta maisonneuvei  ,site_at_-25.3333_degS_and_131_degE,site_at_-25.3333_degS_and_131_degE
1441047,2007,-25.3333,131,Uluru - Kata Tjuta National Park.,leg. ign.,Corymbia opaca  ,site_at_-25.3333_degS_and_131_degE,site_at_-25.3333_degS_and_131_degE
1469198,2010,-25.3333,131,Uluru - Kata Tjuta National Park.,leg. ign.,Dysphania kalpari  ,site_at_-25.3333_degS_and_131_degE,site_at_-25.3333_degS_and_131_degE
1469704,10/9/2011,-25.3172,130.6942,Uluru - Kata Tjuta National Park; c. 7 km WSW of Kata Tjuta.,leg. ign.,Grevillea eriostachya  ,site_at_-25.3172_degS_and_130.6942_degE,site_at_-25.3172_degS_and_130.6942_degE
1635277,2/24/2014,-42.0167,146.4844,"Roscarborough (Tasmanian Land Conservancy property), unnamed marsh, north end on property.","Clifton, E.J.",Isolepis fluitans  ,site_at_-42.0167_degS_and_146.4844_degE,site_at_-42.0167_degS_and_146.4844_degE
1472575,5/21/2013,-24.5639,133.2517,Henbury Station; track c. 2 km due S of Henbury homestead.,"Percival, J.L.",Abutilon otocarpum  ,site_at_-24.5639_degS_and_133.2517_degE,site_at_-24.5639_degS_and_133.2517_degE
1467541,5/21/2013,-24.5639,133.2517,Henbury Station; track c. 2 km due S of Henbury homestead.,"Percival, J.L.",Abutilon otocarpum  ,site_at_-24.5639_degS_and_133.2517_degE,site_at_-24.5639_degS_and_133.2517_degE
1481314,4/2/2013,-36.3703,148.4717,Kosciuszko National Park; 60 m N of the Kosciuszko Road opposite snow chain bay 300 m up road from Rainbow Lake walking track.,"Flowers, G.H.",Isolepis aucklandica  ,site_at_-36.3703_degS_and_148.4717_degE,site_at_-36.3703_degS_and_148.4717_degE
1477139,4/3/2013,-36.3861,148.4656,"Kosciuszko National Park; Thompsons Plain, 900 m SE from Wragges Creek parking bay on Kosciuszko Road, on southern side of road and western side of Wragges Creek.","Flowers, G.H.",Oreobolus distichus  ,site_at_-36.3861_degS_and_148.4656_degE,site_at_-36.3861_degS_and_148.4656_degE
1479559,4/3/2013,-36.3861,148.4653,"Kosciuszko National Park; Thompsons Plain, 890 m SE from Wragges Creek parking bay on Kosciuszko Road, on southern side of road and western side of Wragges Creek.","Flowers, G.H.",Wahlenbergia ceracea  ,site_at_-36.3861_degS_and_148.4653_degE,site_at_-36.3861_degS_and_148.4653_degE
1479542,4/5/2013,-36.5375,148.2767,"Kosciuszko National Park; on Cascade Trail 2.2 km in from locked gate, adjacent to ford on W side of Thredbo River.","Flowers, G.H.",Cotula alpina  ,site_at_-36.5375_degS_and_148.2767_degE,site_at_-36.5375_degS_and_148.2767_degE
1585913,12/16/2015,-34.2764,150.5936,"Bargo area; Government Road, c. 150 m from E end of road before waste depot; narrow strip of roadside vegetation.","Percival, J.L.",Pomaderris brunnea  ,site_at_-34.2764_degS_and_150.5936_degE,site_at_-34.2764_degS_and_150.5936_degE
1586116,2/25/2016,-33.0367,150.1586,"Capertee valley; on the W bank of the Capertee River, c. 620 m N of the Glenowlan Road bridge.","Percival, J.L.",Pomaderris ferruginea  ,site_at_-33.0367_degS_and_150.1586_degE,site_at_-33.0367_degS_and_150.1586_degE
1611646,8/17/2015,-32.8392,135.4658,"Barns Road, 17 km N from junction with Edmonds Road, N of Pygery, Eyre Peninsula.","Purdie, R.W.",Santalum murrayanum  ,site_at_-32.8392_degS_and_135.4658_degE,site_at_-32.8392_degS_and_135.4658_degE
1586994,11/2/2015,-34.2631,150.6014,"Bargo area; management track, c. 300 m ~NW from end of Glengarrie Road; c. 200 m E of Dog Trap Creek.","Percival, J.L.",Pomaderris brunnea  ,site_at_-34.2631_degS_and_150.6014_degE,site_at_-34.2631_degS_and_150.6014_degE
1581487,12/16/2015,-34.8728,150.0094,"Bungonia National Park; Great South Road fire trail; in gully between Paddys Creek and Spring Creek, which starts c. 800 m SE from the junction with Stan Jones Trail. E then W then ~SW up the gully.","McAuliffe, J.",Pomaderris cotoneaster  ,site_at_-34.8728_degS_and_150.0094_degE,site_at_-34.8728_degS_and_150.0094_degE
1585903,12/8/2015,-34.2614,150.5831,"Wirrimbirra Sanctuary, Bargo area; access from Charlies Point Road, Wirrimbirra Creek just N of junction with East Brook, S of Ockenden Pool.","Percival, J.L.",Pomaderris brunnea  ,site_at_-34.2614_degS_and_150.5831_degE,site_at_-34.2614_degS_and_150.5831_degE
1467302,5/13/2013,-24.5717,133.2414,"Henbury Station; 3 km S of Henbury homestead turn-off, just E of Stuart Highway.","Percival, J.L.",Hibiscus brachysiphonius  ,site_at_-24.5717_degS_and_133.2414_degE,site_at_-24.5717_degS_and_133.2414_degE
1473107,5/20/2013,-24.6444,133.4319,"Henbury Station; c. 22 km directly ~SE of Henbury homestead, 8 km SWS of Mt Gloaming.","Percival, J.L.",Bergia trimera  ,site_at_-24.6444_degS_and_133.4319_degE,site_at_-24.6444_degS_and_133.4319_degE
1581499,12/16/2015,-34.8711,150.0114,"Bungonia National Park; Great South Road fire trail; in gully between Paddys Creek and Spring Creek, which starts c. 800 m SE from the junction with Stan Jones Trail. E then W then ~SW up the gully.","McAuliffe, J.",Pomaderris cotoneaster  ,site_at_-34.8711_degS_and_150.0114_degE,site_at_-34.8711_degS_and_150.0114_degE
1462817,5/17/2013,-24.4386,133.1286,Henbury Station; 18 km NW of Henbury homestead; near Cave Hole.,"Latz, P.K.",Eremophila macdonnellii  ,site_at_-24.4386_degS_and_133.1286_degE,site_at_-24.4386_degS_and_133.1286_degE
1462818,5/17/2013,-24.4386,133.1286,Henbury Station; 18 km NW of Henbury homestead; near Cave Hole.,"Latz, P.K.",Eremophila macdonnellii  ,site_at_-24.4386_degS_and_133.1286_degE,site_at_-24.4386_degS_and_133.1286_degE
1462807,5/17/2013,-24.4386,133.1286,Henbury Station; 18 km NW of Henbury homestead; near Cave Hole.,"Latz, P.K.",Eremophila macdonnellii  ,site_at_-24.4386_degS_and_133.1286_degE,site_at_-24.4386_degS_and_133.1286_degE
1469513,5/21/2013,-24.6089,133.23,Henbury Station; c. 6 km directly ~SSW of Henbury homestead; edge of dam.,"Percival, J.L.",Atriplex spongiosa  ,site_at_-24.6089_degS_and_133.23_degE,site_at_-24.6089_degS_and_133.23_degE
1471089,5/21/2013,-24.6086,133.2306,Henbury Station; c. 6 km directly ~SSW of Henbury homestead; gravelly topped clay slope near dam.,"Percival, J.L.",Solanum quadriloculatum  ,site_at_-24.6086_degS_and_133.2306_degE,site_at_-24.6086_degS_and_133.2306_degE
1460332,5/21/2013,-24.5731,133.2517,Henbury Station; clay pan c. 3 km due S of Henbury homestead.,"Percival, J.L.",Eucalyptus coolabah  ,site_at_-24.5731_degS_and_133.2517_degE,site_at_-24.5731_degS_and_133.2517_degE
1471110,5/21/2013,-24.5731,133.2517,Henbury Station; clay pan c. 3 km due S of Henbury homestead.,"Percival, J.L.",Eucalyptus coolabah  ,site_at_-24.5731_degS_and_133.2517_degE,site_at_-24.5731_degS_and_133.2517_degE
1471111,5/21/2013,-24.5731,133.2517,Henbury Station; clay pan c. 3 km due S of Henbury homestead.,"Percival, J.L.",Eucalyptus coolabah  ,site_at_-24.5731_degS_and_133.2517_degE,site_at_-24.5731_degS_and_133.2517_degE
1582354,12/16/2015,-34.865,150.015,"Bungonia National Park; Great South Road fire trail; gully between Paddys Creek and Spring Creek, c. 800 m SE from the junction with Stan Jones Trail and then c. 260 m upstream along creek/track travelling E-SW-W, or 90 m directly WSW of starting point.","McAuliffe, J.",Pomaderris cotoneaster  ,site_at_-34.865_degS_and_150.015_degE,site_at_-34.865_degS_and_150.015_degE
1588376,4/7/2016,NA,NA,Brisbane Botanic Gardens Conservation Seed Bank (BBGCS).,"Golson, T.",Acronychia littoralis  ,Brisbane Botanic Gardens Conservation Seed Bank (BBGCS).,Brisbane Botanic Gardens Conservation Seed Bank (BBGCS).
1588349,4/7/2016,NA,NA,Brisbane Botanic Gardens Conservation Seed Bank (BBGCS).,"Golson, T.",Plectranthus torrenticola  ,Brisbane Botanic Gardens Conservation Seed Bank (BBGCS).,Brisbane Botanic Gardens Conservation Seed Bank (BBGCS).
1588343,4/7/2016,NA,NA,Brisbane Botanic Gardens Conservation Seed Bank (BBGCS).,"Golson, T.",Plectranthus gratus  ,Brisbane Botanic Gardens Conservation Seed Bank (BBGCS).,Brisbane Botanic Gardens Conservation Seed Bank (BBGCS).
1456999,11/29/2012,-34.9758,149.2114,"Property of S. McIntyre, Gang Gang; c. 500 m S on Dicks Creek Road, off Yass River Road.","North, T.G.",Hovea heterophylla  ,site_at_-34.9758_degS_and_149.2114_degE,site_at_-34.9758_degS_and_149.2114_degE
1457371,11/29/2012,-34.9758,149.2114,"Property of S. McIntyre, Gang Gang; c. 500 m S on Dicks Creek Road, off Yass River Road.","North, T.G.",Hovea heterophylla  ,site_at_-34.9758_degS_and_149.2114_degE,site_at_-34.9758_degS_and_149.2114_degE
1467538,11/29/2012,-34.9758,149.2114,"Property of S. McIntyre, Gang Gang; c. 500 m S on Dicks Creek Road, off Yass River Road.","North, T.G.",Gonocarpus tetragynus  ,site_at_-34.9758_degS_and_149.2114_degE,site_at_-34.9758_degS_and_149.2114_degE
1466903,11/29/2012,-34.9758,149.2114,"Property of S. McIntyre, Gang Gang; c. 500 m S on Dicks Creek Road, off Yass River Road.","North, T.G.",Daucus glochidiatus  ,site_at_-34.9758_degS_and_149.2114_degE,site_at_-34.9758_degS_and_149.2114_degE
1471860,11/29/2012,-34.9758,149.2114,"Property of S. McIntyre, Gang Gang; c. 500 m S on Dicks Creek Road, off Yass River Road.","North, T.G.",Daucus glochidiatus  ,site_at_-34.9758_degS_and_149.2114_degE,site_at_-34.9758_degS_and_149.2114_degE
1632386,11/30/2015,-12.8367,132.8511,Kakadu National Park; Gubara Rocks area.,"North, T.G.",Corymbia   ,site_at_-12.8367_degS_and_132.8511_degE,site_at_-12.8367_degS_and_132.8511_degE
1330021,NA,NA,NA,without locality,Unspecified collector of live material,Pultenaea vrolandii  ,without locality,without locality
1456989,12/20/2012,-35.0878,149.3025,Ca 7.5 km SSE of Gundaroo; Shingle Hill Travelling Stock Reserve c. 1 km ~N of intersection of Shingle Hill Way and Brooks Creek Lane.,"North, T.G.",Hovea heterophylla  ,site_at_-35.0878_degS_and_149.3025_degE,site_at_-35.0878_degS_and_149.3025_degE
1469602,12/20/2012,-35.0878,149.3025,Ca 7.5 km SSE of Gundaroo; Shingle Hill Travelling Stock Reserve c. 1 km ~N of intersection of Shingle Hill Way and Brooks Creek Lane.,"North, T.G.",Acacia gunnii  ,site_at_-35.0878_degS_and_149.3025_degE,site_at_-35.0878_degS_and_149.3025_degE
1459599,12/20/2012,-35.0878,149.3025,Ca 7.5 km SSE of Gundaroo; Shingle Hill Travelling Stock Reserve c. 1 km ~N of intersection of Shingle Hill Way and Brooks Creek Lane.,"North, T.G.",Daviesia genistifolia  ,site_at_-35.0878_degS_and_149.3025_degE,site_at_-35.0878_degS_and_149.3025_degE
1585963,2/24/2016,-34.4194,150.1472,"On south side of Tugalong Road, c. 20.8 km from its junction with Canyonleigh Road, Canyonleigh.","Percival, J.L.",Pomaderris cotoneaster  ,site_at_-34.4194_degS_and_150.1472_degE,site_at_-34.4194_degS_and_150.1472_degE
1585964,2/24/2016,-34.4206,150.1406,"On south side of Tugalong Road, c. 20 km ~N then NE from its junction with Canyonleigh Road, Canyonleigh.","Percival, J.L.",Pomaderris cotoneaster  ,site_at_-34.4206_degS_and_150.1406_degE,site_at_-34.4206_degS_and_150.1406_degE
1585967,2/24/2016,-34.4219,150.1369,"On north side of Tugalong Road, c. 20 km ~N then NE from its junction with Canyonleigh Road, Canyonleigh.","Percival, J.L.",Pomaderris cotoneaster  ,site_at_-34.4219_degS_and_150.1369_degE,site_at_-34.4219_degS_and_150.1369_degE
1206406,NA,NA,NA,without locality,Unspecified collector of live material,Acacia chrysotricha  ,without locality,without locality
1208280,4/10/1988,-27.6167,152.2833,6 km S of Gatton on the Ropely road.,ANBG,Maytenus cunninghamii  ,site_at_-27.6167_degS_and_152.2833_degE,site_at_-27.6167_degS_and_152.2833_degE
1346576,9/27/1984,-27.3833,152.6333,"Split Yard Creek Power House site, 12 km NE of Fernvale, on roadside Wivenhoe Somerset Road 300 m from Powerhouse.","Bird, L.",Parsonsia lanceolata  ,site_at_-27.3833_degS_and_152.6333_degE,site_at_-27.3833_degS_and_152.6333_degE
1210519,NA,NA,NA,without locality,Unspecified collector of live material,Acacia deanei  ,without locality,without locality
1588555,1/16/2014,-36.4275,148.3775,Kosciuszko National Park; on E side of Betts Creek on S side of Kosciuszko Road; 280 m upstream and 170 m E of creek bed.,"Flowers, G.H.",Brachyscome obovata  ,site_at_-36.4275_degS_and_148.3775_degE,site_at_-36.4275_degS_and_148.3775_degE
1360028,NA,NA,NA,without locality,Unspecified collector of live material,Porana sericea  ,without locality,without locality
1292780,NA,NA,NA,without locality,Unspecified collector of live material,Acacia chinchillensis  ,without locality,without locality
1292827,NA,NA,NA,without locality,Unspecified collector of live material,Acacia debilis  ,without locality,without locality
1467547,2/12/2013,-35.5358,148.9078,"Namadgi National Park Smokers Flat, Smokers Trail, E of Corin Road. Continue through locked gate at Smokers Trail car park, c. 3 km to trail connecting Smokers Trail and Square Rock Walk; peat bogs on N side of trail.","Guja, L.K.",Carex gaudichaudiana  ,site_at_-35.5358_degS_and_148.9078_degE,site_at_-35.5358_degS_and_148.9078_degE
1373855,NA,NA,NA,without locality,Unspecified collector of live material,Pandorea oxleyi  ,without locality,without locality
1315853,NA,NA,NA,without locality,Unspecified collector of live material,Eucalyptus globulus subsp. globulus,without locality,without locality
1516952,NA,NA,NA,CULTIVATED Royal Botanic Gardens Cranbourne; wild display bed.,"Hirst, M.",Brachyscome ascendens  ,CULTIVATED Royal Botanic Gardens Cranbourne; wild display bed.,CULTIVATED Royal Botanic Gardens Cranbourne; wild display bed.
1585929,12/16/2015,-34.2553,150.6131,"Bargo area, c. 200 m from Arina Road junction on Pheasants Nest Road; on W side of road.","Percival, J.L.",Pomaderris brunnea  ,site_at_-34.2553_degS_and_150.6131_degE,site_at_-34.2553_degS_and_150.6131_degE
1585955,2/24/2015,-34.4208,150.1392,"On south side of Tugalong Road, c. 20 km ~N then NE from its junction with Canyonleigh Road, Canyonleigh.","Percival, J.L.",Pomaderris cotoneaster  ,site_at_-34.4208_degS_and_150.1392_degE,site_at_-34.4208_degS_and_150.1392_degE
1460344,12/24/2012,-35.1667,149.0636,"Gibbes Street, Hall Horse Paddock. On marked Hall walk, c. 400 m NW of horseyards at the corner of Gibbes and Hoskins Streets.","Flowers, G.H.",Gompholobium huegelii  ,site_at_-35.1667_degS_and_149.0636_degE,site_at_-35.1667_degS_and_149.0636_degE
1472233,11/22/2012,-35.165,149.0633,Hall; c. 430 m NW of horse yards at corner of Gibbes and Hoskins Streets; NE corner of Gibbes Street horse paddocks.,"Flowers, G.H.",Leptorhynchos squamatus subsp. squamatus,site_at_-35.165_degS_and_149.0633_degE,site_at_-35.165_degS_and_149.0633_degE
1535015,11/22/2012,-35.1667,149.1492,Mulligans Flat Nature Reserve; on eastern side of access road 370 m along track from Amy Ackman Street entrance gate (80 m in from fence adjacent to the Doris Turner Street T junction in Forde (outside fence)).,"Flowers, G.H.",Craspedia variabilis  ,site_at_-35.1667_degS_and_149.1492_degE,site_at_-35.1667_degS_and_149.1492_degE
1535016,11/22/2012,-35.1667,149.1492,Mulligans Flat Nature Reserve; on eastern side of access road 370 m along track from Amy Ackman Street entrance gate (80 m in from fence adjacent to the Doris Turner Street T junction in Forde (outside fence)).,"Flowers, G.H.",Craspedia variabilis  ,site_at_-35.1667_degS_and_149.1492_degE,site_at_-35.1667_degS_and_149.1492_degE
1458957,11/22/2012,-35.1667,149.1492,Mulligans Flat Nature Reserve; on eastern side of access road 370 m along track from Amy Ackman Street entrance gate (80 m in from fence adjacent to the Doris Turner Street T junction in Forde (outside fence)).,"Flowers, G.H.",Craspedia variabilis  ,site_at_-35.1667_degS_and_149.1492_degE,site_at_-35.1667_degS_and_149.1492_degE
1466877,2/12/2013,-35.7386,149.2689,"Tinderry Nature Reserve southern end, 300 m N of Tinderry Road just W of summit of range.","North, T.G.",Eucalyptus glaucescens  ,site_at_-35.7386_degS_and_149.2689_degE,site_at_-35.7386_degS_and_149.2689_degE
1481392,1/15/2013,-35.5689,148.7844,"Namadgi National Park Snowy Flats, 100 m below Mount Franklin Road, 15 km N from Cotter Hut T-junction on Mount Franklin Road, c. 1 km NE of Mount Gingera summit.","Flowers, G.H.",Hovea montana  ,site_at_-35.5689_degS_and_148.7844_degE,site_at_-35.5689_degS_and_148.7844_degE
1458962,1/15/2013,-35.5672,148.7836,"Namadgi National Park Snowy Flats, c. 400-450 m below Mount Franklin Road, 15 km N from Cotter Hut T-junction on Mount Franklin Road; along creekline, c. 1 km ~NE of Mount Gingera summit.","Flowers, G.H.",Melaleuca pityoides  ,site_at_-35.5672_degS_and_148.7836_degE,site_at_-35.5672_degS_and_148.7836_degE
1467553,1/15/2013,-35.5683,148.7842,"Namadgi National Park Snowy Flats, c. 250 m below Mount Franklin Road, 15 km N from Cotter Hut T-junction on Mount Franklin Road; along creekline, c. 1 km ~NE of Mount Gingera summit.","Flowers, G.H.",Olearia algida  ,site_at_-35.5683_degS_and_148.7842_degE,site_at_-35.5683_degS_and_148.7842_degE
1454074,1/17/2013,-35.5222,148.7725,"Ginini West sphagnum peat bog southern part, 0.5 km W from the Mt Ginini carpark on the Mt Franklin Road towards Bulls Head, and c. 0.4 km N of road.","Flowers, G.H.",Melaleuca pityoides  ,site_at_-35.5222_degS_and_148.7725_degE,site_at_-35.5222_degS_and_148.7725_degE
1474676,1/17/2013,-35.5222,148.7725,"Ginini West sphagnum peat bog southern part, 0.5 km W from the Mt Ginini carpark on the Mt Franklin Road towards Bulls Head, and c. 0.4 km N of road.","Flowers, G.H.",Epacris paludosa  ,site_at_-35.5222_degS_and_148.7725_degE,site_at_-35.5222_degS_and_148.7725_degE
1458979,1/17/2013,-35.5222,148.7725,"Ginini West sphagnum peat bog southern part, 0.5 km W from the Mt Ginini carpark on the Mt Franklin Road towards Bulls Head, and c. 0.4 km N of road.","Flowers, G.H.",Olearia algida  ,site_at_-35.5222_degS_and_148.7725_degE,site_at_-35.5222_degS_and_148.7725_degE
1530753,1/2/2014,-35.9681,149.1433,"Bredbo, Monaro highway, Travelling Stock Reserve; 1.5 km S of town; roadside cutting.","North, T.G.",Dodonaea procumbens  ,site_at_-35.9681_degS_and_149.1433_degE,site_at_-35.9681_degS_and_149.1433_degE
